Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9
ENSG00000116497,S100PBP,49,0.83008,26,-0.2337,48,0.79517,24,-0.7463
ENSG00000121905,HPCA,5,-5.7089,253,-0.0105,965,2.54025,178,-1.1951
ENSG00000121900,TMEM54,76,1.39801,20,-0.8061,27,-0.3401,30,-0.4413
ENSG00000004455,AK2,64,1.24078,38,0.36330,18,-0.8061,26,-0.6126
ENSG00000134686,PHC2,117,1.04596,38,-0.7875,82,0.42873,55,-0.5147
ENSG00000163866,SMIM12,49,-0.5570,48,-0.5779,92,0.45812,73,0.20778
ENSG00000116544,DLGAP3,11,-1.8234,39,0.10352,63,0.90095,36,-0.0543
ENSG00000116560,SFPQ,299,1.02739,119,-0.4987,179,0.14279,146,-0.4486
ENSG00000146463,ZMYM4,23,-1.0809,33,-0.5638,72,0.70572,49,0.20109
ENSG00000142687,KIAA0319L,31,-1.0411,46,-0.4468,43,-0.5627,71,0.83196
ENSG00000020129,NCDN,74,-3.5330,916,0.26674,2973,2.55887,507,-1.3805
ENSG00000126067,PSMB2,102,-0.4699,106,-0.4114,123,-0.1721,150,0.44557
ENSG00000142686,C1orf216,18,-2.3150,49,-0.8626,99,0.25170,100,0.83968
ENSG00000092847,AGO1,42,0.29459,38,0.13065,40,0.21209,32,-0.2924
ENSG00000054116,TRAPPC3,75,0.35874,43,-0.5215,47,-0.3998,63,0.18961
ENSG00000116871,MAP7D1,150,-0.5760,228,0.09304,199,-0.1296,227,0.23930
ENSG00000054118,THRAP3,162,1.50539,43,-0.7482,63,-0.1271,58,-0.6162
ENSG00000181817,LSM10,27,-0.7123,46,0.12646,65,0.68984,41,-0.1621
ENSG00000116898,MRPS15,33,-0.4494,21,-1.1249,60,0.50305,47,0.30184
ENSG00000163873,GRIK3,12,-1.3933,21,-0.6256,2,-3.9209,41,1.76106
ENSG00000163875,MEAF6,158,0.06853,90,-0.8295,247,0.82073,145,-0.1853
ENSG00000185090,MANEAL,0,-6.3062,49,0.32521,8,-2.3983,50,1.39080
ENSG00000197982,C1orf122,178,-0.1701,163,-0.3091,112,-0.8944,221,0.54951
ENSG00000183431,SF3A3,58,0.58129,32,-0.3915,65,0.78397,35,-0.5442
ENSG00000185668,POU3F1,0,-7.8959,24,-0.6920,88,1.44697,39,0.04449
ENSG00000116954,RRAGC,45,-0.1898,32,-0.7243,67,0.44027,53,0.12667
ENSG00000174574,AKIRIN1,132,0.26439,68,-0.7881,126,0.17967,115,0.07380
ENSG00000168653,NDUFS5,253,-1.4205,476,-0.4488,587,-0.1145,726,0.72688
ENSG00000127603,MACF1,335,1.12615,202,0.24966,182,0.07468,140,-0.7690
ENSG00000090621,PABPC4,90,0.98691,62,0.35454,33,-0.6672,44,-0.4708
ENSG00000116983,HPCAL4,45,-3.1412,283,-0.3724,440,0.34031,408,0.67361
ENSG00000084072,PPIE,62,1.00998,13,-1.5187,43,0.35455,32,-0.2980
ENSG00000131236,CAP1,167,0.12422,114,-0.4866,142,-0.1437,162,0.19874
ENSG00000131238,PPT1,213,0.38633,94,-0.9126,210,0.36328,166,-0.0509
ENSG00000084073,ZMPSTE24,77,0.91808,37,-0.2811,22,-1.1088,44,-0.0374
ENSG00000084070,SMAP2,30,-2.1647,104,-0.2873,116,-0.1083,144,0.79307
ENSG00000117016,RIMS3,25,-1.6447,46,-0.7603,61,-0.2956,89,1.00370
ENSG00000066136,NFYC,17,-1.1410,22,-0.7508,35,-0.0385,42,0.73279
ENSG00000198815,FOXJ3,26,-1.3417,48,-0.4146,102,0.81776,64,0.13221
ENSG00000177181,RIMKLA,13,-1.4266,19,-0.8704,33,-0.0502,40,0.85860
ENSG00000127125,PPCS,45,-0.3372,53,-0.0764,77,0.54893,54,-0.1108
ENSG00000065978,YBX1,194,1.45920,69,-0.3228,113,0.49142,63,-0.9775
ENSG00000117394,SLC2A1,161,1.82740,26,-1.2443,137,1.51216,33,-1.7078
ENSG00000117395,EBNA1BP2,63,-0.3739,55,-0.5839,76,-0.0675,87,0.42384
ENSG00000066322,ELOVL1,193,3.95332,25,-0.3864,2,-3.9215,11,-2.6229
ENSG00000142949,PTPRF,340,1.01220,76,-1.4087,160,-0.2541,185,-0.0506
ENSG00000126091,ST3GAL3,9,-2.1050,50,0.51047,15,-1.3667,42,0.77919
ENSG00000117408,IPO13,105,0.92240,56,-0.1391,62,0.04190,54,-0.4598
ENSG00000117410,ATP6V0B,209,-1.4846,356,-0.6724,722,0.46654,602,0.48831
ENSG00000117411,B4GALT2,60,0.16381,51,-0.1015,36,-0.6695,57,0.22214
ENSG00000178028,DMAP1,50,-0.1606,52,-0.0993,45,-0.3317,58,0.25401
ENSG00000117419,ERI3,79,-1.2836,138,-0.4343,165,-0.1527,208,0.70610
ENSG00000187147,RNF220,80,-0.2935,72,-0.4465,104,0.13034,101,0.24362
ENSG00000142937,RPS8,1016,0.98249,562,-0.0219,507,-0.1881,507,-0.4543
ENSG00000070785,EIF2B3,23,-0.7098,21,-0.8493,30,-0.2704,41,0.74504
ENSG00000126088,UROD,81,-0.2166,84,-0.1632,134,0.60719,90,-0.1541
ENSG00000117450,PRDX1,677,1.03802,222,-0.8008,358,-0.0443,343,-0.2894
ENSG00000117448,AKR1A1,32,-0.6960,54,0.12284,77,0.70486,48,-0.1742
ENSG00000132780,NASP,77,1.19138,17,-1.2266,27,-0.5726,37,-0.1088
ENSG00000159592,GPBP1L1,53,0.82156,25,-0.4116,36,0.18965,29,-0.3644
ENSG00000086015,MAST2,21,-0.7635,26,-0.3994,15,-1.2450,41,0.95322
ENSG00000085998,POMGNT1,59,-0.2028,52,-0.3879,96,0.59878,66,-0.0708
ENSG00000132128,LRRC41,62,-0.0132,34,-0.9710,122,1.12872,58,-0.3231
ENSG00000173660,UQCRH,208,-1.3725,314,-0.7434,307,-0.7798,616,1.15467
ENSG00000117480,FAAH,29,-0.7545,30,-0.7245,71,0.66499,50,0.19009
ENSG00000123472,ATPAF1,93,-0.5413,125,-0.0821,119,-0.1585,141,0.32400
ENSG00000159658,EFCAB14,202,1.74717,95,0.36751,90,0.27728,49,-1.3832
ENSG00000162368,CMPK1,102,-0.1516,74,-0.6557,58,-1.0284,129,0.72381
ENSG00000162374,ELAVL4,37,-2.2974,29,-2.6648,8,-4.5050,241,3.26005
ENSG00000185104,FAF1,22,-0.8290,40,0.11843,21,-0.8898,42,0.59720
ENSG00000123091,RNF11,158,-1.4472,259,-0.6964,318,-0.3750,480,0.96995
ENSG00000085832,EPS15,129,-0.1312,118,-0.2811,52,-1.5422,161,0.68789
ENSG00000078618,NRDC,72,-0.2134,52,-0.7222,79,-0.0608,90,0.40026
ENSG00000169213,RAB3B,140,-0.2121,85,-0.9906,4,-5.4543,202,1.39855
ENSG00000117862,TXNDC12,67,1.06179,26,-0.4842,37,0.07278,32,-0.4459
ENSG00000134717,BTF3L4,61,-0.5568,63,-0.4870,67,-0.4100,97,0.61446
ENSG00000157077,ZFYVE9,48,0.30557,35,-0.2140,26,-0.6876,41,0.20105
ENSG00000134744,TUT4,57,0.98602,32,0.03704,55,0.92984,23,-1.0257
ENSG00000162378,ZYG11B,45,-1.8153,114,-0.4004,119,-0.3299,173,0.90049
ENSG00000116171,SCP2,227,1.23550,99,-0.1789,170,0.71813,83,-0.9849
ENSG00000162384,CZIB,84,0.58069,35,-0.8350,47,-0.3534,61,0.14017
ENSG00000162385,MAGOH,62,0.75866,29,-0.4650,31,-0.3633,38,-0.0825
ENSG00000157193,LRP8,18,-1.8287,35,-0.8540,13,-2.2655,80,1.82043
ENSG00000081870,IFT25,41,0.11699,26,-0.5613,48,0.37896,38,-0.0256
ENSG00000116209,TMEM59,385,0.87253,154,-0.6262,297,0.42676,205,-0.4450
ENSG00000116221,MRPL37,41,-0.8384,43,-0.7578,76,0.14150,78,0.54409
ENSG00000157216,SSBP3,208,-0.3418,122,-1.1696,187,-0.5101,301,0.80003
ENSG00000116133,DHCR24,108,-0.7241,167,-0.0439,116,-0.6176,192,0.55579
ENSG00000162402,USP24,38,-0.0095,30,-0.3728,55,0.56933,37,-0.1382
ENSG00000162407,PLPP3,490,1.99104,115,-0.5540,483,1.96151,64,-2.4929
ENSG00000162409,PRKAA2,13,-2.2363,36,-0.6978,23,-1.3581,71,1.57293
ENSG00000162601,MYSM1,27,-0.2598,15,-1.0755,46,0.65535,32,0.12068
ENSG00000177606,JUN,199,1.50207,19,-2.2212,16,-2.5134,87,0.16099
ENSG00000134709,HOOK1,0,-7.5529,34,0.24011,53,1.00264,30,0.02429
ENSG00000162599,NFIA,455,2.56017,112,-0.0991,60,-1.0765,74,-1.4942
ENSG00000162604,TM2D1,85,0.11861,52,-0.6593,138,0.94693,73,-0.3365
ENSG00000116641,DOCK7,144,2.29585,32,-0.3930,44,0.09235,26,-1.4944
ENSG00000079739,PGM1,46,-0.0747,57,0.28375,65,0.48077,44,-0.3346
ENSG00000158966,CACHD1,59,0.24375,47,-0.1175,111,1.36022,40,-0.8566
ENSG00000162434,JAK1,104,0.87310,57,-0.1213,63,0.03840,55,-0.4338
ENSG00000162433,AK4,129,0.78386,47,-0.8605,93,0.23699,76,-0.2316
ENSG00000116675,DNAJC6,88,-2.3988,294,-0.5775,185,-1.2908,541,1.51329
ENSG00000184588,PDE4B,52,0.07352,84,0.89223,185,2.49638,21,-2.3494
ENSG00000118473,SGIP1,37,-1.8606,156,0.37753,167,0.49377,126,0.06993
ENSG00000142864,SERBP1,240,0.91215,139,-0.0154,184,0.44782,116,-0.6880
ENSG00000162595,DIRAS3,21,-1.1326,108,1.59984,213,3.22573,8,-3.7140
ENSG00000116729,WLS,543,2.79394,25,-2.4787,129,-0.0022,78,-1.5684
ENSG00000033122,LRRC7,15,-3.0060,181,0.80985,182,0.81996,104,-0.2682
ENSG00000066557,LRRC40,24,-0.5300,7,-2.2580,18,-1.0015,43,1.35088
ENSG00000116754,SRSF11,181,0.65895,115,-0.0910,116,-0.0732,114,-0.2695
ENSG00000118454,ANKRD13C,44,0.18580,36,-0.1680,72,1.00372,34,-0.5639
ENSG00000132485,ZRANB2,154,0.45314,85,-0.5086,108,-0.1278,118,0.02469
ENSG00000172260,NEGR1,62,-2.3257,143,-1.0830,229,-0.3587,357,1.29922
ENSG00000178965,ERICH3,31,-1.3584,55,-0.4897,81,0.11169,85,0.60645
ENSG00000117054,ACADM,74,0.55901,50,-0.0765,46,-0.2022,50,-0.1667
ENSG00000137955,RABGGTB,67,0.31225,45,-0.3326,39,-0.5632,58,0.20423
ENSG00000117069,ST6GALNAC5,6,-3.0338,41,-0.2294,155,2.16930,38,-0.8340
ENSG00000142892,PIGK,53,0.16658,42,-0.1868,73,0.71061,43,-0.3656
ENSG00000154027,AK5,37,-3.2697,202,-0.7618,462,0.57630,373,0.67447
ENSG00000077254,USP33,80,-0.5367,91,-0.3377,71,-0.7234,129,0.66523
ENSG00000180488,MIGA1,62,-0.7295,111,0.19805,73,-0.4594,106,0.37086
ENSG00000162613,FUBP1,105,0.76405,48,-0.4985,100,0.68608,57,-0.5570
ENSG00000162616,DNAJB4,63,0.60562,45,0.04011,47,0.09492,40,-0.3635
ENSG00000117114,ADGRL2,2,-3.9122,40,0.00925,54,0.49392,44,0.43739
ENSG00000137941,TTLL7,219,0.83311,105,-0.3895,83,-0.7472,133,-0.0337
ENSG00000142875,PRKACB,107,-2.6162,555,-0.1186,947,0.77312,628,0.22759
ENSG00000117133,RPF1,42,0.46629,50,0.76772,51,0.82295,23,-1.0220
ENSG00000174021,GNG5,182,2.17736,64,0.23783,70,0.38115,31,-1.7657
ENSG00000117155,SSX2IP,43,-1.6055,82,-0.6289,219,0.99886,125,0.12665
ENSG00000162642,C1orf52,30,-1.4668,66,-0.2964,124,0.75593,82,0.15472
ENSG00000153904,DDAH1,659,0.99446,183,-1.0848,489,0.47619,328,-0.4340
ENSG00000122417,ODF2L,84,0.99305,32,-0.5901,37,-0.3647,44,-0.1973
ENSG00000097033,SH3GLB1,159,1.94593,51,-0.1027,30,-0.9115,41,-0.9517
ENSG00000183291,SELENOF,221,0.79652,89,-0.6875,214,0.74191,119,-0.5539
ENSG00000153936,HS2ST1,45,-0.3282,46,-0.2996,153,1.79184,43,-0.9123
ENSG00000143013,LMO4,123,-1.9126,156,-1.5509,218,-1.0478,555,1.74170
ENSG00000137947,GTF2B,30,-0.1461,22,-0.5935,64,1.16022,29,-0.3931
ENSG00000197147,LRRC8B,36,-1.6846,54,-1.0584,75,-0.5503,133,1.26018
ENSG00000162664,ZNF326,100,1.47467,31,-0.4851,34,-0.3847,37,-0.5767
ENSG00000233593,LINC02609,8,-2.0197,4,-2.8471,10,-1.7393,43,2.46450
ENSG00000122482,ZNF644,78,1.19883,28,-0.4721,26,-0.5824,36,-0.3100
ENSG00000172031,EPHX4,0,-7.5846,18,-0.8757,66,1.25413,33,0.26313
ENSG00000189195,BTBD8,24,-2.1243,113,0.24113,70,-0.5182,111,0.68787
ENSG00000067208,EVI5,92,1.72162,35,0.01890,7,-2.4226,30,-0.5763
ENSG00000122406,RPL5,658,0.91529,354,-0.1252,382,-0.0040,342,-0.4415
ENSG00000154511,DIPK1A,67,0.32588,37,-0.6444,44,-0.3670,58,0.23713
ENSG00000117500,TMED5,55,0.36640,33,-0.4453,69,0.74889,40,-0.3937
ENSG00000117505,DR1,73,0.71991,26,-0.9305,48,0.04466,46,-0.0845
ENSG00000137942,FNBP1L,45,0.31336,35,-0.1232,40,0.12240,36,-0.1521
ENSG00000067334,DNTTIP2,60,0.66085,21,-0.9895,69,0.90937,35,-0.5009
ENSG00000023909,GCLM,72,1.16941,19,-1.0137,54,0.66277,30,-0.6693
ENSG00000117528,ABCD3,98,1.23700,35,-0.4691,39,-0.3019,42,-0.4298
ENSG00000117525,F3,92,0.80735,42,-0.4917,191,2.23415,31,-1.7767
ENSG00000117519,CNN3,529,2.81812,77,-0.7651,135,0.12502,64,-1.9376
