Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000116254,CHD5,3,-5.0828,103,-0.1690,29,-2.0852,35,-1.7828,207,1.97137,105,-0.1344,39,-1.6254
ENSG00000116251,RPL22,231,-1.0932,103,-2.2968,733,0.74361,1494,2.07944,303,-0.9284,467,0.00079,432,-0.1241
ENSG00000097021,ACOT7,125,-1.6628,996,1.72367,80,-2.3251,99,-2.0080,491,0.75697,174,-1.1696,268,-0.5131
ENSG00000171735,CAMTA1,47,-2.0870,103,-0.9287,152,-0.3263,165,-0.2000,198,0.13576,210,0.18419,403,1.30066
ENSG00000116288,PARK7,328,-0.0727,103,-1.8417,443,0.41532,384,0.18031,400,0.38624,182,-0.9913,395,0.22515
ENSG00000142599,RERE,3,-4.8131,103,0.12906,72,-0.4307,70,-0.4737,121,0.64519,107,0.19686,108,0.21275
ENSG00000074800,ENO1,240,-1.7151,103,-2.9584,1230,0.85813,401,-0.9422,998,0.84040,505,-0.5868,864,0.26563
ENSG00000171603,CLSTN1,127,-2.2911,103,-2.6037,443,-0.4145,186,-1.7317,1041,1.96700,307,-0.9782,428,-0.4664
ENSG00000130939,UBE4B,3,-4.1492,103,0.89519,28,-1.1559,49,-0.3290,83,0.88742,41,-0.5756,43,-0.5147
ENSG00000054523,KIF1B,813,1.08265,103,-2.1620,456,0.10926,364,-0.2505,454,0.15586,343,-0.3435,367,-0.2374
ENSG00000142657,PGD,3,-4.4211,103,0.57475,67,-0.1122,25,-1.5910,97,0.80327,50,-0.5650,84,0.24634
ENSG00000241563,CORT,3,-5.2525,103,-0.3538,7,-4.2453,2,-5.7228,124,-0.0840,20,-2.8127,656,3.21323
ENSG00000120948,TARDBP,188,0.76741,103,-0.2152,175,0.64476,113,-0.0625,105,-0.2744,53,-1.2207,128,0.13269
ENSG00000116649,SRM,3,-4.8763,103,0.05830,58,-0.8391,82,-0.2946,129,0.70653,55,-0.9173,173,0.92669
ENSG00000198793,MTOR,3,-3.8897,103,1.21245,46,-0.1408,12,-2.1445,61,0.50688,45,-0.1647,48,-0.0805
ENSG00000116661,FBXO2,4,-5.9084,103,-1.2581,712,1.98849,390,0.85891,219,-0.1457,119,-1.0399,122,-0.9961
ENSG00000132879,FBXO44,3,-5.1352,103,-0.2267,61,-1.0365,78,-0.6599,178,1.16183,59,-1.0872,172,0.60654
ENSG00000011021,CLCN6,3,-4.4625,103,0.52674,57,-0.4112,2,-5.1891,127,1.66290,37,-1.0966,36,-1.1117
ENSG00000116688,MFN2,3,-5.9693,1055,3.15471,76,-1.5672,14,-4.0613,194,-0.2070,106,-1.0698,88,-1.3508
ENSG00000048707,VPS13D,95,-0.0325,172,0.94645,73,-0.4617,126,0.41438,101,0.09189,75,-0.4057,28,-1.8825
ENSG00000116731,PRDM2,3,-4.2956,103,0.72135,63,-0.0855,73,0.14790,80,0.46519,49,-0.4846,54,-0.3086
ENSG00000189337,KAZN,3,-4.2018,103,0.83251,49,-0.3841,16,-2.0711,77,0.55138,52,-0.2874,92,0.63291
ENSG00000142634,EFHD2,3,-4.8578,103,0.07949,22,-2.2479,25,-2.0384,190,2.37258,28,-1.8909,36,-1.5147
ENSG00000116786,PLEKHM2,3,-4.2312,103,0.79748,29,-1.1964,53,-0.2926,80,0.59439,52,-0.3212,76,0.28930
ENSG00000065526,SPEN,3,-4.1016,103,0.95195,96,0.82372,119,1.21667,45,-0.5433,55,-0.0911,22,-1.4628
ENSG00000159363,ATP13A2,3,-5.5838,103,-0.7097,23,-2.9051,30,-2.5347,284,1.80494,131,-0.3419,195,0.30085
ENSG00000117118,SDHB,342,0.85588,1095,3.37828,66,-1.7272,0,-8.4146,85,-1.7282,56,-1.9616,139,-0.5955
ENSG00000117115,PADI2,3,-4.5239,103,0.45554,307,2.53964,109,0.54447,22,-2.3792,120,0.71308,49,-0.7157
ENSG00000117154,IGSF21,97,-0.0179,103,0.08316,12,-3.0897,37,-1.4938,173,1.85218,30,-1.8005,7,-3.8639
ENSG00000053371,AKR7A2,3,-4.0024,103,1.07308,150,1.78106,5,-3.3864,55,0.04670,35,-0.6654,23,-1.2879
ENSG00000077549,CAPZB,30,-2.8480,103,-1.0462,185,-0.1388,303,0.66336,272,0.80334,133,-0.6546,179,-0.1902
ENSG00000173436,MICOS10,190,-0.3684,103,-1.3054,201,-0.2781,323,0.48224,259,0.18724,261,0.13593,286,0.28336
ENSG00000158747,NBL1,49,-1.6425,103,-0.5344,108,-0.4580,23,-2.7819,238,1.52986,80,-0.9154,130,-0.1697
ENSG00000162545,CAMK2N1,1008,0.43503,103,-3.0322,128,-2.7143,537,-0.5700,1118,1.04738,553,-0.5256,915,0.27647
ENSG00000158828,PINK1,419,0.16964,103,-1.9812,244,-0.6833,252,-0.6320,546,1.04009,304,-0.3404,268,-0.5392
ENSG00000127483,HP1BP3,254,0.29076,103,-1.1204,263,0.34683,279,0.44566,192,-0.2365,163,-0.4180,294,0.53087
ENSG00000075151,EIF4G3,30,-2.2559,103,-0.3917,113,-0.2470,175,0.45749,167,0.61883,125,-0.0824,106,-0.3465
ENSG00000076864,RAP1GAP,173,-0.2644,103,-1.0607,40,-2.4465,21,-3.4101,303,1.12670,63,-1.8055,431,1.26576
ENSG00000090686,USP48,161,1.10651,103,0.34397,43,-1.0331,152,0.99873,70,-0.3934,34,-1.3479,59,-0.5254
ENSG00000070831,CDC42,245,-0.1528,103,-1.4814,346,0.40431,111,-1.3738,362,0.79939,191,-0.5459,253,-0.1031
ENSG00000173369,C1QB,3,-4.2806,103,0.73876,243,2.39461,158,1.50702,17,-2.5243,44,-0.6210,38,-0.8548
ENSG00000004487,KDM1A,3,-4.1065,103,0.94675,23,-1.3959,78,0.48538,64,0.25667,56,-0.0546,59,0.03294
ENSG00000125944,HNRNPR,3,-5.0731,103,-0.1588,136,0.29129,157,0.52159,112,-0.0333,93,-0.3177,197,0.90907
ENSG00000117318,ID3,3,-4.8828,103,0.05135,599,3.74330,219,1.33365,8,-4.2834,41,-1.3773,2,-5.7697
ENSG00000142676,RPL11,191,-1.5587,103,-2.4720,1005,1.08567,1427,1.74174,407,-0.5755,591,0.18590,321,-0.7746
ENSG00000057757,PITHD1,16,-3.7565,103,-1.0440,109,-0.9606,81,-1.4115,319,1.36539,161,-0.3585,272,0.48813
ENSG00000011009,LYPLA2,3,-3.9559,103,1.13008,62,0.26352,4,-3.8473,56,0.15939,27,-1.0231,102,1.10880
ENSG00000189266,PNRC2,4,-4.2825,103,0.40552,110,0.51523,173,1.30023,76,-0.1251,42,-1.0083,66,-0.3067
ENSG00000188529,SRSF10,127,0.72274,103,0.37751,105,0.40819,52,-0.6934,69,-0.3691,55,-0.6271,97,0.27586
ENSG00000001461,NIPAL3,3,-4.6440,103,0.31894,47,-0.9219,78,-0.1203,110,0.71372,102,0.30166,70,-0.2966
ENSG00000133226,SRRM1,3,-4.4309,103,0.56319,118,0.79887,158,1.31061,57,-0.5544,52,-0.5184,67,-0.1399
ENSG00000169504,CLIC4,3,-4.4877,103,0.49694,193,1.61332,228,1.94218,26,-2.0672,127,0.84598,2,-5.2646
ENSG00000117614,SYF2,3,-4.3875,103,0.61389,142,1.16937,98,0.53342,58,-0.4567,51,-0.5152,79,0.18042
ENSG00000117616,RSRP1,3,-4.5577,103,0.41725,109,0.50560,47,-0.8237,90,0.29633,64,-0.3403,112,0.55037
ENSG00000183726,TMEM50A,273,1.60450,103,-0.0722,88,-0.3254,112,0.06521,92,-0.3678,47,-1.2830,88,-0.3153
ENSG00000117640,MTFR1L,3,-4.5052,103,0.47767,83,0.11858,54,-0.5571,97,0.60892,48,-0.7312,89,0.24562
ENSG00000117632,STMN1,2757,1.49325,103,-3.6230,444,-1.4763,658,-0.8814,1472,0.63667,635,-0.9356,1083,-0.1048
ENSG00000142669,SH3BGRL3,88,-1.6287,103,-1.3928,340,0.47118,136,-0.9693,354,0.91288,211,-0.2979,249,-0.0310
ENSG00000198830,HMGN2,3,-5.9835,103,-1.1327,497,1.44170,430,1.17648,140,-0.9081,172,-0.3466,375,0.93249
ENSG00000117713,ARID1A,3,-4.3706,103,0.63302,74,0.08569,86,0.33467,72,0.05919,66,-0.0873,80,0.22203
ENSG00000090273,NUDC,592,1.67125,342,0.68236,211,-0.1115,210,-0.1189,152,-0.8583,137,-0.7863,162,-0.5214
ENSG00000253368,TRNP1,3,-4.0711,103,0.98965,16,-1.8824,1,-5.0801,89,1.32115,43,-0.4449,45,-0.3573
ENSG00000186501,TMEM222,3,-4.6907,103,0.26657,77,-0.1934,63,-0.5179,112,0.65581,65,-0.4696,114,0.43614
ENSG00000117758,STX12,3,-5.2758,103,-0.3794,101,-0.4161,66,-1.0611,203,1.29344,122,-0.1083,101,-0.4091
ENSG00000117748,RPA2,3,-4.0803,103,0.97841,69,0.30804,12,-2.3122,76,0.76396,43,-0.4287,36,-0.7044
ENSG00000126698,DNAJC8,78,-0.7446,103,-0.3129,196,0.73035,173,0.52338,141,0.29764,93,-0.4775,47,-1.4889
ENSG00000130770,ATP5IF1,6,-6.3233,1011,1.24860,240,-1.0870,326,-0.6207,625,0.68237,260,-0.9643,493,0.03017
ENSG00000198492,YTHDF2,3,-4.4840,103,0.50192,56,-0.4591,37,-1.1028,100,0.73752,58,-0.4276,100,0.45804
ENSG00000116350,SRSF4,3,-4.3989,103,0.60031,73,0.03560,92,0.40729,58,-0.4514,54,-0.4457,155,1.31652
ENSG00000162511,LAPTM5,3,-4.0223,103,1.04850,146,1.70249,107,1.12407,30,-1.2600,63,0.22790,7,-3.0875
ENSG00000162512,SDC3,179,-0.6136,1008,2.46633,231,-0.2174,54,-2.3929,227,-0.3555,163,-0.7582,105,-1.4252
ENSG00000134644,PUM1,34,-2.3545,103,-0.7115,96,-0.8225,141,-0.2212,211,0.69298,116,-0.5318,291,0.97239
ENSG00000121766,ZCCHC17,391,1.79584,103,-0.4837,53,-1.4751,114,-0.3244,158,0.30433,44,-1.7555,62,-1.2482
ENSG00000121769,FABP3,3,-4.5197,103,0.46072,3,-4.6901,0,-7.3027,150,2.32966,26,-1.6402,41,-0.9905
ENSG00000162517,PEF1,3,-4.1094,103,0.94293,35,-0.7722,0,-6.8626,76,0.72134,52,-0.1896,84,0.58865
ENSG00000084636,COL16A1,3,-4.1379,103,0.90865,126,1.27046,33,-0.8966,61,0.05451,55,-0.1367,31,-1.0023
ENSG00000121753,ADGRB2,4,-5.6064,103,-0.9815,52,-2.0120,83,-1.3073,313,1.45708,133,-0.5864,308,0.76783
ENSG00000184007,PTP4A2,165,0.04081,103,-0.6974,158,-0.0312,259,0.78825,131,-0.4597,306,1.07853,93,-0.8595
ENSG00000121774,KHDRBS1,44,-1.6235,103,-0.3472,159,0.34442,79,-0.7609,141,0.24104,97,-0.4353,235,1.01232
ENSG00000084623,EIF3I,3,-4.9509,103,-0.0241,127,0.31392,15,-2.9172,149,0.97888,101,-0.0539,102,-0.0398
ENSG00000175130,MARCKSL1,1787,3.62713,103,-1.6820,203,-0.6563,131,-1.3177,118,-1.8817,269,-0.2167,120,-1.4538
ENSG00000160058,BSDC1,68,-1.2571,919,3.73144,70,-1.2045,44,-1.8877,81,-1.3237,42,-1.9851,72,-1.1809
ENSG00000162521,RBBP4,3,-5.0282,103,-0.1094,174,0.75078,244,1.34775,117,0.13686,48,-1.2636,64,-0.8500
ENSG00000134684,YARS1,286,1.25379,103,-0.4419,47,-1.6241,37,-1.9834,183,0.79324,81,-0.8027,77,-0.8811
ENSG00000121905,HPCA,3,-5.4734,103,-0.5916,18,-3.1272,0,-8.2530,153,0.04367,64,-1.3126,701,2.97234
ENSG00000134686,PHC2,3,-4.1749,103,0.86341,53,-0.2271,31,-1.0492,79,0.67265,63,0.04767,42,-0.5647
ENSG00000163866,SMIM12,3,-4.1976,103,0.83700,42,-0.6051,24,-1.4534,79,0.63879,42,-0.6197,90,0.60479
ENSG00000116560,SFPQ,32,-2.4284,103,-0.7121,228,0.55588,191,0.25985,180,0.25897,115,-0.5379,233,0.59364
ENSG00000146463,ZMYM4,3,-4.0382,103,1.02924,83,0.65587,87,0.73768,44,-0.5035,55,-0.0022,46,-0.2876
ENSG00000142687,KIAA0319L,3,-4.2499,103,0.77534,58,-0.1627,47,-0.4843,78,0.50814,45,-0.5630,73,0.21006
ENSG00000020129,NCDN,3,-7.2770,103,-2.4668,127,-2.1576,180,-1.6422,736,0.93928,357,-0.6036,1531,1.88991
ENSG00000126067,PSMB2,267,1.10490,103,-0.4606,86,-0.7417,61,-1.2572,150,0.20388,117,-0.2608,147,0.10090
ENSG00000142686,C1orf216,3,-4.1786,103,0.85975,12,-2.4476,3,-4.2854,113,2.08256,24,-1.3989,13,-2.3335
ENSG00000092847,AGO1,3,-3.8288,103,1.28851,42,-0.1924,32,-0.6368,51,0.16073,54,0.19838,40,-0.2888
ENSG00000054116,TRAPPC3,48,-0.4544,103,0.79079,106,0.84589,33,-1.0071,64,0.01555,23,-1.5761,68,0.09972
ENSG00000116871,MAP7D1,6,-4.9329,103,-0.7463,149,-0.1722,83,-1.0804,235,0.96641,223,0.48266,157,-0.0909
ENSG00000054118,THRAP3,3,-4.4226,103,0.57268,120,0.83197,75,0.05073,81,0.26743,53,-0.4917,48,-0.6469
ENSG00000163875,MEAF6,353,1.23961,103,-0.7789,101,-0.8052,41,-2.1350,204,0.47414,92,-0.9418,189,0.17421
ENSG00000197982,C1orf122,664,1.66457,103,-1.3953,217,-0.2561,149,-0.8315,241,-0.1326,228,-0.1782,223,-0.2120
ENSG00000116954,RRAGC,3,-4.1724,103,0.86736,64,0.07395,104,0.89174,61,-0.0113,48,-0.3649,44,-0.5144
ENSG00000174574,AKIRIN1,3,-4.9580,103,-0.0320,103,-0.0305,81,-0.4138,159,1.20188,57,-0.9453,66,-0.7132
ENSG00000168653,NDUFS5,94,-2.3736,103,-2.2428,333,-0.4765,344,-0.4275,666,1.11542,424,-0.0967,544,0.30622
ENSG00000127603,MACF1,3,-6.4861,896,1.91361,393,0.41875,429,0.56571,205,-0.8497,302,-0.0102,193,-0.7069
ENSG00000090621,PABPC4,3,-4.2169,103,0.81370,61,-0.0364,104,0.82830,62,-0.0178,67,0.10361,40,-0.6895
ENSG00000116983,HPCAL4,3,-6.2674,103,-1.4288,87,-1.6732,195,-0.4587,417,1.41565,196,-0.4500,352,0.49197
ENSG00000131236,CAP1,3,-5.2372,103,-0.3378,164,0.40441,133,0.06359,170,0.77272,121,-0.0846,72,-0.8870
ENSG00000131238,PPT1,136,-0.1980,103,-0.6361,179,0.23996,138,-0.1798,198,0.65605,73,-1.1483,123,-0.3615
ENSG00000084073,ZMPSTE24,3,-4.4417,315,2.74678,59,-0.3509,24,-1.7177,63,-0.3508,45,-0.7675,37,-1.0676
ENSG00000084070,SMAP2,3,-5.8529,1075,3.45511,46,-2.1869,28,-2.9226,143,-0.6822,80,-1.3714,148,-0.4365
ENSG00000117016,RIMS3,3,-4.2607,103,0.76260,22,-1.6253,1,-5.3321,107,1.52728,48,-0.4792,43,-0.6396
ENSG00000198815,FOXJ3,3,-4.1608,103,0.88152,56,-0.1250,66,0.13975,67,0.25730,36,-0.8052,72,0.28352
ENSG00000127125,PPCS,126,0.80046,103,0.46111,114,0.63342,81,0.07154,57,-0.6665,58,-0.4519,64,-0.3012
ENSG00000065978,YBX1,3,-5.4846,103,-0.6046,324,1.28790,643,2.72581,66,-1.6384,79,-1.0019,96,-0.7138
ENSG00000117395,EBNA1BP2,3,-4.5429,103,0.43477,101,0.39662,55,-0.5618,79,-0.0039,74,-0.1021,137,0.92207
ENSG00000066322,ELOVL1,1691,5.01501,103,-1.1456,40,-2.5324,87,-1.3899,33,-3.3359,91,-1.3309,13,-4.1618
ENSG00000142949,PTPRF,57,-1.5210,103,-0.6322,201,0.42969,67,-1.2857,219,0.98336,125,-0.3308,111,-0.5117
ENSG00000126091,ST3GAL3,3,-3.9333,103,1.15824,49,-0.0855,19,-1.4788,60,0.37637,38,-0.4883,64,0.34454
ENSG00000117408,IPO13,942,3.62237,103,-0.7142,76,-1.1723,84,-1.0195,66,-1.7835,43,-2.0306,116,-0.5364
ENSG00000117410,ATP6V0B,3,-7.0399,452,0.02481,226,-1.0524,109,-2.1422,731,1.51689,256,-0.8645,484,0.13264
ENSG00000117411,B4GALT2,3,-4.0378,103,1.03000,54,-0.0418,12,-2.3385,68,0.53584,32,-0.8599,78,0.55403
ENSG00000178028,DMAP1,3,-3.8344,103,1.28154,35,-0.4858,8,-2.7317,62,0.68639,38,-0.3806,45,-0.1083
ENSG00000117419,ERI3,3,-5.4514,103,-0.5686,121,-0.3137,13,-3.6336,233,1.34429,110,-0.4611,198,0.47195
ENSG00000187147,RNF220,701,2.93657,103,-0.6113,42,-1.9498,21,-2.9721,115,-0.6096,93,-0.7597,99,-0.6767
ENSG00000142937,RPS8,1118,0.53082,103,-3.1007,1006,0.35470,2518,2.02495,575,-0.7455,517,-0.7018,522,-0.6848
ENSG00000126088,UROD,3,-4.6567,103,0.30475,69,-0.3433,9,-3.3057,123,1.01958,70,-0.3079,108,0.37812
ENSG00000117450,PRDX1,567,0.54088,103,-2.0946,865,1.27771,450,0.16026,395,-0.0742,359,-0.2001,150,-1.5358
ENSG00000117448,AKR1A1,3,-4.0137,103,1.05875,64,0.25588,32,-0.8456,61,0.29874,40,-0.5025,58,0.10224
ENSG00000085998,POMGNT1,3,-4.3340,103,0.67639,50,-0.4813,25,-1.5388,95,0.91389,35,-1.0061,85,0.34936
ENSG00000132128,LRRC41,3,-4.0930,103,0.96206,64,0.17278,39,-0.5928,62,0.19789,43,-0.4680,74,0.40160
ENSG00000173660,UQCRH,410,-0.1198,103,-2.2150,180,-1.3853,509,0.22859,611,0.89155,290,-0.6586,483,0.14160
ENSG00000123472,ATPAF1,55,-1.3241,103,-0.3629,62,-1.1323,51,-1.4241,187,1.03068,101,-0.3905,175,0.49287
ENSG00000159658,EFCAB14,3,-4.7494,103,0.20001,192,1.26492,253,1.78714,48,-1.3111,110,0.30371,57,-0.7394
ENSG00000162368,CMPK1,3,-5.1417,103,-0.2334,145,0.31776,134,0.18686,149,0.57892,118,-0.0187,94,-0.3772
ENSG00000162374,ELAVL4,48,-1.5800,103,-0.4190,19,-2.8985,24,-2.5835,246,2.03714,87,-0.6796,77,-0.8691
ENSG00000123091,RNF11,213,-0.8636,103,-1.9509,189,-1.0438,318,-0.2401,560,1.20541,259,-0.5613,375,0.02355
ENSG00000085832,EPS15,283,0.66858,103,-0.9421,174,-0.1264,205,0.13544,229,0.49487,107,-0.8865,100,-0.9896
ENSG00000078618,NRDC,3,-4.6553,103,0.30642,67,-0.3869,56,-0.6450,118,0.89280,80,-0.0938,70,-0.3013
ENSG00000169213,RAB3B,3,-5.8158,103,-0.9561,34,-2.5735,23,-3.1729,329,1.74698,346,0.99490,78,-1.3802
ENSG00000134717,BTF3L4,329,1.84486,103,-0.1766,90,-0.3859,54,-1.1698,92,-0.4934,77,-0.6203,128,0.16863
ENSG00000162378,ZYG11B,3,-5.2428,103,-0.4295,57,-1.3216,96,-0.5383,206,1.21472,104,-0.4091,166,0.33052
ENSG00000116171,SCP2,146,-0.7794,1086,2.88654,295,0.32917,124,-1.0273,125,-1.3346,111,-1.1894,140,-0.8400
ENSG00000162384,CZIB,36,-0.7775,103,0.88417,78,0.40677,4,-4.0511,52,-0.3173,46,-0.4363,127,1.25394
ENSG00000157193,LRP8,3,-3.9202,103,1.17409,20,-1.4515,6,-3.0698,77,1.18882,33,-0.6779,37,-0.5166
ENSG00000116209,TMEM59,397,0.80285,103,-1.3335,309,0.38140,211,-0.2314,261,0.15764,187,-0.4242,194,-0.3623
ENSG00000116221,MRPL37,3,-4.3640,103,0.64107,58,-0.2732,26,-1.4975,94,0.80643,37,-0.9690,93,0.46375
ENSG00000157216,SSBP3,3,-5.7902,103,-0.9284,156,-0.2835,58,-1.7777,303,1.46325,81,-1.2958,256,0.51281
ENSG00000116133,DHCR24,3,-5.5749,103,-0.7007,177,0.15502,43,-2.0122,251,1.30973,189,0.25769,91,-0.8915
ENSG00000162407,PLPP3,307,0.73203,284,0.60102,486,1.55711,59,-1.8295,137,-0.7880,206,0.07281,79,-1.4117
ENSG00000177606,JUN,136,0.29679,103,-0.1524,374,2.14076,201,0.94949,60,-1.3098,26,-2.2258,55,-1.1282
ENSG00000162599,NFIA,27,-2.4933,103,-0.4938,423,1.94195,371,1.68073,73,-1.3561,175,0.34881,21,-2.8573
ENSG00000162604,TM2D1,478,2.71636,103,-0.1471,58,-1.0341,24,-2.3391,83,-0.6725,60,-0.9691,73,-0.6719
ENSG00000116641,DOCK7,150,1.23956,103,0.58830,152,1.27192,60,-0.2766,43,-1.0747,46,-0.6938,35,-1.1160
ENSG00000162434,JAK1,3,-4.4253,103,0.56997,124,0.89061,56,-0.4086,73,0.01386,69,-0.0810,78,0.12166
ENSG00000162433,AK4,3,-4.5771,103,0.39218,108,0.46594,136,0.86035,93,0.34633,34,-1.3232,53,-0.6544
ENSG00000116675,DNAJC6,194,-1.0915,103,-2.0349,68,-2.6396,243,-0.7455,668,1.69139,299,-0.4272,333,-0.2545
ENSG00000184588,PDE4B,3,-4.2701,103,0.75048,104,0.77186,35,-0.9773,56,-0.3627,86,0.45504,98,0.67070
ENSG00000118473,SGIP1,64,-1.0881,103,-0.3609,45,-1.6284,97,-0.4483,163,0.59854,112,-0.2338,223,0.90304
ENSG00000142864,SERBP1,147,-0.8490,1034,2.63167,339,0.47775,207,-0.3210,130,-1.3625,135,-0.9826,150,-0.8176
ENSG00000162595,DIRAS3,3,-5.1898,103,-0.2857,147,0.28383,63,-1.0449,69,-1.2055,23,-2.5182,618,3.16940
ENSG00000116729,WLS,3,-5.2426,103,-0.3432,448,2.27291,91,-0.5364,127,-0.0081,80,-0.7358,44,-1.6228
ENSG00000033122,LRRC7,39,-1.6951,103,-0.2263,32,-1.9996,99,-0.2862,148,0.57950,76,-0.6991,246,1.22730
ENSG00000116754,SRSF11,96,-0.5047,103,-0.3976,168,0.38909,137,0.05326,149,0.28704,120,-0.1513,105,-0.3596
ENSG00000132485,ZRANB2,164,0.37504,103,-0.3731,161,0.34237,171,0.43652,117,-0.2445,105,-0.3366,130,-0.0018
ENSG00000172260,NEGR1,5,-5.2864,103,-0.9647,45,-2.2098,145,-0.4333,336,1.81540,106,-0.9143,167,-0.2220
ENSG00000178965,ERICH3,3,-4.2876,103,0.73084,28,-1.3028,47,-0.5416,95,1.02539,24,-1.5154,74,0.17551
ENSG00000117054,ACADM,3,-4.3250,103,0.68693,83,0.32347,89,0.44755,76,0.28754,27,-1.3753,67,-0.0098
ENSG00000137955,RABGGTB,118,0.91508,103,0.68107,40,-0.8223,69,0.02034,63,-0.1626,69,0.02658,27,-1.4068
ENSG00000142892,PIGK,3,-4.0147,103,1.05791,35,-0.7102,68,0.34605,65,0.42956,33,-0.7707,46,-0.2823
ENSG00000154027,AK5,399,0.74800,103,-1.3872,34,-3.0262,118,-1.1863,360,0.97924,99,-1.4449,342,0.48864
ENSG00000077254,USP33,34,-1.8763,103,-0.1941,104,-0.1770,101,-0.2219,143,0.54019,122,0.07161,127,0.13632
ENSG00000180488,MIGA1,6,-4.2157,103,-0.0378,85,-0.3470,83,-0.3795,128,0.51105,135,0.39861,129,0.32810
ENSG00000162613,FUBP1,3,-4.4677,103,0.52055,83,0.17152,56,-0.4482,93,0.55350,48,-0.7041,84,0.19161
ENSG00000162616,DNAJB4,3,-4.2889,103,0.72926,112,0.88028,89,0.49336,61,-0.1755,30,-1.2092,77,0.25002
ENSG00000137941,TTLL7,592,1.94575,103,-1.0079,95,-1.1298,227,0.22913,158,-0.4953,254,0.41238,68,-1.6388
ENSG00000142875,PRKACB,1084,0.90878,103,-2.7307,213,-1.6572,368,-0.8336,727,0.37340,452,-0.5178,1148,1.00953
ENSG00000174021,GNG5,3,-4.0277,103,1.04222,174,2.03919,39,-0.5415,37,-0.8369,50,-0.1461,33,-0.8108
ENSG00000117155,SSX2IP,3,-4.7007,103,0.25498,27,-1.8151,71,-0.3280,120,0.85159,57,-0.6727,137,0.72897
ENSG00000162642,C1orf52,3,-4.4865,103,0.49899,34,-1.2298,54,-0.5321,98,0.66972,55,-0.5024,118,0.72714
ENSG00000153904,DDAH1,118,-1.2457,103,-1.4447,337,0.40357,221,-0.2770,352,0.78057,292,0.16782,155,-0.8233
