Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000197530,MIB2,52,0.77179,33,-0.0136,21,-0.7294,49,0.66315,44,0.49010,24,-0.7047
ENSG00000189339,SLC35E2B,76,-0.4172,60,-0.7971,133,0.48831,130,0.44480,104,0.07053,97,-0.0454
ENSG00000078369,GNB1,323,-0.4201,357,-0.2582,349,-0.2957,543,0.42344,456,0.13335,438,0.11017
ENSG00000187730,GABRD,7,-4.5649,106,-0.6370,371,1.49273,123,-0.4051,239,0.69120,145,-0.2274
ENSG00000067606,PRKCZ,48,-2.1432,161,-0.3012,268,0.53434,211,0.13512,214,0.15722,212,0.22987
ENSG00000162585,FAAP20,88,0.87421,31,-0.8274,40,-0.4298,88,0.86351,40,-0.4325,46,-0.3063
ENSG00000157933,SKI,97,1.21700,38,-0.3768,56,0.24931,50,0.07497,40,-0.2821,37,-0.5831
ENSG00000157916,RER1,82,0.03669,43,-0.9566,113,0.57297,117,0.62959,70,-0.2069,73,-0.2074
ENSG00000197921,HES5,10,-2.1731,38,-0.1475,79,1.08731,15,-1.5852,17,-1.3544,54,0.75901
ENSG00000157870,PRXL2B,73,0.30281,53,-0.2349,58,-0.0794,112,1.02674,78,0.39882,44,-0.7646
ENSG00000158109,TPRG1L,112,-1.1059,137,-0.7888,183,-0.3468,415,1.02928,239,0.08748,239,0.13493
ENSG00000130764,LRRC47,93,-0.0471,62,-0.6784,103,0.11461,138,0.60934,79,-0.2946,96,0.01951
ENSG00000196581,AJAP1,2,-4.2785,50,0.06654,87,1.00508,32,-0.6256,85,0.95916,44,-0.2220
ENSG00000069424,KCNAB2,26,-3.0796,117,-0.8556,102,-1.0727,263,0.43177,354,0.94549,240,0.47448
ENSG00000116254,CHD5,25,-2.6859,49,-1.6689,8,-4.2605,175,0.29894,224,0.71867,208,1.10677
ENSG00000116251,RPL22,584,0.79361,340,-0.1118,189,-1.0260,275,-0.4466,265,-0.5075,406,0.29630
ENSG00000116237,ICMT,69,0.73018,49,0.15989,81,1.01606,59,0.46259,38,-0.2640,26,-1.1668
ENSG00000097021,ACOT7,47,-3.0397,246,-0.5701,390,0.16776,497,0.57071,599,0.89573,348,-0.0320
ENSG00000162408,NOL9,51,0.39115,34,-0.2342,25,-0.7153,37,-0.1044,23,-0.8435,47,0.45516
ENSG00000162413,KLHL21,95,1.45782,33,-0.3252,33,-0.3553,93,1.41929,39,-0.0650,19,-1.6124
ENSG00000007923,DNAJC11,37,-0.1655,34,-0.2965,50,0.32363,44,0.13288,36,-0.1916,41,0.04924
ENSG00000171735,CAMTA1,153,-0.0628,187,0.26927,127,-0.3584,142,-0.1837,164,0.04889,164,0.08890
ENSG00000049246,PER3,54,0.68169,31,-0.2205,100,1.84582,25,-0.5796,47,0.46138,16,-1.6596
ENSG00000116288,PARK7,422,0.31210,288,-0.3049,313,-0.1718,358,0.04275,344,-0.0227,353,0.03388
ENSG00000162426,SLC45A1,9,-2.2436,27,-0.5572,33,-0.2850,69,0.96903,55,0.57270,39,0.02999
ENSG00000142599,RERE,129,0.25546,68,-0.7630,112,0.01887,197,0.97901,104,-0.0943,96,-0.3437
ENSG00000074800,ENO1,785,-0.2434,618,-0.6198,1282,0.56318,1417,0.73565,838,-0.1386,820,-0.2683
ENSG00000171603,CLSTN1,645,-0.2560,344,-1.2282,598,-0.3749,1279,0.88786,973,0.41655,741,-0.0503
ENSG00000178585,CTNNBIP1,58,0.40946,21,-1.1970,11,-2.1205,79,0.94157,48,0.09670,47,0.12812
ENSG00000162441,LZIC,125,2.35692,29,-0.3082,25,-0.5634,35,-0.0273,20,-0.9088,21,-1.1257
ENSG00000130939,UBE4B,46,-0.0544,40,-0.2912,23,-1.1085,97,1.20879,39,-0.3347,46,-0.0802
ENSG00000054523,KIF1B,366,-0.0626,350,-0.1338,355,-0.1112,481,0.38921,367,-0.0565,375,-0.0310
ENSG00000142657,PGD,22,-1.5441,53,-0.2115,41,-0.6349,78,0.40670,110,0.99409,61,0.00599
ENSG00000241563,CORT,50,-1.7965,25,-2.8068,134,-0.2979,185,0.22134,32,-2.4354,257,1.58332
ENSG00000160049,DFFA,48,0.54928,36,0.08128,23,-0.5842,54,0.74725,17,-1.0714,32,-0.1316
ENSG00000120948,TARDBP,131,0.66392,76,-0.2250,97,0.15452,161,1.02746,54,-0.7779,68,-0.6034
ENSG00000116649,SRM,54,-1.4131,65,-1.1137,208,0.74269,150,0.18870,169,0.38614,139,0.10485
ENSG00000171824,EXOSC10,50,0.71126,13,-1.3868,40,0.33068,50,0.72737,34,0.06746,26,-0.4995
ENSG00000198793,MTOR,43,-0.2562,40,-0.3641,35,-0.5537,67,0.45983,56,0.18103,53,0.13375
ENSG00000116661,FBXO2,247,0.47883,139,-0.4574,130,-0.5560,269,0.62501,151,-0.3233,182,-0.0412
ENSG00000132879,FBXO44,33,-2.0734,121,-0.0875,161,0.37473,276,1.33337,148,0.23469,103,-0.5164
ENSG00000011021,CLCN6,69,-0.0528,59,-0.2876,37,-1.0154,129,1.01630,104,0.64027,60,-0.4060
ENSG00000116685,KIAA2013,55,0.74117,23,-0.6350,38,0.15217,71,1.20445,43,0.35770,21,-1.1202
ENSG00000083444,PLOD1,101,2.02115,36,0.12489,16,-1.0767,89,1.74893,19,-0.8660,9,-2.4530
ENSG00000116688,MFN2,39,-1.7709,103,-0.3004,122,-0.0286,174,0.56025,153,0.33967,132,0.15524
ENSG00000048707,VPS13D,79,0.27213,62,-0.1188,39,-0.8586,59,-0.1891,67,-0.0084,74,0.27452
ENSG00000162496,DHRS3,113,2.32389,18,-0.9186,41,0.38044,39,0.29113,8,-2.0019,18,-1.2617
ENSG00000116731,PRDM2,38,-0.7731,61,-0.0255,119,1.09247,63,0.02742,46,-0.4764,58,-0.1640
ENSG00000189337,KAZN,67,0.31677,42,-0.4398,31,-0.9036,55,-0.0132,81,0.62922,55,0.00938
ENSG00000142634,EFHD2,54,-1.0413,29,-1.9961,6,-4.2061,68,-0.6965,226,1.30331,143,0.89647
ENSG00000116138,DNAJC16,16,-1.0107,36,0.18128,19,-0.8126,32,0.02617,52,0.82819,33,0.07007
ENSG00000116786,PLEKHM2,86,0.19495,75,-0.0287,36,-1.1451,75,-0.0232,91,0.29926,80,0.14474
ENSG00000065526,SPEN,68,0.79171,41,-0.0324,29,-0.5796,58,0.53311,47,0.19699,34,-0.5237
ENSG00000291072,CROCCP2,41,0.34961,9,-1.9276,52,0.78470,44,0.47873,20,-0.7409,32,-0.0513
ENSG00000159363,ATP13A2,34,-2.5574,132,-0.5284,124,-0.6270,282,0.70624,249,0.49507,210,0.35305
ENSG00000117118,SDHB,68,-0.3856,53,-0.7608,140,0.81080,77,-0.1738,96,0.18315,85,-0.0254
ENSG00000117115,PADI2,174,3.51241,19,-0.8560,3,-3.4055,3,-3.2144,9,-1.9795,21,-0.9568
ENSG00000117154,IGSF21,24,-2.3268,41,-1.5495,9,-3.7644,172,0.70420,163,0.61668,151,0.88039
ENSG00000127463,EMC1,57,0.52211,20,-1.1031,54,0.42757,36,-0.2350,46,0.15275,40,-0.0795
ENSG00000053372,MRTO4,30,-0.2060,31,-0.1465,20,-0.8648,66,1.10583,35,0.01257,32,-0.1878
ENSG00000053371,AKR7A2,149,1.56628,27,-1.2531,67,0.16000,120,1.14899,19,-1.7615,42,-0.8671
ENSG00000077549,CAPZB,224,0.09985,143,-0.6125,175,-0.2946,329,0.74622,199,-0.0964,207,-0.0506
ENSG00000173436,MICOS10,201,-0.4515,168,-0.7313,142,-0.9972,323,0.30762,160,-0.8071,353,0.82699
ENSG00000158747,NBL1,122,-0.6413,140,-0.4222,86,-1.1770,198,0.13645,275,0.68374,205,0.32240
ENSG00000162545,CAMK2N1,170,-2.5054,363,-1.3777,463,-1.0068,406,-1.2054,916,0.06759,1398,1.59109
ENSG00000090432,MUL1,31,0.07187,28,-0.0845,16,-0.9982,41,0.50886,22,-0.4402,32,0.23053
ENSG00000158828,PINK1,149,-1.6038,346,-0.3076,225,-0.9793,519,0.34878,543,0.42633,498,0.48369
ENSG00000244038,DDOST,89,1.18256,26,-0.8503,54,0.30171,61,0.51404,21,-1.1498,38,-0.4098
ENSG00000189410,SH2D5,5,-3.0452,46,0.19035,131,2.11983,30,-0.5185,61,0.63816,24,-1.1490
ENSG00000127483,HP1BP3,269,0.76887,168,-0.0176,159,-0.1108,231,0.50424,158,-0.1198,136,-0.5270
ENSG00000075151,EIF4G3,127,0.01085,69,-0.9501,83,-0.6660,153,0.30963,90,-0.5375,154,0.55859
ENSG00000076864,RAP1GAP,8,-5.2503,303,0.05626,908,2.07083,317,0.12846,495,0.88641,151,-1.4257
ENSG00000090686,USP48,49,-0.3378,61,0.01272,92,0.70121,84,0.54316,62,0.05040,49,-0.5055
ENSG00000070831,CDC42,264,0.11399,195,-0.3727,97,-1.4467,411,0.86270,296,0.30239,238,-0.0835
ENSG00000173369,C1QB,235,4.25600,40,0.14528,28,-0.4018,3,-3.3863,6,-2.6463,4,-3.7572
ENSG00000004487,KDM1A,54,-0.0966,49,-0.2399,31,-0.9282,131,1.45590,56,-0.0254,48,-0.4258
ENSG00000169641,LUZP1,16,-1.4417,30,-0.4974,30,-0.5297,43,0.04294,40,-0.0598,54,0.75105
ENSG00000125944,HNRNPR,154,0.49225,100,-0.2130,157,0.52355,109,-0.0745,109,-0.0786,100,-0.3303
ENSG00000142676,RPL11,932,1.20502,548,0.27670,334,-0.5160,360,-0.4019,311,-0.6320,420,-0.2430
ENSG00000057757,PITHD1,133,-0.8020,172,-0.4049,155,-0.5643,311,0.56348,295,0.47248,232,0.12059
ENSG00000011009,LYPLA2,94,0.47913,37,-0.9907,80,0.21922,137,1.14165,75,0.10666,52,-0.6958
ENSG00000189266,PNRC2,94,0.64010,54,-0.2669,29,-1.2098,69,0.12600,48,-0.4539,70,0.25218
ENSG00000188529,SRSF10,118,1.03884,47,-0.4968,94,0.65012,57,-0.1713,32,-1.0562,56,-0.3011
ENSG00000001461,NIPAL3,103,0.68281,79,0.22918,30,-1.2750,129,1.08048,57,-0.2851,54,-0.5468
ENSG00000133226,SRRM1,109,1.37518,74,0.67114,26,-0.9719,73,0.65888,44,-0.1790,29,-1.1500
ENSG00000169504,CLIC4,219,3.46531,53,0.38258,17,-1.3615,35,-0.2919,8,-2.4318,11,-2.5764
ENSG00000117614,SYF2,140,1.17235,52,-0.4678,105,0.66580,39,-0.9295,45,-0.7044,63,-0.2691
ENSG00000117616,RSRP1,132,0.74974,43,-1.0313,178,1.28898,130,0.73263,81,-0.0505,48,-1.2246
ENSG00000183726,TMEM50A,108,0.61891,80,0.11440,132,0.96028,72,-0.0640,96,0.42137,46,-1.0843
ENSG00000204178,MACO1,30,0.11739,33,0.26347,41,0.62205,29,0.04870,52,1.04273,17,-1.1165
ENSG00000117643,MAN1C1,66,0.79490,12,-1.7851,40,-0.0185,105,1.66652,20,-1.0718,31,-0.6561
ENSG00000162430,SELENON,117,1.82151,34,-0.3630,47,0.18653,67,0.77910,14,-1.6223,25,-1.1512
ENSG00000117640,MTFR1L,73,-0.1613,73,-0.1712,94,0.25244,124,0.71323,64,-0.3757,75,-0.1912
ENSG00000117632,STMN1,511,-1.2508,385,-1.6787,177,-2.8307,1158,0.02584,1584,0.54708,1610,1.07691
ENSG00000158008,EXTL1,4,-3.2462,15,-1.3493,0,-6.5934,40,0.13833,72,1.12532,50,0.92940
ENSG00000142684,ZNF593,56,0.60900,31,-0.3360,22,-0.8678,51,0.46199,11,-1.8802,44,0.35620
ENSG00000142669,SH3BGRL3,325,0.00732,165,-1.0590,111,-1.6584,452,0.55495,269,-0.2971,398,0.58937
ENSG00000158062,UBXN11,99,1.95846,16,-1.1413,38,0.21164,87,1.69263,5,-2.6755,14,-1.8078
ENSG00000198830,HMGN2,543,1.94405,136,-0.4886,179,-0.0546,258,0.54872,65,-1.6058,122,-0.9560
ENSG00000117713,ARID1A,90,0.47779,73,0.11937,131,1.12360,90,0.47929,65,-0.0556,40,-1.1694
ENSG00000204160,ZDHHC18,10,-1.6412,40,0.55460,29,0.03869,45,0.75019,49,0.89295,21,-0.6968
ENSG00000090273,NUDC,386,1.38588,104,-0.8111,163,-0.1025,175,0.01263,105,-0.8007,158,-0.2387
ENSG00000253368,TRNP1,3,-4.0265,44,-0.2943,33,-0.7619,19,-1.5407,80,0.68555,74,1.04444
ENSG00000090020,SLC9A1,19,-0.7250,24,-0.3561,25,-0.2577,37,0.37247,29,-0.0561,33,0.31883
ENSG00000142784,WDTC1,68,0.71788,24,-0.9226,53,0.31725,47,0.12667,27,-0.7364,44,-0.0086
ENSG00000186501,TMEM222,102,0.51705,48,-0.7067,102,0.51069,115,0.72365,89,0.28864,54,-0.7497
ENSG00000126705,AHDC1,40,-0.3527,44,-0.1979,55,0.17328,82,0.84553,55,0.15274,43,-0.3622
ENSG00000117758,STX12,79,-0.6910,92,-0.4574,65,-0.9933,160,0.44369,132,0.12355,144,0.44007
ENSG00000117751,PPP1R8,33,0.25170,36,0.40627,43,0.73104,10,-1.5241,38,0.50836,23,-0.4838
ENSG00000117748,RPA2,49,-0.3911,48,-0.4186,112,0.98406,89,0.58825,73,0.25044,48,-0.6248
ENSG00000126698,DNAJC8,165,0.67595,74,-0.6277,74,-0.6287,109,-0.0040,82,-0.4702,121,0.26595
ENSG00000130770,ATP5IF1,184,-1.5363,295,-0.8187,336,-0.6151,542,0.14796,575,0.24566,631,0.70697
ENSG00000198492,YTHDF2,56,-0.2230,71,0.16685,64,-0.0194,97,0.67512,61,-0.0843,58,-0.2716
ENSG00000116350,SRSF4,84,0.90394,33,-0.6163,21,-1.2785,76,0.71771,35,-0.5197,48,-0.0533
ENSG00000116353,MECR,6,-2.3429,37,0.27425,19,-0.7378,71,1.41232,31,-0.0293,29,-0.1666
ENSG00000162512,SDC3,137,-0.4411,209,0.23442,487,1.77036,109,-0.7918,209,0.23916,119,-0.9514
ENSG00000134644,PUM1,159,-0.0535,138,-0.2843,171,0.06129,167,0.02696,236,0.60413,152,-0.1947
ENSG00000121766,ZCCHC17,35,-1.7574,79,-0.5287,98,-0.1901,80,-0.5143,179,0.79951,131,0.47617
ENSG00000121769,FABP3,5,-4.3030,44,-1.3080,23,-2.2394,178,0.93748,143,0.55827,131,0.73593
ENSG00000162517,PEF1,54,-0.6170,75,-0.0916,54,-0.6246,97,0.31811,88,0.16786,87,0.24515
ENSG00000084636,COL16A1,218,2.53213,23,-1.4088,35,-0.7502,95,0.84175,28,-1.1096,29,-1.4338
ENSG00000121753,ADGRB2,58,-2.4705,208,-0.5613,400,0.50119,359,0.31807,465,0.75986,293,-0.0259
ENSG00000184007,PTP4A2,276,1.07479,188,0.40549,42,-1.9157,117,-0.3641,112,-0.4307,147,-0.0021
ENSG00000121774,KHDRBS1,183,0.41453,110,-0.4064,276,1.13269,144,0.02274,109,-0.4267,114,-0.5199
ENSG00000025800,KPNA6,58,0.32061,42,-0.1790,59,0.36024,73,0.72082,39,-0.3086,39,-0.4783
ENSG00000084652,TXLNA,79,1.40887,41,0.25146,40,0.22908,36,0.05638,31,-0.1719,22,-1.0508
ENSG00000084623,EIF3I,116,-0.0002,78,-0.6116,105,-0.1585,198,0.90967,114,-0.0191,107,-0.1876
ENSG00000175130,MARCKSL1,351,1.56654,135,-0.0989,87,-0.7860,126,-0.2152,103,-0.5284,123,-0.3798
ENSG00000160058,BSDC1,72,0.18819,32,-1.0796,67,0.06453,74,0.22785,83,0.42845,62,-0.0717
ENSG00000176261,ZBTB8OS,18,-0.8577,21,-0.6171,39,0.32989,25,-0.3471,28,-0.1943,38,0.53220
ENSG00000162521,RBBP4,171,1.14664,66,-0.4418,94,0.12257,132,0.68499,56,-0.7120,67,-0.6288
ENSG00000134684,YARS1,40,-1.7019,105,-0.2184,82,-0.6014,170,0.57353,115,-0.0760,143,0.47796
ENSG00000116497,S100PBP,49,0.83008,26,-0.2337,48,0.79517,22,-0.4714,33,0.19416,22,-0.6605
ENSG00000121905,HPCA,5,-5.7089,253,-0.0105,965,2.54025,147,-0.8681,353,0.54374,142,-1.2784
ENSG00000121900,TMEM54,76,1.39801,20,-0.8061,27,-0.3401,48,0.58106,22,-0.6565,28,-0.4793
ENSG00000004455,AK2,64,1.24078,38,0.36330,18,-0.8061,31,-0.0128,21,-0.5665,26,-0.3926
ENSG00000134686,PHC2,117,1.04596,38,-0.7875,82,0.42873,48,-0.4398,94,0.65899,47,-0.6731
ENSG00000163866,SMIM12,49,-0.5570,48,-0.5779,92,0.45812,81,0.24177,80,0.22670,69,-0.0172
ENSG00000116544,DLGAP3,11,-1.8234,39,0.10352,63,0.90095,24,-0.6385,47,0.41850,36,-0.0215
ENSG00000116560,SFPQ,299,1.02739,119,-0.4987,179,0.14279,182,0.17086,110,-0.6235,146,-0.2871
ENSG00000146463,ZMYM4,23,-1.0809,33,-0.5638,72,0.70572,74,0.76466,39,-0.3030,45,-0.0863
ENSG00000142687,KIAA0319L,31,-1.0411,46,-0.4468,43,-0.5627,143,1.48829,59,-0.0421,57,-0.1863
ENSG00000020129,NCDN,74,-3.5330,916,0.26674,2973,2.55887,858,0.15825,908,0.25283,319,-1.8424
ENSG00000126067,PSMB2,102,-0.4699,106,-0.4114,123,-0.1721,251,1.03547,169,0.34477,120,-0.3204
ENSG00000142686,C1orf216,18,-2.3150,49,-0.8626,99,0.25170,115,0.49607,156,1.02685,82,-0.0920
ENSG00000092847,AGO1,42,0.29459,38,0.13065,40,0.21209,25,-0.5035,37,0.09207,33,-0.1342
ENSG00000054116,TRAPPC3,75,0.35874,43,-0.5215,47,-0.3998,50,-0.3048,84,0.55146,61,0.02358
ENSG00000116871,MAP7D1,150,-0.5760,228,0.09304,199,-0.1296,147,-0.6095,317,0.64509,224,0.10928
ENSG00000054118,THRAP3,162,1.50539,43,-0.7482,63,-0.1271,61,-0.1908,64,-0.1146,56,-0.4837
ENSG00000181817,LSM10,27,-0.7123,46,0.12646,65,0.68984,22,-1.0414,53,0.36166,43,0.00678
ENSG00000116898,MRPS15,33,-0.4494,21,-1.1249,60,0.50305,15,-1.5995,43,-0.0403,56,0.69003
ENSG00000163873,GRIK3,12,-1.3933,21,-0.6256,2,-3.9209,23,-0.5067,56,0.98564,42,0.86000
ENSG00000163875,MEAF6,158,0.06853,90,-0.8295,247,0.82073,177,0.25326,114,-0.4600,145,-0.1167
ENSG00000185090,MANEAL,0,-6.3062,49,0.32521,8,-2.3983,121,2.00575,60,0.67116,30,-0.6373
ENSG00000197982,C1orf122,178,-0.1701,163,-0.3091,112,-0.8944,240,0.31654,193,-0.0391,223,0.33465
ENSG00000183431,SF3A3,58,0.58129,32,-0.3915,65,0.78397,41,0.02235,39,-0.0527,33,-0.5198
ENSG00000185668,POU3F1,0,-7.8959,24,-0.6920,88,1.44697,49,0.40804,48,0.36968,34,-0.3102
ENSG00000116954,RRAGC,45,-0.1898,32,-0.7243,67,0.44027,80,0.74445,64,0.35701,43,-0.4167
ENSG00000174574,AKIRIN1,132,0.26439,68,-0.7881,126,0.17967,152,0.49291,111,-0.0302,106,-0.1479
ENSG00000168653,NDUFS5,253,-1.4205,476,-0.4488,587,-0.1145,461,-0.4991,613,-0.0436,821,0.77916
ENSG00000127603,MACF1,335,1.12615,202,0.24966,182,0.07468,124,-0.5330,134,-0.4102,146,-0.4185
ENSG00000090621,PABPC4,90,0.98691,62,0.35454,33,-0.6672,33,-0.6648,49,-0.0439,46,-0.2064
ENSG00000116983,HPCAL4,45,-3.1412,283,-0.3724,440,0.34031,303,-0.2656,504,0.57019,411,0.38321
ENSG00000084072,PPIE,62,1.00998,13,-1.5187,43,0.35455,59,0.91271,38,0.15173,24,-0.8536
ENSG00000131236,CAP1,167,0.12422,114,-0.4866,142,-0.1437,188,0.31677,166,0.11642,154,-0.0114
ENSG00000131238,PPT1,213,0.38633,94,-0.9126,210,0.36328,294,0.93964,102,-0.7920,151,-0.2747
ENSG00000084073,ZMPSTE24,77,0.91808,37,-0.2811,22,-1.1088,62,0.54329,53,0.26577,38,-0.4080
ENSG00000084070,SMAP2,30,-2.1647,104,-0.2873,116,-0.1083,145,0.25699,178,0.59960,136,0.24603
ENSG00000117016,RIMS3,25,-1.6447,46,-0.7603,61,-0.2956,100,0.50595,85,0.23196,87,0.44694
ENSG00000066136,NFYC,17,-1.1410,22,-0.7508,35,-0.0385,87,1.53243,28,-0.4013,34,-0.1633
ENSG00000198815,FOXJ3,26,-1.3417,48,-0.4146,102,0.81776,53,-0.2589,96,0.71316,59,-0.1315
ENSG00000177181,RIMKLA,13,-1.4266,19,-0.8704,33,-0.0502,19,-0.8824,57,0.87311,41,0.51877
ENSG00000127125,PPCS,45,-0.3372,53,-0.0764,77,0.54893,51,-0.1099,47,-0.2527,56,0.03606
ENSG00000065978,YBX1,194,1.45920,69,-0.3228,113,0.49142,53,-0.7318,45,-0.9909,71,-0.4167
ENSG00000117394,SLC2A1,161,1.82740,26,-1.2443,137,1.51216,45,-0.3794,20,-1.6271,33,-1.2386
ENSG00000117395,EBNA1BP2,63,-0.3739,55,-0.5839,76,-0.0675,123,0.73458,87,0.14323,78,-0.0553
ENSG00000066322,ELOVL1,193,3.95332,25,-0.3864,2,-3.9215,23,-0.5506,5,-2.6347,10,-2.2177
ENSG00000142949,PTPRF,340,1.01220,76,-1.4087,160,-0.2541,360,1.11279,126,-0.6301,157,-0.4379
ENSG00000126091,ST3GAL3,9,-2.1050,50,0.51047,15,-1.3667,52,0.58596,46,0.37913,39,0.18656
ENSG00000117408,IPO13,105,0.92240,56,-0.1391,62,0.04190,39,-0.6890,68,0.17271,54,-0.2806
ENSG00000117410,ATP6V0B,209,-1.4846,356,-0.6724,722,0.46654,998,1.03308,755,0.54259,465,-0.3873
ENSG00000117411,B4GALT2,60,0.16381,51,-0.1015,36,-0.6695,68,0.34798,49,-0.1603,57,0.10280
ENSG00000178028,DMAP1,50,-0.1606,52,-0.0993,45,-0.3317,70,0.38249,70,0.39801,52,-0.1257
ENSG00000117419,ERI3,79,-1.2836,138,-0.4343,165,-0.1527,241,0.47086,217,0.29648,198,0.23339
ENSG00000187147,RNF220,80,-0.2935,72,-0.4465,104,0.13034,169,0.96508,95,-0.0139,85,-0.2825
ENSG00000142937,RPS8,1016,0.98249,562,-0.0219,507,-0.1881,454,-0.3626,426,-0.4651,541,-0.1330
ENSG00000070785,EIF2B3,23,-0.7098,21,-0.8493,30,-0.2704,45,0.38289,32,-0.1453,42,0.48673
ENSG00000126088,UROD,81,-0.2166,84,-0.1632,134,0.60719,133,0.58998,112,0.30323,73,-0.5678
ENSG00000117450,PRDX1,677,1.03802,222,-0.8008,358,-0.0443,408,0.16854,351,-0.0743,324,-0.3150
ENSG00000117448,AKR1A1,32,-0.6960,54,0.12284,77,0.70486,67,0.47205,83,0.83770,35,-0.8396
ENSG00000132780,NASP,77,1.19138,17,-1.2266,27,-0.5726,56,0.60818,26,-0.6090,36,-0.1799
ENSG00000159592,GPBP1L1,53,0.82156,25,-0.4116,36,0.18965,37,0.22712,33,0.05002,26,-0.4696
ENSG00000086015,MAST2,21,-0.7635,26,-0.3994,15,-1.2450,46,0.49762,31,-0.1216,42,0.56313
ENSG00000085998,POMGNT1,59,-0.2028,52,-0.3879,96,0.59878,173,1.67989,68,0.03616,38,-1.2166
ENSG00000132128,LRRC41,62,-0.0132,34,-0.9710,122,1.12872,89,0.56929,54,-0.2339,51,-0.4915
ENSG00000173660,UQCRH,208,-1.3725,314,-0.7434,307,-0.7798,634,0.38115,507,0.01441,639,0.69620
ENSG00000117480,FAAH,29,-0.7545,30,-0.7245,71,0.66499,44,-0.1318,58,0.33160,49,0.07292
ENSG00000123472,ATPAF1,93,-0.5413,125,-0.0821,119,-0.1585,134,0.03029,148,0.19174,141,0.18589
ENSG00000159658,EFCAB14,202,1.74717,95,0.36751,90,0.27728,98,0.42752,28,-1.5194,42,-1.2762
ENSG00000162368,CMPK1,102,-0.1516,74,-0.6557,58,-1.0284,102,-0.1522,101,-0.1665,143,0.70673
ENSG00000162374,ELAVL4,37,-2.2974,29,-2.6648,8,-4.5050,129,-0.4239,240,0.58094,269,1.59722
ENSG00000185104,FAF1,22,-0.8290,40,0.11843,21,-0.8898,105,1.86965,25,-0.5975,30,-0.4974
ENSG00000123091,RNF11,158,-1.4472,259,-0.6964,318,-0.3750,470,0.25667,563,0.56188,462,0.38502
ENSG00000085832,EPS15,129,-0.1312,118,-0.2811,52,-1.5422,108,-0.4210,202,0.60681,163,0.42488
ENSG00000078618,NRDC,72,-0.2134,52,-0.7222,79,-0.0608,106,0.41260,75,-0.1594,90,0.21762
ENSG00000169213,RAB3B,140,-0.2121,85,-0.9906,4,-5.4543,102,-0.7170,148,-0.1243,241,1.32432
ENSG00000117862,TXNDC12,67,1.06179,26,-0.4842,37,0.07278,36,-0.0016,48,0.49392,27,-0.6727
ENSG00000134717,BTF3L4,61,-0.5568,63,-0.4870,67,-0.4100,121,0.56074,76,-0.2077,97,0.32464
