Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000168264,IRF2BP2,80,-0.6742,374,1.96462,91,-0.7799,99,-0.3494,114,-0.1473
ENSG00000173726,TOMM20,80,-2.1934,151,-1.2571,443,0.90952,323,-0.0808,313,-0.1468
ENSG00000054267,ARID4B,833,3.74746,75,-0.9454,55,-2.0167,53,-1.4720,76,-1.0157
ENSG00000152904,GGPS1,80,1.10817,42,0.01437,41,-0.0381,17,-1.3242,35,-0.2876
ENSG00000168243,GNG4,80,-0.0939,50,-0.8311,121,1.29210,21,-2.0930,47,-0.9943
ENSG00000077585,GPR137B,80,1.31428,64,0.92551,21,-1.3467,58,0.75583,31,-0.2972
ENSG00000116977,LGALS8,80,0.67075,25,-1.1829,61,0.43408,35,-0.6304,43,-0.3770
ENSG00000077522,ACTN2,80,0.56090,24,-1.2906,44,-0.6693,7,-3.0103,119,1.51109
ENSG00000198626,RYR2,80,0.25037,8,-3.2379,65,-0.1584,61,-0.1876,107,0.84676
ENSG00000133019,CHRM3,80,1.15202,1,-4.5100,48,0.55706,32,-0.3462,24,-0.8554
ENSG00000155816,FMN2,80,0.14355,119,0.80171,66,-0.2727,113,0.71244,44,-0.8538
ENSG00000182901,RGS7,80,-0.0565,4,-4.3007,106,0.81481,51,-0.7598,83,-0.0114
ENSG00000091483,FH,80,0.50166,58,-0.0120,61,0.12615,75,0.39500,34,-0.9371
ENSG00000143702,CEP170,80,-0.1229,61,-0.5511,97,0.35137,86,-0.0026,76,-0.2220
ENSG00000054282,SDCCAG8,80,0.85850,113,1.47251,32,-0.9760,37,-0.3815,43,-0.1775
ENSG00000117020,AKT3,80,-0.6791,63,-1.0551,152,0.66507,152,0.33681,92,-0.5247
ENSG00000179456,ZBTB18,80,-1.3560,138,-0.5350,275,1.29343,228,0.26821,57,-1.9975
ENSG00000035687,ADSS2,80,-0.0599,58,-0.5749,104,0.73493,60,-0.5042,57,-0.6558
ENSG00000203667,COX20,80,-0.4409,131,0.33711,88,-0.4849,168,0.75326,120,0.23023
ENSG00000153187,HNRNPU,80,-1.7194,413,0.85343,247,0.00280,288,0.25185,225,-0.1600
ENSG00000185420,SMYD3,80,1.55154,16,-1.0611,27,-0.4792,33,0.02171,30,-0.1423
ENSG00000162852,CNST,80,0.45992,26,-1.2741,71,0.53028,41,-0.6070,50,-0.3430
ENSG00000143653,SCCPDH,80,-0.2887,181,1.05993,104,0.23905,48,-1.0600,66,-0.6597
ENSG00000153207,AHCTF1,80,0.98994,85,1.09662,35,-0.5915,28,-0.6789,36,-0.3558
ENSG00000035115,SH3YL1,80,0.88963,47,-0.0068,52,0.29647,19,-1.3763,32,-0.6494
ENSG00000143727,ACP1,80,-0.2178,72,-0.3883,109,0.52984,107,0.24634,58,-0.7772
ENSG00000151353,TMEM18,80,1.23460,47,0.33370,34,-0.2975,19,-1.1052,33,-0.2654
ENSG00000186487,MYT1L,80,-1.2399,20,-3.2589,241,1.04327,162,-0.1632,161,-0.1873
ENSG00000032389,EIPR1,80,0.56699,43,-0.4240,62,0.29666,54,-0.0740,38,-0.6738
ENSG00000171853,TRAPPC12,80,0.50095,84,0.58190,59,0.02192,49,-0.3027,40,-0.6785
ENSG00000182551,ADI1,80,0.53363,82,0.57151,35,-1.1672,126,1.31391,56,-0.0438
ENSG00000171865,RNASEH1,80,1.27605,17,-1.1988,37,-0.0755,42,0.19578,27,-0.5950
ENSG00000171863,RPS7,80,-2.1490,551,0.85255,317,-0.1114,309,-0.1011,385,0.28829
ENSG00000232044,SILC1,80,1.21030,13,-1.6310,36,-0.2400,3,-3.4523,57,0.72442
ENSG00000151692,RNF144A,80,0.73919,47,-0.1168,39,-0.6637,41,-0.3328,72,0.65575
ENSG00000115738,ID2,80,-0.8671,222,0.75879,157,0.34296,202,0.59969,56,-1.5028
ENSG00000134313,KIDINS220,80,-1.1706,152,-0.1884,206,0.60091,169,-0.0229,139,-0.3614
ENSG00000143797,MBOAT2,80,0.21888,84,0.28738,72,0.09779,80,0.20664,47,-0.6736
ENSG00000151693,ASAP2,80,0.74425,27,-0.9619,55,0.20402,33,-0.6900,48,-0.0976
ENSG00000119185,ITGB1BP1,80,-0.3802,71,-0.5684,123,0.59152,62,-0.7771,97,-0.0950
ENSG00000134330,IAH1,80,1.26871,44,0.25617,32,-0.4344,10,-1.9364,41,0.15868
ENSG00000151694,ADAM17,80,1.35742,60,0.83203,29,-0.5443,23,-0.6628,25,-0.6080
ENSG00000134308,YWHAQ,80,-2.5917,428,-0.0642,561,0.76815,366,-0.3089,386,-0.2523
ENSG00000115756,HPCAL1,80,-1.5772,59,-2.0198,322,1.33948,339,0.67877,78,-1.7392
ENSG00000115758,ODC1,80,0.99575,126,1.84233,29,-0.9846,30,-0.5737,28,-0.7612
ENSG00000143870,PDIA6,80,-0.6175,227,1.08041,110,-0.2053,122,0.04073,104,-0.2353
ENSG00000162975,KCNF1,80,-0.3637,29,-1.9046,129,0.81737,44,-1.2777,106,0.08773
ENSG00000134318,ROCK2,80,-0.2468,76,-0.3316,89,-0.1352,102,0.13000,116,0.40165
ENSG00000169006,NTSR2,80,-0.1620,122,0.51043,42,-1.6646,250,1.80938,112,0.43766
ENSG00000134324,LPIN1,80,0.31244,70,0.08524,58,-0.3294,76,0.23565,71,0.12696
ENSG00000162981,LRATD1,80,-0.1177,17,-2.4311,113,0.92604,39,-1.2321,81,-0.1241
ENSG00000151779,NBAS,80,0.47475,58,-0.0548,56,-0.1926,67,0.17628,57,-0.0788
ENSG00000079785,DDX1,80,-0.7906,159,0.29118,164,0.68055,112,-0.2737,80,-0.8745
ENSG00000197872,CYRIA,80,-0.9925,50,-1.6924,212,1.19710,105,-0.5815,113,-0.5200
ENSG00000163032,VSNL1,80,-3.8514,144,-3.0025,1733,2.19466,1048,-0.0117,309,-2.0032
ENSG00000240857,RDH14,80,1.16915,56,0.53951,36,-0.2505,22,-0.9167,30,-0.5165
ENSG00000068697,LAPTM4A,80,-0.8338,424,2.00898,100,-0.7955,210,0.70406,78,-0.9655
ENSG00000055917,PUM2,80,-0.7280,145,0.20571,149,0.48157,79,-0.7497,114,-0.1985
ENSG00000143878,RHOB,80,-1.3686,432,1.35608,175,-0.2969,150,-0.4095,206,0.10055
ENSG00000119782,FKBP1B,80,-0.0585,24,-1.8978,97,0.47535,78,-0.1076,83,-0.0042
ENSG00000115128,SF3B6,80,-0.3155,206,1.25496,86,-0.3651,96,-0.0386,85,-0.2495
ENSG00000219626,FAM228B,80,1.59002,77,1.50133,15,-1.6769,19,-0.7714,33,0.09459
ENSG00000198399,ITSN2,80,0.51694,59,0.02538,57,-0.0853,50,-0.2392,55,-0.0920
ENSG00000084676,NCOA1,80,-0.6101,115,-0.0455,118,0.00251,199,0.86417,98,-0.3258
ENSG00000184924,PTRHD1,80,1.07878,51,0.30375,37,-0.3565,32,-0.4031,36,-0.2543
ENSG00000138031,ADCY3,80,0.28901,68,0.01680,64,-0.1094,21,-1.7241,89,0.53449
ENSG00000115137,DNAJC27,80,1.64901,38,0.32794,27,-0.3768,17,-0.9090,20,-0.7650
ENSG00000084710,EFR3B,80,-0.3614,58,-0.8585,109,0.23457,125,0.34753,100,-0.0159
ENSG00000119772,DNMT3A,80,1.67700,40,0.46642,18,-1.1951,21,-0.5767,35,0.26852
ENSG00000138101,DTNB,80,0.90024,9,-2.3555,47,0.01682,50,0.11635,46,-0.0310
ENSG00000084731,KIF3C,80,-1.6781,58,-2.1454,342,1.31532,210,-0.2141,169,-0.6047
ENSG00000084733,RAB10,1657,3.64213,115,-1.3953,133,-1.7064,148,-1.0167,130,-1.3070
ENSG00000084754,HADHA,80,0.13410,126,0.88551,57,-0.6628,79,0.10825,84,0.23170
ENSG00000138029,HADHB,80,-0.1883,155,0.89943,56,-1.1403,213,1.46606,87,-0.0682
ENSG00000138018,SELENOI,80,-0.1951,39,-1.2836,108,0.54403,81,-0.1866,84,-0.1319
ENSG00000213699,SLC35F6,80,1.10484,30,-0.4851,39,-0.1878,47,0.20492,31,-0.4737
ENSG00000157851,DPYSL5,80,0.38481,25,-1.4138,51,-0.5598,25,-1.3937,123,1.34569
ENSG00000084764,MAPRE3,80,-1.4623,131,-0.7195,281,1.05658,185,-0.1871,139,-0.6947
ENSG00000228474,OST4,80,-1.0889,243,0.66476,159,-0.0456,182,0.18749,159,-0.0345
ENSG00000138028,CGREF1,80,0.74219,12,-2.1311,64,0.73008,16,-1.7840,42,-0.3561
ENSG00000138073,PREB,80,0.96630,28,-0.7494,48,0.20595,24,-0.9425,38,-0.2941
ENSG00000138085,ATRAID,80,0.65780,150,1.78903,32,-1.2325,46,-0.2453,51,-0.0996
ENSG00000115204,MPV17,80,0.77968,41,-0.3152,56,0.36322,33,-0.6387,32,-0.7603
ENSG00000115211,EIF2B4,80,1.30562,44,0.26250,34,-0.2275,33,-0.1813,21,-0.9156
ENSG00000115234,SNX17,80,-0.1742,131,0.62566,88,-0.0375,93,0.06986,74,-0.3281
ENSG00000115241,PPM1G,80,0.44745,73,0.30289,66,0.22668,37,-0.7650,45,-0.5332
ENSG00000115216,NRBP1,854,3.46195,85,-0.9367,87,-1.3493,83,-0.9689,45,-1.9918
ENSG00000138002,IFT172,80,1.41762,100,1.83874,24,-0.8661,13,-1.4279,16,-1.2895
ENSG00000115226,FNDC4,80,0.55049,50,-0.2029,64,0.34420,49,-0.2267,36,-0.7951
ENSG00000243943,ZNF512,80,0.98775,56,0.37797,43,-0.0881,27,-0.7862,33,-0.5250
ENSG00000119760,SUPT7L,858,3.75488,80,-0.8962,64,-1.7844,52,-1.5477,58,-1.4833
ENSG00000163798,SLC4A1AP,80,0.43702,41,-0.6077,75,0.66592,31,-1.0228,41,-0.6667
ENSG00000243147,MRPL33,80,-0.1384,94,0.11700,75,-0.3965,87,-0.0078,118,0.56176
ENSG00000158019,BABAM2,80,0.58857,43,-0.3964,70,0.74440,39,-0.5679,23,-1.4646
ENSG00000213639,PPP1CB,725,0.98289,481,0.28954,371,-0.2284,305,-0.4380,330,-0.3489
ENSG00000115295,CLIP4,80,-0.2879,130,0.48615,97,0.03803,72,-0.4585,96,0.00462
ENSG00000119801,YPEL5,80,-1.1425,166,-0.0196,209,0.72749,170,0.02400,108,-0.7638
ENSG00000013016,EHD3,80,-0.6977,28,-2.2722,187,1.55413,128,0.03793,40,-1.8455
ENSG00000162961,DPY30,80,0.04178,121,0.72207,84,0.21903,73,-0.1096,43,-0.9983
ENSG00000021574,SPAST,80,0.99469,30,-0.6016,40,-0.2502,39,-0.1819,45,0.04069
ENSG00000119820,YIPF4,851,3.02106,133,-0.4672,100,-1.3685,141,-0.3815,84,-1.2750
ENSG00000115760,BIRC6,80,0.65276,43,-0.3599,56,0.14162,47,-0.2267,43,-0.3882
ENSG00000119812,FAM98A,80,0.30230,41,-0.7410,80,0.60062,46,-0.5794,48,-0.5558
ENSG00000260025,CRIM1-DT,80,1.00550,7,-2.7130,50,0.40741,50,0.20349,25,-0.9105
ENSG00000150938,CRIM1,80,-0.5362,66,-0.8443,146,0.87488,148,0.44380,52,-1.3005
ENSG00000171055,FEZ2,80,-0.1659,123,0.52220,92,0.10223,113,0.39332,56,-0.7783
ENSG00000115808,STRN,80,0.81963,42,-0.2265,34,-0.9146,50,0.03176,73,0.78250
ENSG00000008869,HEATR5B,80,1.07576,24,-0.8396,46,0.27613,14,-1.6959,36,-0.2781
ENSG00000152133,GPATCH11,80,1.50188,17,-0.9791,29,-0.3377,27,-0.2973,30,-0.1620
ENSG00000055332,EIF2AK2,80,-0.0477,116,0.55916,70,-0.4268,125,0.67301,76,-0.1373
ENSG00000218739,CEBPZOS,80,0.39708,54,-0.2356,69,0.27430,65,0.06793,42,-0.6869
ENSG00000115816,CEBPZ,80,1.32909,43,0.25235,29,-0.5683,27,-0.4936,34,-0.1015
ENSG00000115828,QPCT,80,1.02101,5,-3.1727,62,1.31630,6,-2.8477,16,-1.6215
ENSG00000119787,ATL2,80,0.61360,79,0.58254,51,-0.2286,60,0.12935,39,-0.5807
ENSG00000143889,HNRNPLL,80,0.41619,92,0.65442,64,0.10880,47,-0.4263,39,-0.7836
ENSG00000115875,SRSF7,80,-0.4947,152,0.52427,130,0.52253,74,-0.6204,72,-0.7152
ENSG00000188010,MORN2,80,0.16079,276,2.45222,47,-1.0655,35,-1.1376,51,-0.6189
ENSG00000115904,SOS1,80,0.61431,76,0.51789,43,-0.6210,65,0.26792,56,0.04783
ENSG00000011566,MAP4K3,80,0.61244,94,0.87774,51,-0.2169,62,0.18250,30,-1.0046
ENSG00000152154,TMEM178A,865,2.70634,25,-3.1368,186,-0.2757,94,-1.2096,70,-1.7545
ENSG00000183023,SLC8A1,80,-1.4510,45,-2.3090,277,1.04023,224,0.13629,162,-0.4209
ENSG00000115944,COX7A2L,80,-1.5613,125,-0.8931,284,0.83151,195,-0.2045,199,-0.1964
ENSG00000057935,MTA3,80,0.66708,44,-0.3013,56,0.13052,71,0.46619,30,-0.9921
ENSG00000152518,ZFP36L2,80,0.36196,303,2.99485,15,-2.9135,103,0.78209,41,-0.7713
ENSG00000138036,DYNC2LI1,80,0.58826,135,1.51096,48,-0.3942,45,-0.3317,29,-1.1203
ENSG00000138095,LRPPRC,80,-0.9355,90,-0.7547,188,0.83360,105,-0.5210,125,-0.2785
ENSG00000138032,PPM1B,80,-0.2325,78,-0.2738,106,0.39766,53,-0.8694,95,0.03249
ENSG00000138078,PREPL,80,-3.3412,253,-1.6565,1088,1.44936,510,-0.5933,574,-0.4515
ENSG00000138083,SIX3,80,1.36680,87,1.52082,16,-1.7530,5,-2.7226,52,0.70935
ENSG00000171132,PRKCE,872,2.80115,33,-2.6973,182,-0.2464,113,-0.8898,32,-2.8844
ENSG00000116016,EPAS1,80,1.13988,38,-0.0856,17,-1.8590,107,1.68337,47,0.25214
ENSG00000119729,RHOQ,80,0.15135,113,0.72193,51,-0.9074,41,-0.8784,121,0.98179
ENSG00000119878,CRIPT,80,0.27639,80,0.26585,65,-0.1181,53,-0.3831,69,0.04898
ENSG00000171150,SOCS5,80,0.97828,30,-0.6292,45,0.02593,33,-0.4726,39,-0.2394
ENSG00000180398,MCFD2,80,-0.3265,86,-0.2204,109,0.30746,131,0.45560,72,-0.5455
ENSG00000143933,CALM2,993,-1.0685,1353,-0.5945,2400,0.63241,1791,-0.1555,1802,-0.1625
ENSG00000095002,MSH2,871,4.33713,32,-2.0611,52,-1.9271,12,-3.5132,40,-1.8625
ENSG00000138081,FBXO11,80,-0.3267,84,-0.2544,107,0.24880,103,0.07041,92,-0.1304
ENSG00000162869,PPP1R21,80,0.87255,42,-0.1965,43,-0.2305,52,0.15734,41,-0.2653
ENSG00000179915,NRXN1,830,1.68173,136,-1.3052,300,-0.1384,415,0.44506,137,-1.3958
ENSG00000115239,ASB3,80,0.78722,66,0.47185,43,-0.3818,96,1.10850,19,-1.5613
ENSG00000068912,ERLEC1,80,-0.9606,110,-0.4737,207,1.17536,90,-0.7766,88,-0.9035
ENSG00000170634,ACYP2,80,-0.7352,77,-0.7978,145,0.37683,141,0.14460,130,0.02722
ENSG00000115306,SPTBN1,80,-2.8848,538,-0.0173,600,0.29791,695,0.39976,563,0.06204
ENSG00000115310,RTN4,308,-2.0877,619,-1.0434,1527,0.76956,1105,-0.1470,1223,0.01708
ENSG00000143947,RPS27A,80,-3.2049,1045,0.71615,600,-0.3285,694,0.04078,975,0.69311
ENSG00000115355,CCDC88A,80,-1.0058,128,-0.2871,147,-0.1186,182,0.27874,204,0.53482
ENSG00000163001,CFAP36,80,-0.4308,163,0.71251,115,0.26536,76,-0.5231,80,-0.4777
ENSG00000275052,PPP4R3B,80,0.21321,119,0.86879,63,-0.2963,54,-0.4106,67,-0.0801
ENSG00000115380,EFEMP1,80,-1.7336,1846,4.67841,30,-3.9447,208,-0.2833,103,-1.4638
ENSG00000055813,CCDC85A,80,1.51106,34,0.06502,24,-0.8283,45,0.51612,26,-0.4143
ENSG00000115392,FANCL,80,0.72198,48,-0.1051,53,0.08234,35,-0.5995,43,-0.2988
ENSG00000119866,BCL11A,80,0.12295,10,-3.0270,101,1.09087,24,-1.7330,61,-0.3313
ENSG00000162929,SANBR,80,1.57469,25,-0.3801,30,-0.1581,23,-0.5226,20,-0.7647
ENSG00000237651,C2orf74,80,0.83126,62,0.39351,47,-0.0650,43,-0.1850,31,-0.7450
ENSG00000115464,USP34,80,0.01332,73,-0.1332,84,0.14591,65,-0.3202,80,0.00173
ENSG00000082898,XPO1,80,-0.7597,242,1.03125,130,-0.0206,139,0.10104,98,-0.4973
ENSG00000115484,CCT4,80,-1.1013,221,0.49350,202,0.69028,74,-1.2305,125,-0.4699
ENSG00000173163,COMMD1,80,1.54769,48,0.63811,26,-0.5510,10,-1.7434,27,-0.2914
ENSG00000170340,B3GNT2,80,1.61852,15,-1.1008,25,-0.6181,3,-3.1935,45,0.70732
ENSG00000186889,TMEM17,80,1.46718,50,0.64059,32,-0.1182,12,-1.5832,17,-1.1369
ENSG00000115504,EHBP1,80,0.49033,27,-1.2216,63,0.19745,71,0.28036,49,-0.3242
ENSG00000014641,MDH1,552,-0.3858,233,-1.6998,988,1.22917,283,-1.4092,519,-0.5319
ENSG00000169764,UGP2,80,-1.1578,115,-0.6134,201,0.53384,180,0.09640,159,-0.1181
ENSG00000197329,PELI1,80,1.28047,24,-0.6844,29,-0.6690,55,0.61379,36,-0.0791
ENSG00000119844,AFTPH,80,0.77896,54,0.12832,51,0.04404,36,-0.5288,38,-0.4750
ENSG00000115902,SLC1A4,80,-0.5410,78,-0.5845,120,0.17094,234,1.22651,70,-0.8187
ENSG00000011523,CEP68,80,0.59353,37,-0.6402,60,0.19924,50,-0.1756,46,-0.3305
ENSG00000138069,RAB1A,828,1.92604,176,-0.7156,266,-0.1316,158,-0.8841,147,-1.0797
ENSG00000138071,ACTR2,80,-1.7839,213,-0.3019,330,0.83540,201,-0.3938,215,-0.3159
ENSG00000198369,SPRED2,80,1.27968,34,-0.1466,42,0.33821,35,-0.1037,8,-2.4319
ENSG00000197223,C1D,80,0.55784,52,-0.1544,64,0.33962,56,-0.0195,31,-0.9973
ENSG00000221823,PPP3R1,80,-1.4133,48,-2.1841,237,0.52114,229,0.21205,234,0.27887
ENSG00000119865,CNRIP1,80,-1.0443,62,-1.4249,220,1.21310,179,0.20442,76,-1.2186
ENSG00000169604,ANTXR1,80,1.15734,176,2.78363,8,-3.0203,36,-0.1852,34,-0.2959
ENSG00000198380,GFPT1,80,0.16759,92,0.39539,78,0.21315,54,-0.4657,54,-0.5001
ENSG00000169599,NFU1,80,0.87576,60,0.40038,48,0.05649,37,-0.3850,27,-0.9504
ENSG00000115977,AAK1,80,-1.1625,37,-2.2934,244,1.34526,157,-0.1305,103,-0.8632
ENSG00000087338,GMCL1,80,1.41085,26,-0.4512,32,-0.2701,54,0.71236,15,-1.3477
ENSG00000124380,SNRNP27,80,0.56464,67,0.26355,50,-0.3524,67,0.26234,52,-0.1455
ENSG00000169564,PCBP1,80,-1.8390,314,0.26016,309,0.44839,288,0.12051,224,-0.3124
ENSG00000116001,TIA1,80,0.34594,78,0.31105,62,-0.1408,53,-0.3094,64,-0.0252
ENSG00000116005,PCYOX1,80,-0.4067,101,-0.0508,120,0.44767,69,-0.6411,95,-0.1649
ENSG00000143977,SNRPG,80,0.31503,160,1.51499,46,-0.8765,58,-0.2050,65,-0.0270
ENSG00000035141,FAM136A,80,1.47680,30,-0.1675,30,-0.3375,26,-0.4126,26,-0.4472
ENSG00000075340,ADD2,80,-1.0623,40,-2.0931,231,1.39368,131,-0.3062,93,-0.9113
ENSG00000144043,TEX261,80,1.05141,87,1.19814,27,-1.0981,52,0.31258,36,-0.2873
ENSG00000124357,NAGK,80,0.59139,77,0.52996,48,-0.3758,58,0.05248,50,-0.1898
ENSG00000124383,MPHOSPH10,80,1.22240,25,-0.7028,41,0.19232,13,-1.6458,31,-0.3640
ENSG00000075292,ZNF638,80,-0.1054,96,0.18468,77,-0.2960,104,0.31974,96,0.20411
ENSG00000144036,EXOC6B,80,0.53017,57,-0.0154,47,-0.5226,71,0.34101,66,0.24793
ENSG00000144040,SFXN5,80,-0.3243,72,-0.4854,82,-0.4917,277,1.80872,73,-0.5117
ENSG00000135631,RAB11FIP5,80,0.65836,33,-0.7394,63,0.53007,31,-0.8587,37,-0.6208
ENSG00000135632,SMYD5,80,1.30140,35,-0.0718,34,-0.2611,31,-0.3000,28,-0.4826
ENSG00000135617,PRADC1,80,1.47275,34,0.00742,28,-0.4638,18,-0.9406,32,-0.1031
ENSG00000135624,CCT7,821,2.24904,220,-0.1233,192,-0.5603,117,-1.1021,129,-1.0385
ENSG00000163013,FBXO41,80,0.10155,23,-1.8025,88,0.47207,79,0.07187,67,-0.2175
ENSG00000114956,DGUOK,80,0.16633,92,0.38657,76,0.15168,35,-1.1273,68,-0.1141
ENSG00000163170,BOLA3,80,0.39935,58,-0.1317,65,0.12064,48,-0.4138,57,-0.1659
ENSG00000114978,MOB1A,80,1.03920,137,2.05907,23,-1.4196,53,0.34244,22,-1.1374
ENSG00000204843,DCTN1,80,-2.0267,152,-1.0702,423,1.20254,209,-0.5872,238,-0.4222
ENSG00000005448,WDR54,80,0.59424,207,2.40123,41,-0.7882,16,-1.8514,25,-1.3393
ENSG00000239779,WBP1,80,0.13156,151,1.20494,54,-0.8010,86,0.24941,76,0.05579
ENSG00000115307,AUP1,80,0.30788,98,0.64922,65,-0.0643,52,-0.3903,54,-0.3529
ENSG00000115317,HTRA2,80,1.07306,44,0.06734,51,0.59067,14,-1.6862,15,-1.6897
ENSG00000135622,SEMA4F,80,0.90831,19,-1.3162,59,0.81296,36,-0.3718,15,-1.7678
ENSG00000115350,POLE4,80,-0.1123,65,-0.4380,90,0.11612,86,-0.0016,91,0.09716
ENSG00000115364,MRPL19,878,4.98231,29,-2.0538,22,-3.1418,43,-1.4870,31,-2.0843
ENSG00000176204,LRRTM4,80,1.14495,8,-2.3442,46,0.40162,46,0.21164,20,-1.1991
ENSG00000066032,CTNNA2,80,-0.5241,171,0.69128,118,0.16390,151,0.48117,63,-0.9652
ENSG00000162951,LRRTM1,80,1.01184,8,-2.4332,46,0.13986,19,-1.2251,50,0.23395
ENSG00000163541,SUCLG1,80,-0.4609,117,0.12924,116,0.23340,99,-0.1257,99,-0.1472
ENSG00000034510,TMSB10,80,-4.3131,1222,-0.2724,1820,0.75012,1774,0.32663,1166,-0.3841
ENSG00000176407,KCMF1,80,0.40512,46,-0.4653,70,0.33207,37,-0.7985,56,-0.1884
ENSG00000152291,TGOLN2,80,-1.0932,157,-0.0556,198,0.63913,122,-0.4515,138,-0.2896
ENSG00000168906,MAT2A,80,-0.7186,287,1.38763,104,-0.5239,119,-0.0992,132,0.06533
ENSG00000115486,GGCX,80,1.45350,50,0.61636,27,-0.6183,24,-0.5338,26,-0.4420
ENSG00000168894,RNF181,80,0.69268,51,-0.0607,43,-0.5464,60,0.21853,61,0.26141
ENSG00000115525,ST3GAL5,80,0.13477,38,-1.0365,78,0.18042,93,0.37892,67,-0.1641
ENSG00000132300,PTCD3,80,0.21604,115,0.82324,65,-0.1956,61,-0.2201,59,-0.3063
ENSG00000132305,IMMT,80,-0.3303,72,-0.4892,129,0.90479,63,-0.7032,64,-0.7460
ENSG00000132313,MRPL35,80,0.61463,39,-0.5434,55,-0.0057,37,-0.6342,60,0.15679
ENSG00000068615,REEP1,80,-0.9648,140,-0.1005,189,0.78557,80,-0.9716,124,-0.3313
ENSG00000115548,KDM3A,80,1.42765,83,1.49955,12,-2.2046,56,0.77721,33,-0.0677
ENSG00000115561,CHMP3,80,-0.4389,88,-0.3007,102,-0.1164,124,0.25102,130,0.37543
ENSG00000239305,RNF103,80,0.36946,72,0.18997,61,-0.1422,59,-0.1263,62,-0.0526
ENSG00000153561,RMND5A,80,0.06563,84,0.14604,78,0.03397,79,0.05164,68,-0.2152
ENSG00000172005,MAL,80,0.39597,50,-0.3531,26,-1.9287,36,-0.8523,166,2.15266
ENSG00000144029,MRPS5,80,0.45204,80,0.43982,66,0.27143,36,-0.7886,39,-0.7456
ENSG00000291176,ENSG00000291176,80,1.53679,54,0.82540,26,-0.6045,5,-2.6625,29,-0.2101
ENSG00000084090,STARD7,80,-1.3090,301,0.77960,181,-0.0944,227,0.30855,180,-0.0704
ENSG00000135956,TMEM127,80,0.22074,65,-0.1216,81,0.44635,28,-1.4167,61,-0.2269
ENSG00000144021,CIAO1,80,-0.1350,72,-0.3053,95,0.23915,65,-0.4738,92,0.09018
ENSG00000144028,SNRNP200,80,0.18435,181,1.59698,53,-0.7641,75,0.07797,57,-0.3841
ENSG00000144199,FAHD2B,80,1.27679,54,0.59519,33,-0.3378,20,-0.9816,28,-0.5120
ENSG00000135940,COX5B,80,-3.0055,671,0.20586,677,0.42712,655,0.16711,556,-0.1073
ENSG00000115073,ACTR1B,80,-0.0335,75,-0.1341,94,0.41251,46,-0.8892,75,-0.1628
ENSG00000075568,TMEM131,80,0.03912,98,0.36944,87,0.33180,56,-0.5275,56,-0.5809
ENSG00000040933,INPP4A,80,-0.4088,89,-0.2384,132,0.80511,55,-0.9929,77,-0.5273
ENSG00000183513,COA5,80,0.55214,105,1.00681,50,-0.3787,62,0.13121,38,-0.6902
ENSG00000115446,UNC50,80,0.55076,104,1.00346,49,-0.4113,58,0.01141,42,-0.5259
ENSG00000071073,MGAT4A,80,0.87825,15,-1.7273,48,0.07152,14,-1.8106,60,0.45204
ENSG00000196872,CRACDL,80,0.13241,24,-1.7311,80,0.22300,99,0.48519,69,-0.1308
ENSG00000185414,MRPL30,80,0.81265,18,-1.4893,52,0.17411,73,0.64775,29,-0.8712
ENSG00000115514,TXNDC9,80,1.69290,21,-0.5716,24,-0.5990,19,-0.6645,30,0.02672
ENSG00000158417,EIF5B,80,-0.1547,158,0.96934,66,-0.7547,91,0.04958,113,0.45562
ENSG00000135945,REV1,80,1.41376,41,0.26187,28,-0.5599,35,0.00346,26,-0.5065
ENSG00000144218,AFF3,80,0.73325,20,-1.4405,67,0.92310,19,-1.4867,28,-0.9883
ENSG00000170500,LONRF2,80,-1.7782,83,-1.7257,354,1.14766,184,-0.5266,225,-0.2320
ENSG00000115526,CHST10,80,1.25317,34,-0.1699,29,-0.6490,36,-0.0657,41,0.13470
ENSG00000170485,NPAS2,80,0.46632,39,-0.6815,63,0.13908,45,-0.4503,61,0.02553
ENSG00000071082,RPL31,420,-0.7749,732,0.09692,627,-0.2615,821,0.28369,893,0.48253
ENSG00000163162,RNF149,80,0.89597,69,0.63280,43,-0.2065,48,0.03805,27,-0.9436
ENSG00000175874,CREG2,80,-1.6525,32,-3.0161,358,1.65481,344,0.61771,56,-2.3197
ENSG00000071054,MAP4K4,80,0.08824,116,0.69196,53,-0.9073,65,-0.2548,118,0.84055
ENSG00000233639,PANTR1,80,1.46698,54,0.77089,17,-1.5766,55,0.78766,33,-0.0582
ENSG00000198914,POU3F3,80,0.17030,170,1.46164,38,-1.4598,93,0.41860,93,0.48061
ENSG00000135972,MRPS9,80,1.49814,31,-0.1099,31,-0.1671,23,-0.5429,21,-0.7963
ENSG00000071051,NCK2,80,0.91188,59,0.39181,49,0.19436,25,-0.9693,26,-0.9794
ENSG00000119147,ECRG4,80,0.91846,295,3.97806,12,-2.7330,9,-2.3839,8,-2.6476
ENSG00000115652,UXS1,80,1.44115,86,1.56388,20,-1.2338,37,0.11267,20,-0.9390
