Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000160049,DFFA,48,0.54928,36,0.08128,23,-0.5842,54,0.74725,17,-1.0714,49,0.58441,34,0.01476,25,-0.5091,22,-0.7026
ENSG00000120948,TARDBP,131,0.66392,76,-0.2250,97,0.15452,161,1.02746,54,-0.7779,66,-0.4540,76,-0.2368,56,-0.7205,75,-0.2537
ENSG00000116649,SRM,54,-1.4131,65,-1.1137,208,0.74269,150,0.18870,169,0.38614,117,-0.2046,115,-0.2397,153,0.22080,170,0.40157
ENSG00000171824,EXOSC10,50,0.71126,13,-1.3868,40,0.33068,50,0.72737,34,0.06746,36,0.18930,15,-1.1405,38,0.27528,15,-1.2011
ENSG00000198793,MTOR,43,-0.2562,40,-0.3641,35,-0.5537,67,0.45983,56,0.18103,65,0.42163,46,-0.1385,46,-0.1368,54,0.12504
ENSG00000116661,FBXO2,247,0.47883,139,-0.4574,130,-0.5560,269,0.62501,151,-0.3233,115,-0.7562,213,0.22835,202,0.14475,199,0.11662
ENSG00000132879,FBXO44,33,-2.0734,121,-0.0875,161,0.37473,276,1.33337,148,0.23469,66,-1.0324,123,-0.0594,87,-0.6111,136,0.10254
ENSG00000011021,CLCN6,69,-0.0528,59,-0.2876,37,-1.0154,129,1.01630,104,0.64027,26,-1.5313,119,0.87224,42,-0.8110,52,-0.4791
ENSG00000116685,KIAA2013,55,0.74117,23,-0.6350,38,0.15217,71,1.20445,43,0.35770,24,-0.6176,18,-0.9915,28,-0.3590,14,-1.3833
ENSG00000083444,PLOD1,101,2.02115,36,0.12489,16,-1.0767,89,1.74893,19,-0.8660,3,-3.3682,8,-2.1422,11,-1.6888,15,-1.2280
ENSG00000116688,MFN2,39,-1.7709,103,-0.3004,122,-0.0286,174,0.56025,153,0.33967,132,0.09745,126,0.02280,126,0.02427,143,0.22823
ENSG00000048707,VPS13D,79,0.27213,62,-0.1188,39,-0.8586,59,-0.1891,67,-0.0084,59,-0.1922,53,-0.3764,125,1.05367,60,-0.1808
ENSG00000162496,DHRS3,113,2.32389,18,-0.9186,41,0.38044,39,0.29113,8,-2.0019,27,-0.3054,22,-0.6313,12,-1.4500,11,-1.5890
ENSG00000116731,PRDM2,38,-0.7731,61,-0.0255,119,1.09247,63,0.02742,46,-0.4764,75,0.29898,28,-1.2601,77,0.35006,54,-0.2309
ENSG00000189337,KAZN,67,0.31677,42,-0.4398,31,-0.9036,55,-0.0132,81,0.62922,80,0.61852,67,0.31069,59,0.09462,16,-1.8705
ENSG00000142634,EFHD2,54,-1.0413,29,-1.9961,6,-4.2061,68,-0.6965,226,1.30331,163,0.71217,227,1.31435,106,-0.0076,77,-0.5126
ENSG00000116138,DNAJC16,16,-1.0107,36,0.18128,19,-0.8126,32,0.02617,52,0.82819,41,0.39682,17,-0.9616,43,0.50636,30,-0.1061
ENSG00000116786,PLEKHM2,86,0.19495,75,-0.0287,36,-1.1451,75,-0.0232,91,0.29926,84,0.15535,81,0.11382,76,-0.0022,80,0.08451
ENSG00000065526,SPEN,68,0.79171,41,-0.0324,29,-0.5796,58,0.53311,47,0.19699,35,-0.3030,42,0.01283,37,-0.2190,21,-1.0606
ENSG00000291072,CROCCP2,41,0.34961,9,-1.9276,52,0.78470,44,0.47873,20,-0.7409,27,-0.3210,17,-0.9903,64,1.13198,21,-0.7213
ENSG00000159363,ATP13A2,34,-2.5574,132,-0.5284,124,-0.6270,282,0.70624,249,0.49507,200,0.12783,286,0.73307,212,0.22769,142,-0.4187
ENSG00000117118,SDHB,68,-0.3856,53,-0.7608,140,0.81080,77,-0.1738,96,0.18315,70,-0.3419,112,0.42791,103,0.29205,57,-0.6530
ENSG00000117115,PADI2,174,3.51241,19,-0.8560,3,-3.4055,3,-3.2144,9,-1.9795,23,-0.5766,39,0.30356,11,-1.6400,12,-1.5004
ENSG00000117154,IGSF21,24,-2.3268,41,-1.5495,9,-3.7644,172,0.70420,163,0.61668,136,0.30912,76,-0.6242,212,1.07457,181,0.79343
ENSG00000127463,EMC1,57,0.52211,20,-1.1031,54,0.42757,36,-0.2350,46,0.15275,47,0.20624,45,0.13666,31,-0.4559,38,-0.1617
ENSG00000053372,MRTO4,30,-0.2060,31,-0.1465,20,-0.8648,66,1.10583,35,0.01257,29,-0.2448,36,0.07949,29,-0.2790,33,-0.0598
ENSG00000053371,AKR7A2,149,1.56628,27,-1.2531,67,0.16000,120,1.14899,19,-1.7615,74,0.32454,42,-0.5818,21,-1.6588,30,-1.1205
ENSG00000077549,CAPZB,224,0.09985,143,-0.6125,175,-0.2946,329,0.74622,199,-0.0964,136,-0.6967,201,-0.0808,249,0.27022,242,0.22533
ENSG00000173436,MICOS10,201,-0.4515,168,-0.7313,142,-0.9972,323,0.30762,160,-0.8071,322,0.30652,339,0.39270,360,0.49051,391,0.63318
ENSG00000158747,NBL1,122,-0.6413,140,-0.4222,86,-1.1770,198,0.13645,275,0.68374,212,0.24518,216,0.27354,230,0.37697,164,-0.1679
ENSG00000162545,CAMK2N1,170,-2.5054,363,-1.3777,463,-1.0068,406,-1.2054,916,0.06759,1453,0.84767,1058,0.30457,1841,1.27842,1240,0.57218
ENSG00000090432,MUL1,31,0.07187,28,-0.0845,16,-0.9982,41,0.50886,22,-0.4402,46,0.70997,31,0.07453,25,-0.2748,28,-0.1000
ENSG00000158828,PINK1,149,-1.6038,346,-0.3076,225,-0.9793,519,0.34878,543,0.42633,356,-0.2631,562,0.48565,628,0.67511,447,0.10259
ENSG00000244038,DDOST,89,1.18256,26,-0.8503,54,0.30171,61,0.51404,21,-1.1498,35,-0.4069,56,0.37238,28,-0.7462,32,-0.5028
ENSG00000189410,SH2D5,5,-3.0452,46,0.19035,131,2.11983,30,-0.5185,61,0.63816,19,-1.1692,36,-0.2096,9,-2.2542,33,-0.3491
ENSG00000127483,HP1BP3,269,0.76887,168,-0.0176,159,-0.1108,231,0.50424,158,-0.1198,147,-0.2352,161,-0.0828,139,-0.3241,99,-0.8549
ENSG00000075151,EIF4G3,127,0.01085,69,-0.9501,83,-0.6660,153,0.30963,90,-0.5375,202,0.78416,175,0.54265,145,0.22435,93,-0.4785
ENSG00000076864,RAP1GAP,8,-5.2503,303,0.05626,908,2.07083,317,0.12846,495,0.88641,93,-1.7691,115,-1.4511,202,-0.5879,194,-0.6541
ENSG00000090686,USP48,49,-0.3378,61,0.01272,92,0.70121,84,0.54316,62,0.05040,26,-1.2758,64,0.10666,41,-0.6153,64,0.08769
ENSG00000070831,CDC42,264,0.11399,195,-0.3727,97,-1.4467,411,0.86270,296,0.30239,259,0.08088,215,-0.2199,273,0.16647,207,-0.2777
ENSG00000173369,C1QB,235,4.25600,40,0.14528,28,-0.4018,3,-3.3863,6,-2.6463,5,-2.8798,0,-5.4868,4,-3.3432,8,-2.3328
ENSG00000004487,KDM1A,54,-0.0966,49,-0.2399,31,-0.9282,131,1.45590,56,-0.0254,53,-0.1219,67,0.27717,25,-1.2731,46,-0.3468
ENSG00000169641,LUZP1,16,-1.4417,30,-0.4974,30,-0.5297,43,0.04294,40,-0.0598,93,1.38927,54,0.43893,43,0.06332,25,-0.8057
ENSG00000125944,HNRNPR,154,0.49225,100,-0.2130,157,0.52355,109,-0.0745,109,-0.0786,122,0.09963,59,-1.0350,124,0.13373,95,-0.2918
ENSG00000142676,RPL11,932,1.20502,548,0.27670,334,-0.5160,360,-0.4019,311,-0.6320,584,0.38531,382,-0.3073,473,0.03744,239,-1.0341
ENSG00000057757,PITHD1,133,-0.8020,172,-0.4049,155,-0.5643,311,0.56348,295,0.47248,223,0.00931,299,0.49478,203,-0.1378,202,-0.1438
ENSG00000011009,LYPLA2,94,0.47913,37,-0.9907,80,0.21922,137,1.14165,75,0.10666,54,-0.4138,50,-0.5492,60,-0.2656,45,-0.6892
ENSG00000189266,PNRC2,94,0.64010,54,-0.2669,29,-1.2098,69,0.12600,48,-0.4539,64,0.00926,56,-0.1965,70,0.16004,89,0.55630
ENSG00000188529,SRSF10,118,1.03884,47,-0.4968,94,0.65012,57,-0.1713,32,-1.0562,74,0.23267,59,-0.1163,36,-0.8760,56,-0.1949
ENSG00000001461,NIPAL3,103,0.68281,79,0.22918,30,-1.2750,129,1.08048,57,-0.2851,67,-0.0409,92,0.48933,35,-1.0550,24,-1.6043
ENSG00000133226,SRRM1,109,1.37518,74,0.67114,26,-0.9719,73,0.65888,44,-0.1790,23,-1.1458,13,-2.0118,33,-0.6159,47,-0.0757
ENSG00000169504,CLIC4,219,3.46531,53,0.38258,17,-1.3615,35,-0.2919,8,-2.4318,23,-0.9457,11,-1.9348,5,-3.0607,4,-3.5030
ENSG00000117614,SYF2,140,1.17235,52,-0.4678,105,0.66580,39,-0.9295,45,-0.7044,54,-0.4260,66,-0.1002,60,-0.2465,72,0.04346
ENSG00000117616,RSRP1,132,0.74974,43,-1.0313,178,1.28898,130,0.73263,81,-0.0505,43,-1.0445,45,-0.9642,48,-0.8812,56,-0.6426
ENSG00000183726,TMEM50A,108,0.61891,80,0.11440,132,0.96028,72,-0.0640,96,0.42137,47,-0.7351,39,-0.9894,39,-1.0077,58,-0.4037
ENSG00000204178,MACO1,30,0.11739,33,0.26347,41,0.62205,29,0.04870,52,1.04273,15,-0.9589,21,-0.4438,13,-1.1405,18,-0.7038
ENSG00000117643,MAN1C1,66,0.79490,12,-1.7851,40,-0.0185,105,1.66652,20,-1.0718,10,-2.0995,30,-0.5062,24,-0.8350,60,0.62918
ENSG00000162430,SELENON,117,1.82151,34,-0.3630,47,0.18653,67,0.77910,14,-1.6223,32,-0.4543,34,-0.3456,17,-1.3514,17,-1.4090
ENSG00000117640,MTFR1L,73,-0.1613,73,-0.1712,94,0.25244,124,0.71323,64,-0.3757,61,-0.4410,73,-0.1642,102,0.37848,63,-0.3817
ENSG00000117632,STMN1,511,-1.2508,385,-1.6787,177,-2.8307,1158,0.02584,1584,0.54708,1195,0.07702,2095,1.03793,1927,0.88825,1223,0.11585
ENSG00000158008,EXTL1,4,-3.2462,15,-1.3493,0,-6.5934,40,0.13833,72,1.12532,31,-0.2931,41,0.17322,61,0.83233,69,1.04981
ENSG00000142684,ZNF593,56,0.60900,31,-0.3360,22,-0.8678,51,0.46199,11,-1.8802,56,0.61835,33,-0.2646,48,0.34188,40,0.04089
ENSG00000142669,SH3BGRL3,325,0.00732,165,-1.0590,111,-1.6584,452,0.55495,269,-0.2971,330,0.03161,343,0.09176,462,0.59036,458,0.57496
ENSG00000158062,UBXN11,99,1.95846,16,-1.1413,38,0.21164,87,1.69263,5,-2.6755,7,-2.3048,18,-0.9148,13,-1.3824,16,-1.1482
ENSG00000198830,HMGN2,543,1.94405,136,-0.4886,179,-0.0546,258,0.54872,65,-1.6058,144,-0.4012,153,-0.3087,104,-0.9109,86,-1.2030
ENSG00000117713,ARID1A,90,0.47779,73,0.11937,131,1.12360,90,0.47929,65,-0.0556,50,-0.4727,29,-1.2880,21,-1.7522,58,-0.2475
ENSG00000204160,ZDHHC18,10,-1.6412,40,0.55460,29,0.03869,45,0.75019,49,0.89295,10,-1.6237,21,-0.5023,35,0.30043,20,-0.5838
ENSG00000090273,NUDC,386,1.38588,104,-0.8111,163,-0.1025,175,0.01263,105,-0.8007,221,0.39576,128,-0.4905,168,-0.0534,115,-0.6534
ENSG00000253368,TRNP1,3,-4.0265,44,-0.2943,33,-0.7619,19,-1.5407,80,0.68555,66,0.34900,102,1.10978,84,0.76354,47,-0.2056
ENSG00000090020,SLC9A1,19,-0.7250,24,-0.3561,25,-0.2577,37,0.37247,29,-0.0561,36,0.31124,28,-0.0629,35,0.27528,34,0.21774
ENSG00000142784,WDTC1,68,0.71788,24,-0.9226,53,0.31725,47,0.12667,27,-0.7364,57,0.42254,35,-0.3629,31,-0.5210,52,0.26718
ENSG00000186501,TMEM222,102,0.51705,48,-0.7067,102,0.51069,115,0.72365,89,0.28864,42,-0.9135,49,-0.6515,59,-0.3707,66,-0.1973
ENSG00000126705,AHDC1,40,-0.3527,44,-0.1979,55,0.17328,82,0.84553,55,0.15274,59,0.27914,54,0.13292,41,-0.3153,18,-1.5819
ENSG00000117758,STX12,79,-0.6910,92,-0.4574,65,-0.9933,160,0.44369,132,0.12355,159,0.43141,127,0.06265,158,0.42291,129,0.08699
ENSG00000117751,PPP1R8,33,0.25170,36,0.40627,43,0.73104,10,-1.5241,38,0.50836,14,-1.0252,30,0.11880,21,-0.4503,26,-0.1270
ENSG00000117748,RPA2,49,-0.3911,48,-0.4186,112,0.98406,89,0.58825,73,0.25044,35,-0.9184,28,-1.2481,73,0.24206,57,-0.1578
ENSG00000126698,DNAJC8,165,0.67595,74,-0.6277,74,-0.6287,109,-0.0040,82,-0.4702,108,-0.0271,118,0.11847,120,0.14400,139,0.38335
ENSG00000130770,ATP5IF1,184,-1.5363,295,-0.8187,336,-0.6151,542,0.14796,575,0.24566,752,0.70132,697,0.56967,545,0.15771,528,0.10556
ENSG00000198492,YTHDF2,56,-0.2230,71,0.16685,64,-0.0194,97,0.67512,61,-0.0843,57,-0.1852,34,-1.0130,57,-0.2081,83,0.42328
ENSG00000116350,SRSF4,84,0.90394,33,-0.6163,21,-1.2785,76,0.71771,35,-0.5197,51,0.05432,30,-0.7572,39,-0.3756,73,0.64718
ENSG00000116353,MECR,6,-2.3429,37,0.27425,19,-0.7378,71,1.41232,31,-0.0293,19,-0.7561,34,0.15366,38,0.34058,25,-0.3644
ENSG00000162512,SDC3,137,-0.4411,209,0.23442,487,1.77036,109,-0.7918,209,0.23916,122,-0.6201,122,-0.6291,94,-1.0186,137,-0.4368
ENSG00000134644,PUM1,159,-0.0535,138,-0.2843,171,0.06129,167,0.02696,236,0.60413,203,0.34553,135,-0.3190,110,-0.6372,161,-0.0328
ENSG00000121766,ZCCHC17,35,-1.7574,79,-0.5287,98,-0.1901,80,-0.5143,179,0.79951,110,-0.0155,116,0.06701,176,0.77860,124,0.18341
ENSG00000121769,FABP3,5,-4.3030,44,-1.3080,23,-2.2394,178,0.93748,143,0.55827,120,0.25876,162,0.77404,107,0.06948,137,0.48711
ENSG00000162517,PEF1,54,-0.6170,75,-0.0916,54,-0.6246,97,0.31811,88,0.16786,71,-0.1852,69,-0.2260,124,0.73528,85,0.10981
ENSG00000084636,COL16A1,218,2.53213,23,-1.4088,35,-0.7502,95,0.84175,28,-1.1096,20,-1.6315,30,-1.0264,17,-1.8196,50,-0.2077
ENSG00000121753,ADGRB2,58,-2.4705,208,-0.5613,400,0.50119,359,0.31807,465,0.75986,213,-0.5243,214,-0.5144,279,-0.0964,466,0.76203
ENSG00000184007,PTP4A2,276,1.07479,188,0.40549,42,-1.9157,117,-0.3641,112,-0.4307,120,-0.3273,109,-0.4817,175,0.28688,184,0.36910
ENSG00000121774,KHDRBS1,183,0.41453,110,-0.4064,276,1.13269,144,0.02274,109,-0.4267,123,-0.2262,77,-0.9604,146,0.04780,111,-0.3952
ENSG00000025800,KPNA6,58,0.32061,42,-0.1790,59,0.36024,73,0.72082,39,-0.3086,38,-0.3613,51,0.11508,31,-0.6733,36,-0.4435
ENSG00000084652,TXLNA,79,1.40887,41,0.25146,40,0.22908,36,0.05638,31,-0.1719,10,-1.8484,22,-0.7189,18,-1.0569,37,0.09486
ENSG00000084623,EIF3I,116,-0.0002,78,-0.6116,105,-0.1585,198,0.90967,114,-0.0191,121,0.07028,107,-0.1261,114,-0.0222,87,-0.4426
ENSG00000175130,MARCKSL1,351,1.56654,135,-0.0989,87,-0.7860,126,-0.2152,103,-0.5284,164,0.20961,155,0.12114,95,-0.6601,79,-0.9326
ENSG00000160058,BSDC1,72,0.18819,32,-1.0796,67,0.06453,74,0.22785,83,0.42845,90,0.55418,74,0.22360,29,-1.2031,57,-0.1980
ENSG00000176261,ZBTB8OS,18,-0.8577,21,-0.6171,39,0.32989,25,-0.3471,28,-0.1943,32,0.00748,34,0.12488,56,0.94851,31,-0.0097
ENSG00000162521,RBBP4,171,1.14664,66,-0.4418,94,0.12257,132,0.68499,56,-0.7120,51,-0.8581,95,0.13710,57,-0.6743,65,-0.4664
ENSG00000134684,YARS1,40,-1.7019,105,-0.2184,82,-0.6014,170,0.57353,115,-0.0760,137,0.20731,140,0.24513,152,0.38235,143,0.27979
ENSG00000116497,S100PBP,49,0.83008,26,-0.2337,48,0.79517,22,-0.4714,33,0.19416,28,-0.0592,20,-0.6181,4,-2.8402,36,0.33810
ENSG00000121905,HPCA,5,-5.7089,253,-0.0105,965,2.54025,147,-0.8681,353,0.54374,53,-2.3782,41,-2.7458,123,-1.1369,349,0.52503
ENSG00000121900,TMEM54,76,1.39801,20,-0.8061,27,-0.3401,48,0.58106,22,-0.6565,17,-1.0523,29,-0.2435,28,-0.3193,37,0.14192
ENSG00000004455,AK2,64,1.24078,38,0.36330,18,-0.8061,31,-0.0128,21,-0.5665,38,0.34037,27,-0.2060,14,-1.1511,25,-0.3210
ENSG00000134686,PHC2,117,1.04596,38,-0.7875,82,0.42873,48,-0.4398,94,0.65899,57,-0.1628,37,-0.8263,58,-0.1458,37,-0.8160
ENSG00000163866,SMIM12,49,-0.5570,48,-0.5779,92,0.45812,81,0.24177,80,0.22670,76,0.14740,104,0.66473,53,-0.4163,43,-0.7574
ENSG00000116544,DLGAP3,11,-1.8234,39,0.10352,63,0.90095,24,-0.6385,47,0.41850,32,-0.2406,15,-1.3832,74,1.18432,26,-0.5604
ENSG00000116560,SFPQ,299,1.02739,119,-0.4987,179,0.14279,182,0.17086,110,-0.6235,188,0.22599,140,-0.2504,122,-0.4629,133,-0.3341
ENSG00000146463,ZMYM4,23,-1.0809,33,-0.5638,72,0.70572,74,0.76466,39,-0.3030,78,0.83969,36,-0.4349,36,-0.4115,32,-0.5962
ENSG00000142687,KIAA0319L,31,-1.0411,46,-0.4468,43,-0.5627,143,1.48829,59,-0.0421,51,-0.2824,72,0.27562,58,-0.0783,45,-0.4784
ENSG00000020129,NCDN,74,-3.5330,916,0.26674,2973,2.55887,858,0.15825,908,0.25283,296,-1.5030,296,-1.5022,242,-1.8005,443,-0.8885
ENSG00000126067,PSMB2,102,-0.4699,106,-0.4114,123,-0.1721,251,1.03547,169,0.34477,83,-0.7817,112,-0.3201,132,-0.0542,153,0.18272
ENSG00000142686,C1orf216,18,-2.3150,49,-0.8626,99,0.25170,115,0.49607,156,1.02685,41,-1.1306,93,0.14976,95,0.18219,98,0.24159
