Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000120948,TARDBP,188,0.76741,103,-0.2152,144,0.36985,105,-0.2744,91,-0.4567
ENSG00000116649,SRM,3,-4.8763,103,0.05830,70,-0.6005,129,0.70653,114,0.25631
ENSG00000198793,MTOR,3,-3.8897,103,1.21245,29,-0.9290,61,0.50688,46,-0.1367
ENSG00000116661,FBXO2,4,-5.9084,103,-1.2581,551,1.84818,219,-0.1457,121,-1.1064
ENSG00000132879,FBXO44,3,-5.1352,103,-0.2267,69,-0.9147,178,1.16183,115,-0.0510
ENSG00000011021,CLCN6,3,-4.4625,103,0.52674,30,-1.5207,127,1.66290,36,-1.1975
ENSG00000116688,MFN2,3,-5.9693,1055,3.15471,45,-2.4848,194,-0.2070,97,-1.3027
ENSG00000048707,VPS13D,95,-0.0325,172,0.94645,99,0.03257,101,0.09189,52,-1.0665
ENSG00000116731,PRDM2,3,-4.2956,103,0.72135,68,0.03934,80,0.46519,52,-0.4369
ENSG00000189337,KAZN,3,-4.2018,103,0.83251,32,-1.1035,77,0.55138,72,0.26018
ENSG00000142634,EFHD2,3,-4.8578,103,0.07949,24,-2.2726,190,2.37258,32,-1.8108
ENSG00000116786,PLEKHM2,3,-4.2312,103,0.79748,41,-0.7500,80,0.59439,64,0.01095
ENSG00000065526,SPEN,3,-4.1016,103,0.95195,108,1.22956,45,-0.5433,38,-0.7020
ENSG00000159363,ATP13A2,3,-5.5838,103,-0.7097,27,-2.8536,284,1.80494,163,0.00894
ENSG00000117118,SDHB,342,0.85588,1095,3.37828,33,-2.8822,85,-1.7282,98,-1.2313
ENSG00000117115,PADI2,3,-4.5239,103,0.45554,208,2.18456,22,-2.3792,85,0.15248
ENSG00000117154,IGSF21,97,-0.0179,103,0.08316,24,-2.2226,173,1.85218,18,-2.6429
ENSG00000053371,AKR7A2,3,-4.0024,103,1.07308,78,0.68612,55,0.04670,29,-1.0312
ENSG00000077549,CAPZB,30,-2.8480,103,-1.0462,244,0.34737,272,0.80334,156,-0.4503
ENSG00000173436,MICOS10,190,-0.3684,103,-1.3054,262,0.15965,259,0.18724,273,0.23980
ENSG00000158747,NBL1,49,-1.6425,103,-0.5344,65,-1.3250,238,1.52986,105,-0.5537
ENSG00000162545,CAMK2N1,1008,0.43503,103,-3.0322,332,-1.4046,1118,1.04738,734,-0.0894
ENSG00000158828,PINK1,419,0.16964,103,-1.9812,248,-0.7220,546,1.04009,286,-0.4833
ENSG00000127483,HP1BP3,254,0.29076,103,-1.1204,271,0.45514,192,-0.2365,228,0.13253
ENSG00000075151,EIF4G3,30,-2.2559,103,-0.3917,144,0.15703,167,0.61883,116,-0.2336
ENSG00000076864,RAP1GAP,173,-0.2644,103,-1.0607,31,-2.9991,303,1.12670,247,0.35004
ENSG00000090686,USP48,161,1.10651,103,0.34397,97,0.28259,70,-0.3934,47,-0.9656
ENSG00000070831,CDC42,245,-0.1528,103,-1.4814,228,-0.2946,362,0.79939,222,-0.3448
ENSG00000173369,C1QB,3,-4.2806,103,0.73876,201,2.63805,17,-2.5243,41,-0.8039
ENSG00000004487,KDM1A,3,-4.1065,103,0.94675,51,-0.2358,64,0.25667,58,-0.0115
ENSG00000125944,HNRNPR,3,-5.0731,103,-0.1588,146,0.47035,112,-0.0333,145,0.44928
ENSG00000117318,ID3,3,-4.8828,103,0.05135,409,4.15703,8,-4.2834,21,-2.4744
ENSG00000142676,RPL11,191,-1.5587,103,-2.4720,1216,1.77879,407,-0.5755,456,-0.2551
ENSG00000057757,PITHD1,16,-3.7565,103,-1.0440,95,-1.2670,319,1.36539,217,0.12806
ENSG00000011009,LYPLA2,3,-3.9559,103,1.13008,33,-0.8028,56,0.15939,64,0.37743
ENSG00000189266,PNRC2,4,-4.2825,103,0.40552,141,1.11885,76,-0.1251,54,-0.6826
ENSG00000188529,SRSF10,127,0.72274,103,0.37751,79,-0.0659,69,-0.3691,76,-0.1327
ENSG00000001461,NIPAL3,3,-4.6440,103,0.31894,62,-0.5237,110,0.71372,86,0.03056
ENSG00000133226,SRRM1,3,-4.4309,103,0.56319,138,1.28179,57,-0.5544,59,-0.3541
ENSG00000169504,CLIC4,3,-4.4877,103,0.49694,210,2.30657,26,-2.0672,64,-0.2941
ENSG00000117614,SYF2,3,-4.3875,103,0.61389,120,1.03327,58,-0.4567,65,-0.1491
ENSG00000117616,RSRP1,3,-4.5577,103,0.41725,78,-0.0425,90,0.29633,88,0.17931
ENSG00000183726,TMEM50A,273,1.60450,103,-0.0722,100,-0.1336,92,-0.3678,67,-0.7989
ENSG00000117640,MTFR1L,3,-4.5052,103,0.47767,68,-0.2086,97,0.60892,69,-0.1961
ENSG00000117632,STMN1,2757,1.49325,103,-3.6230,551,-1.2471,1472,0.63667,859,-0.5189
ENSG00000142669,SH3BGRL3,88,-1.6287,103,-1.3928,238,-0.1185,354,0.91288,230,-0.1782
ENSG00000198830,HMGN2,3,-5.9835,103,-1.1327,463,1.60852,140,-0.9081,273,0.45567
ENSG00000117713,ARID1A,3,-4.3706,103,0.63302,80,0.24350,72,0.05919,73,0.08341
ENSG00000090273,NUDC,592,1.67125,342,0.68236,210,-0.1290,152,-0.8583,149,-0.7125
ENSG00000253368,TRNP1,3,-4.0711,103,0.98965,9,-2.8944,89,1.32115,44,-0.4436
ENSG00000186501,TMEM222,3,-4.6907,103,0.26657,70,-0.3861,112,0.65581,89,0.04435
ENSG00000117758,STX12,3,-5.2758,103,-0.3794,83,-0.7755,203,1.29344,112,-0.2808
ENSG00000117748,RPA2,3,-4.0803,103,0.97841,41,-0.5855,76,0.76396,40,-0.6178
ENSG00000126698,DNAJC8,78,-0.7446,103,-0.3129,184,0.73167,141,0.29764,70,-0.9873
ENSG00000130770,ATP5IF1,6,-6.3233,1011,1.24860,283,-0.9145,625,0.68237,377,-0.4381
ENSG00000198492,YTHDF2,3,-4.4840,103,0.50192,47,-0.8209,100,0.73752,79,0.07742
ENSG00000116350,SRSF4,3,-4.3989,103,0.60031,82,0.26225,58,-0.4514,104,0.72347
ENSG00000162511,LAPTM5,3,-4.0223,103,1.04850,127,1.77185,30,-1.2600,35,-0.7676
ENSG00000162512,SDC3,179,-0.6136,1008,2.46633,143,-1.0468,227,-0.3555,134,-1.1481
ENSG00000134644,PUM1,34,-2.3545,103,-0.7115,118,-0.5467,211,0.69298,203,0.41776
ENSG00000121766,ZCCHC17,391,1.79584,103,-0.4837,84,-0.8754,158,0.30433,53,-1.5927
ENSG00000121769,FABP3,3,-4.5197,103,0.46072,1,-5.6398,150,2.32966,34,-1.3847
ENSG00000162517,PEF1,3,-4.1094,103,0.94293,18,-1.9183,76,0.72134,68,0.27256
ENSG00000084636,COL16A1,3,-4.1379,103,0.90865,80,0.54820,61,0.05451,43,-0.5676
ENSG00000121753,ADGRB2,4,-5.6064,103,-0.9815,67,-1.7368,313,1.45708,221,0.24036
ENSG00000184007,PTP4A2,165,0.04081,103,-0.6974,208,0.48392,131,-0.4597,199,0.39775
ENSG00000121774,KHDRBS1,44,-1.6235,103,-0.3472,119,-0.1377,141,0.24104,166,0.48364
ENSG00000084623,EIF3I,3,-4.9509,103,-0.0241,71,-0.6692,149,0.97888,101,-0.0526
ENSG00000175130,MARCKSL1,1787,3.62713,103,-1.6820,167,-1.0381,118,-1.8817,195,-0.7909
ENSG00000160058,BSDC1,68,-1.2571,919,3.73144,57,-1.6214,81,-1.3237,57,-1.6450
ENSG00000162521,RBBP4,3,-5.0282,103,-0.1094,209,1.28128,117,0.13686,56,-1.1335
ENSG00000134684,YARS1,286,1.25379,103,-0.4419,42,-1.9162,183,0.79324,79,-0.9190
ENSG00000121905,HPCA,3,-5.4734,103,-0.5916,9,-4.2554,153,0.04367,383,2.04981
ENSG00000134686,PHC2,3,-4.1749,103,0.86341,42,-0.6472,79,0.67265,53,-0.2582
ENSG00000163866,SMIM12,3,-4.1976,103,0.83700,33,-1.0601,79,0.63879,66,0.10569
ENSG00000116560,SFPQ,32,-2.4284,103,-0.7121,209,0.47463,180,0.25897,174,0.12895
ENSG00000146463,ZMYM4,3,-4.0382,103,1.02924,85,0.81382,44,-0.5035,51,-0.1556
ENSG00000142687,KIAA0319L,3,-4.2499,103,0.77534,53,-0.3511,78,0.50814,59,-0.1504
ENSG00000020129,NCDN,3,-7.2770,103,-2.4668,153,-2.0040,736,0.93928,944,1.16880
ENSG00000126067,PSMB2,267,1.10490,103,-0.4606,73,-1.0652,150,0.20388,132,-0.0794
ENSG00000142686,C1orf216,3,-4.1786,103,0.85975,7,-3.2487,113,2.08256,19,-1.9193
ENSG00000092847,AGO1,3,-3.8288,103,1.28851,37,-0.4432,51,0.16073,47,-0.0323
ENSG00000054116,TRAPPC3,48,-0.4544,103,0.79079,70,0.16432,64,0.01555,45,-0.5912
ENSG00000116871,MAP7D1,6,-4.9329,103,-0.7463,116,-0.6228,235,0.96641,190,0.24748
ENSG00000054118,THRAP3,3,-4.4226,103,0.57268,97,0.55289,81,0.26743,50,-0.6250
ENSG00000163875,MEAF6,353,1.23961,103,-0.7789,71,-1.4384,204,0.47414,141,-0.3279
ENSG00000197982,C1orf122,664,1.66457,103,-1.3953,183,-0.5728,241,-0.1326,225,-0.2177
ENSG00000116954,RRAGC,3,-4.1724,103,0.86736,84,0.60600,61,-0.0113,46,-0.4845
ENSG00000174574,AKIRIN1,3,-4.9580,103,-0.0320,92,-0.2361,159,1.20188,62,-0.9016
ENSG00000168653,NDUFS5,94,-2.3736,103,-2.2428,338,-0.4995,666,1.11542,484,0.13089
ENSG00000127603,MACF1,3,-6.4861,896,1.91361,411,0.56911,205,-0.8497,247,-0.3593
ENSG00000090621,PABPC4,3,-4.2169,103,0.81370,83,0.50990,62,-0.0178,54,-0.2763
ENSG00000116983,HPCAL4,3,-6.2674,103,-1.4288,141,-1.0390,417,1.41565,274,0.09167
ENSG00000131236,CAP1,3,-5.2372,103,-0.3378,148,0.27499,170,0.77272,96,-0.4853
ENSG00000131238,PPT1,136,-0.1980,103,-0.6361,159,0.04752,198,0.65605,98,-0.7768
ENSG00000084073,ZMPSTE24,3,-4.4417,315,2.74678,41,-0.9752,63,-0.3508,41,-0.9927
ENSG00000084070,SMAP2,3,-5.8529,1075,3.45511,37,-2.6516,143,-0.6822,114,-0.9152
ENSG00000117016,RIMS3,3,-4.2607,103,0.76260,12,-2.6812,107,1.52728,45,-0.6142
ENSG00000198815,FOXJ3,3,-4.1608,103,0.88152,61,0.01373,67,0.25730,54,-0.1982
ENSG00000127125,PPCS,126,0.80046,103,0.46111,98,0.42711,57,-0.6665,61,-0.4156
ENSG00000065978,YBX1,3,-5.4846,103,-0.6046,483,2.81163,66,-1.6384,88,-0.9297
ENSG00000117395,EBNA1BP2,3,-4.5429,103,0.43477,78,-0.0216,79,-0.0039,106,0.54838
ENSG00000066322,ELOVL1,1691,5.01501,103,-1.1456,64,-1.9820,33,-3.3359,52,-2.2951
ENSG00000142949,PTPRF,57,-1.5210,103,-0.6322,134,-0.2494,219,0.98336,118,-0.4636
ENSG00000126091,ST3GAL3,3,-3.9333,103,1.15824,34,-0.7030,60,0.37637,51,-0.0269
ENSG00000117408,IPO13,942,3.62237,103,-0.7142,80,-1.1868,66,-1.7835,79,-1.2083
ENSG00000117410,ATP6V0B,3,-7.0399,452,0.02481,168,-1.6162,731,1.51689,370,-0.3278
ENSG00000117411,B4GALT2,3,-4.0378,103,1.03000,33,-0.8893,68,0.53584,55,-0.0186
ENSG00000178028,DMAP1,3,-3.8344,103,1.28154,21,-1.3385,62,0.68639,41,-0.2664
ENSG00000117419,ERI3,3,-5.4514,103,-0.5686,67,-1.3215,233,1.34429,154,0.07295
ENSG00000187147,RNF220,701,2.93657,103,-0.6113,31,-2.5144,115,-0.6096,96,-0.7867
ENSG00000142937,RPS8,1118,0.53082,103,-3.1007,1762,1.62742,575,-0.7455,520,-0.7605
ENSG00000126088,UROD,3,-4.6567,103,0.30475,39,-1.3092,123,1.01958,89,0.07586
ENSG00000117450,PRDX1,567,0.54088,103,-2.0946,658,0.93022,395,-0.0742,255,-0.8061
ENSG00000117448,AKR1A1,3,-4.0137,103,1.05875,48,-0.2334,61,0.29874,49,-0.1946
ENSG00000085998,POMGNT1,3,-4.3340,103,0.67639,37,-1.0081,95,0.91389,60,-0.2228
ENSG00000132128,LRRC41,3,-4.0930,103,0.96206,52,-0.1883,62,0.19789,58,0.02105
ENSG00000173660,UQCRH,410,-0.1198,103,-2.2150,345,-0.4358,611,0.89155,387,-0.2376
ENSG00000123472,ATPAF1,55,-1.3241,103,-0.3629,57,-1.3734,187,1.03068,138,0.11755
ENSG00000159658,EFCAB14,3,-4.7494,103,0.20001,222,1.93032,48,-1.3111,83,-0.1584
ENSG00000162368,CMPK1,3,-5.1417,103,-0.2334,140,0.28850,149,0.57892,106,-0.2108
ENSG00000162374,ELAVL4,48,-1.5800,103,-0.4190,22,-2.8783,246,2.03714,82,-0.8444
ENSG00000123091,RNF11,213,-0.8636,103,-1.9509,253,-0.6536,560,1.20541,317,-0.2722
ENSG00000085832,EPS15,283,0.66858,103,-0.9421,190,0.01037,229,0.49487,103,-1.0210
ENSG00000078618,NRDC,3,-4.6553,103,0.30642,61,-0.5638,118,0.89280,75,-0.2170
ENSG00000169213,RAB3B,3,-5.8158,103,-0.9561,29,-2.9906,329,1.74698,212,0.19271
ENSG00000134717,BTF3L4,329,1.84486,103,-0.1766,72,-0.8017,92,-0.4934,103,-0.2030
ENSG00000162378,ZYG11B,3,-5.2428,103,-0.4295,77,-0.9635,206,1.21472,135,-0.0017
ENSG00000116171,SCP2,146,-0.7794,1086,2.88654,209,-0.2451,125,-1.3346,126,-1.0931
ENSG00000162384,CZIB,36,-0.7775,103,0.88417,41,-0.6791,52,-0.3173,86,0.67556
ENSG00000157193,LRP8,3,-3.9202,103,1.17409,13,-2.1853,77,1.18882,35,-0.6550
ENSG00000116209,TMEM59,397,0.80285,103,-1.3335,260,0.11357,261,0.15764,191,-0.4354
ENSG00000116221,MRPL37,3,-4.3640,103,0.64107,42,-0.8465,94,0.80643,65,-0.1241
ENSG00000157216,SSBP3,3,-5.7902,103,-0.9284,107,-0.9435,303,1.46325,168,-0.1862
ENSG00000116133,DHCR24,3,-5.5749,103,-0.7007,110,-0.6563,251,1.30973,140,-0.2493
ENSG00000162407,PLPP3,307,0.73203,284,0.60102,272,0.61380,137,-0.7880,142,-0.5631
ENSG00000177606,JUN,136,0.29679,103,-0.1524,287,2.03189,60,-1.3098,40,-1.6973
ENSG00000162599,NFIA,27,-2.4933,103,-0.4938,397,2.35870,73,-1.3561,98,-0.6301
ENSG00000162604,TM2D1,478,2.71636,103,-0.1471,41,-1.6676,83,-0.6725,67,-0.8895
ENSG00000116641,DOCK7,150,1.23956,103,0.58830,106,0.74704,43,-1.0747,40,-0.9720
ENSG00000162434,JAK1,3,-4.4253,103,0.56997,90,0.39998,73,0.01386,74,0.02607
ENSG00000162433,AK4,3,-4.5771,103,0.39218,122,0.78385,93,0.34633,44,-1.0392
ENSG00000116675,DNAJC6,194,-1.0915,103,-2.0349,156,-1.5300,668,1.69139,316,-0.3760
ENSG00000184588,PDE4B,3,-4.2701,103,0.75048,69,0.11351,56,-0.3627,92,0.65506
ENSG00000118473,SGIP1,64,-1.0881,103,-0.3609,71,-1.0164,163,0.59854,167,0.47867
ENSG00000142864,SERBP1,147,-0.8490,1034,2.63167,273,0.13739,130,-1.3625,142,-0.9792
ENSG00000162595,DIRAS3,3,-5.1898,103,-0.2857,105,-0.2850,69,-1.2055,321,2.10932
ENSG00000116729,WLS,3,-5.2426,103,-0.3432,270,1.53751,127,-0.0081,62,-1.2126
ENSG00000033122,LRRC7,39,-1.6951,103,-0.2263,65,-1.0083,148,0.57950,161,0.56866
ENSG00000116754,SRSF11,96,-0.5047,103,-0.3976,153,0.26000,149,0.28704,113,-0.2810
ENSG00000132485,ZRANB2,164,0.37504,103,-0.3731,166,0.44711,117,-0.2445,118,-0.1802
ENSG00000172260,NEGR1,5,-5.2864,103,-0.9647,95,-1.1782,336,1.81540,136,-0.5874
ENSG00000178965,ERICH3,3,-4.2876,103,0.73084,37,-0.9581,95,1.02539,49,-0.5149
ENSG00000117054,ACADM,3,-4.3250,103,0.68693,86,0.44300,76,0.28754,47,-0.6134
ENSG00000137955,RABGGTB,118,0.91508,103,0.68107,54,-0.3880,63,-0.1626,48,-0.5964
ENSG00000142892,PIGK,3,-4.0147,103,1.05791,51,-0.1169,65,0.42956,39,-0.5615
ENSG00000154027,AK5,399,0.74800,103,-1.3872,76,-1.9694,360,0.97924,220,-0.2461
ENSG00000077254,USP33,34,-1.8763,103,-0.1941,103,-0.2224,143,0.54019,124,0.11783
ENSG00000180488,MIGA1,6,-4.2157,103,-0.0378,84,-0.4027,128,0.51105,132,0.41633
ENSG00000162613,FUBP1,3,-4.4677,103,0.52055,70,-0.1247,93,0.55350,66,-0.2225
ENSG00000162616,DNAJB4,3,-4.2889,103,0.72926,101,0.81218,61,-0.1755,54,-0.3649
ENSG00000137941,TTLL7,592,1.94575,103,-1.0079,161,-0.3545,158,-0.4953,161,-0.3574
ENSG00000142875,PRKACB,1084,0.90878,103,-2.7307,291,-1.2906,727,0.37340,800,0.45186
ENSG00000174021,GNG5,3,-4.0277,103,1.04222,106,1.32081,37,-0.8369,41,-0.4933
ENSG00000117155,SSX2IP,3,-4.7007,103,0.25498,49,-0.9881,120,0.85159,97,0.17974
ENSG00000162642,C1orf52,3,-4.4865,103,0.49899,44,-0.9217,98,0.66972,86,0.24113
ENSG00000153904,DDAH1,118,-1.2457,103,-1.4447,279,0.10703,352,0.78057,224,-0.2870
ENSG00000122417,ODF2L,3,-4.0156,103,1.05729,74,0.57087,58,0.16168,29,-1.0548
ENSG00000097033,SH3GLB1,3,-4.3034,103,0.71145,157,1.82065,43,-0.9097,36,-1.0222
ENSG00000183291,SELENOF,3,-5.3039,103,-0.4100,183,0.59532,170,0.63535,91,-0.6534
ENSG00000153936,HS2ST1,3,-4.2192,103,0.81149,82,0.49694,62,-0.0190,54,-0.2545
ENSG00000143013,LMO4,132,-1.6432,1057,1.77006,167,-1.3915,509,0.75461,143,-1.6355
ENSG00000197147,LRRC8B,341,1.95208,103,-0.1507,31,-2.1036,123,0.19628,68,-0.8699
ENSG00000162664,ZNF326,3,-3.8774,103,1.22770,51,0.05073,40,-0.5025,65,0.49353
ENSG00000189195,BTBD8,102,-0.1526,103,-0.1320,83,-0.5254,134,0.45802,107,-0.0819
ENSG00000122406,RPL5,3,-6.7981,103,-1.9769,786,1.51818,372,-0.0280,299,-0.4036
ENSG00000154511,DIPK1A,3,-4.4235,197,1.73702,79,0.14778,70,-0.0847,44,-0.8516
ENSG00000117500,TMED5,3,-3.9528,103,1.13402,72,0.59115,46,-0.2845,44,-0.2924
ENSG00000117505,DR1,3,-4.0132,103,1.05923,72,0.51450,48,-0.3123,52,-0.0669
ENSG00000137942,FNBP1L,3,-4.0236,103,1.04730,80,0.72411,41,-0.6305,59,0.11617
ENSG00000117525,F3,3,-4.0038,103,1.07169,75,0.60929,46,-0.3719,51,-0.1135
ENSG00000117519,CNN3,43,-1.9570,103,-0.6607,398,2.03586,106,-0.8519,102,-0.7353
ENSG00000117569,PTBP2,3,-4.5014,103,0.48189,36,-1.2714,100,0.71864,93,0.36689
ENSG00000117600,PLPPR4,3,-5.6839,103,-0.8163,55,-1.8852,263,1.20049,235,0.56529
ENSG00000156875,MFSD14A,3,-3.8618,103,1.24675,40,-0.3371,55,0.26072,43,-0.2419
ENSG00000137996,RTCA,3,-4.1442,103,0.90102,49,-0.3478,82,0.88340,31,-1.0730
ENSG00000162636,EEIG2,3,-4.2762,103,0.74411,27,-1.4433,105,1.40309,37,-0.9423
ENSG00000116266,STXBP3,3,-4.2870,103,0.73084,87,0.52143,69,0.10548,52,-0.4258
ENSG00000121940,CLCC1,3,-4.3348,103,0.67516,75,0.17585,83,0.49608,47,-0.6306
ENSG00000085433,WDR47,3,-5.0755,103,-0.1611,42,-1.6430,183,1.41521,109,-0.0715
ENSG00000197780,TAF13,3,-4.5765,103,0.37893,91,0.20396,92,0.31640,78,-0.0737
ENSG00000215717,TMEM167B,3,-4.7392,360,2.55160,72,-0.4125,77,-0.3746,47,-1.1115
ENSG00000031698,SARS1,3,-5.8309,103,-0.9727,132,-0.6546,291,1.19598,196,0.02782
ENSG00000143126,CELSR2,430,1.48830,115,-0.7113,79,-1.3796,223,0.54888,106,-0.9103
ENSG00000134243,SORT1,852,1.99072,103,-1.5251,110,-1.5350,311,0.28249,179,-0.7513
ENSG00000143106,PSMA5,11,-2.8668,103,0.54771,59,-0.3895,94,0.65379,64,-0.2562
ENSG00000116337,AMPD2,3,-4.7632,103,0.18465,28,-1.9427,119,0.69583,139,0.80183
ENSG00000134202,GSTM3,4,-5.3279,103,-0.8652,243,0.56762,200,0.27409,200,0.19965
ENSG00000168710,AHCYL1,519,0.24920,103,-2.2238,1179,2.17381,221,-1.4231,291,-0.7307
ENSG00000197106,SLC6A17,3,-5.1524,103,-0.2452,21,-2.7845,230,2.26787,68,-0.9632
ENSG00000116396,KCNC4,3,-4.0774,103,0.98179,23,-1.4983,90,1.36524,28,-1.1665
ENSG00000134248,LAMTOR5,8,-4.2268,103,-0.4549,207,0.78157,175,0.62831,76,-1.0011
ENSG00000177301,KCNA2,3,-4.6101,103,0.35764,24,-1.9728,131,1.37637,73,-0.2154
ENSG00000116459,ATP5PB,183,-0.2182,103,-1.1038,159,-0.4828,289,0.87155,170,-0.3666
ENSG00000116473,RAP1A,19,-1.8093,103,0.78953,98,0.82196,38,-1.0849,84,0.50992
ENSG00000171385,KCND3,20,-2.3186,103,0.16801,39,-1.4491,145,1.31625,74,-0.4001
ENSG00000116489,CAPZA1,3,-4.8691,103,0.06632,142,0.68696,104,0.11774,91,-0.1365
ENSG00000155366,RHOC,3,-4.5355,103,0.44303,213,2.24017,30,-1.8699,66,-0.3057
ENSG00000163349,HIPK1,3,-4.8545,103,0.08274,220,1.71004,59,-1.0557,97,-0.0167
ENSG00000197323,TRIM33,3,-5.5130,1099,4.46166,54,-1.7193,63,-1.7746,41,-2.1323
ENSG00000116752,BCAS2,58,-1.0012,103,-0.1052,109,-0.0231,149,0.81536,64,-0.9228
ENSG00000009307,CSDE1,3,-6.6674,103,-1.8437,584,1.04005,340,-0.0246,402,0.28471
ENSG00000163399,ATP1A1,3,-6.7709,103,-1.9490,141,-1.5958,612,1.55721,429,0.27501
ENSG00000198162,MAN1A2,4,-5.7970,103,-1.0636,430,1.53590,140,-0.8224,259,0.44176
ENSG00000092621,PHGDH,320,1.85662,103,-0.1225,198,1.14481,42,-1.8924,62,-0.9838
ENSG00000265808,SEC22B,495,2.65334,103,-0.2435,76,-0.7897,84,-0.7683,57,-1.2497
ENSG00000265491,RNF115,35,-0.7026,103,1.02356,50,-0.1872,57,0.05674,45,-0.3675
ENSG00000131779,PEX11B,3,-4.0897,103,0.96739,37,-0.7658,79,0.87523,39,-0.6585
ENSG00000265241,RBM8A,3,-5.0864,103,-0.1734,173,0.78036,125,0.20321,99,-0.2629
ENSG00000265972,TXNIP,1042,3.22104,103,-1.0628,371,1.18676,16,-4.2832,45,-2.4128
ENSG00000178104,PDE4DIP,3,-5.9572,103,-1.1097,530,2.01515,161,-0.6001,149,-0.6050
ENSG00000159164,SV2A,9,-5.2770,103,-1.8183,87,-2.2052,628,2.11262,292,-0.2601
ENSG00000136631,VPS45,71,-0.0913,269,2.30349,51,-0.6720,55,-0.7092,47,-0.7934
ENSG00000143401,ANP32E,3,-4.7967,103,0.14741,164,1.10195,88,-0.1504,76,-0.3712
ENSG00000266472,MRPS21,3,-5.2272,103,-0.3266,140,0.17901,168,0.75934,104,-0.3405
ENSG00000143384,MCL1,3,-4.2554,103,0.76849,142,1.64796,48,-0.6366,31,-1.2410
