Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000117640,MTFR1L,3,-4.5052,103,0.47767,83,0.63262
ENSG00000117632,STMN1,2757,1.49325,103,-3.6230,1088,-0.3934
ENSG00000142669,SH3BGRL3,88,-1.6287,103,-1.3928,294,1.61866
ENSG00000198830,HMGN2,3,-5.9835,103,-1.1327,254,2.24853
ENSG00000117713,ARID1A,3,-4.3706,103,0.63302,74,0.47633
ENSG00000090273,NUDC,592,1.67125,342,0.68236,166,-1.4910
ENSG00000253368,TRNP1,3,-4.0711,103,0.98965,58,0.11716
ENSG00000186501,TMEM222,3,-4.6907,103,0.26657,96,0.84483
ENSG00000117758,STX12,3,-5.2758,103,-0.3794,150,1.49339
ENSG00000117748,RPA2,3,-4.0803,103,0.97841,58,0.12850
ENSG00000126698,DNAJC8,78,-0.7446,103,-0.3129,134,0.56816
ENSG00000130770,ATP5IF1,6,-6.3233,1011,1.24860,477,-0.0907
ENSG00000198492,YTHDF2,3,-4.4840,103,0.50192,81,0.60823
ENSG00000116350,SRSF4,3,-4.3989,103,0.60031,76,0.50924
ENSG00000162511,LAPTM5,3,-4.0223,103,1.04850,55,0.05782
ENSG00000162512,SDC3,179,-0.6136,1008,2.46633,182,-1.6996
ENSG00000134644,PUM1,34,-2.3545,103,-0.7115,186,1.43190
ENSG00000121766,ZCCHC17,391,1.79584,103,-0.4837,113,-1.1195
ENSG00000121769,FABP3,3,-4.5197,103,0.46072,84,0.64966
ENSG00000162517,PEF1,3,-4.1094,103,0.94293,60,0.16425
ENSG00000084636,COL16A1,3,-4.1379,103,0.90865,61,0.19879
ENSG00000121753,ADGRB2,4,-5.6064,103,-0.9815,229,2.08769
ENSG00000184007,PTP4A2,165,0.04081,103,-0.6974,168,0.32158
ENSG00000121774,KHDRBS1,44,-1.6235,103,-0.3472,142,0.94217
ENSG00000084623,EIF3I,3,-4.9509,103,-0.0241,117,1.13686
ENSG00000175130,MARCKSL1,1787,3.62713,103,-1.6820,149,-2.6577
ENSG00000160058,BSDC1,68,-1.2571,919,3.73144,69,-2.8332
ENSG00000162521,RBBP4,3,-5.0282,103,-0.1094,125,1.22249
ENSG00000134684,YARS1,286,1.25379,103,-0.4419,122,-0.6735
ENSG00000121905,HPCA,3,-5.4734,103,-0.5916,174,1.70626
ENSG00000134686,PHC2,3,-4.1749,103,0.86341,63,0.24434
ENSG00000163866,SMIM12,3,-4.1976,103,0.83700,64,0.27097
ENSG00000116560,SFPQ,32,-2.4284,103,-0.7121,186,1.45179
ENSG00000146463,ZMYM4,3,-4.0382,103,1.02924,56,0.07724
ENSG00000142687,KIAA0319L,3,-4.2499,103,0.77534,67,0.33308
ENSG00000020129,NCDN,3,-7.2770,103,-2.4668,642,3.58421
ENSG00000126067,PSMB2,267,1.10490,103,-0.4606,126,-0.5474
ENSG00000142686,C1orf216,3,-4.1786,103,0.85975,63,0.24805
ENSG00000092847,AGO1,3,-3.8288,103,1.28851,47,-0.1843
ENSG00000054116,TRAPPC3,48,-0.4544,103,0.79079,61,-0.3071
ENSG00000116871,MAP7D1,6,-4.9329,103,-0.7463,194,1.82886
ENSG00000054118,THRAP3,3,-4.4226,103,0.57268,77,0.53704
ENSG00000163875,MEAF6,353,1.23961,103,-0.7789,155,-0.5552
ENSG00000197982,C1orf122,664,1.66457,103,-1.3953,222,-0.7845
ENSG00000116954,RRAGC,3,-4.1724,103,0.86736,63,0.24039
ENSG00000174574,AKIRIN1,3,-4.9580,103,-0.0320,118,1.14477
ENSG00000168653,NDUFS5,94,-2.3736,103,-2.2428,538,2.44399
ENSG00000127603,MACF1,3,-6.4861,896,1.91361,267,-0.7522
ENSG00000090621,PABPC4,3,-4.2169,103,0.81370,65,0.29443
ENSG00000116983,HPCAL4,3,-6.2674,103,-1.4288,312,2.54514
ENSG00000131236,CAP1,3,-5.2372,103,-0.3378,146,1.45168
ENSG00000131238,PPT1,136,-0.1980,103,-0.6361,163,0.44637
ENSG00000084073,ZMPSTE24,3,-4.4417,315,2.74678,52,-1.6068
ENSG00000084070,SMAP2,3,-5.8529,1075,3.45511,109,-2.2963
ENSG00000117016,RIMS3,3,-4.2607,103,0.76260,68,0.34591
ENSG00000198815,FOXJ3,3,-4.1608,103,0.88152,62,0.22614
ENSG00000127125,PPCS,126,0.80046,103,0.46111,68,-0.7417
ENSG00000065978,YBX1,3,-5.4846,103,-0.6046,176,1.71919
ENSG00000117395,EBNA1BP2,3,-4.5429,103,0.43477,85,0.67577
ENSG00000066322,ELOVL1,1691,5.01501,103,-1.1456,45,-4.2884
ENSG00000142949,PTPRF,57,-1.5210,103,-0.6322,173,1.10438
ENSG00000126091,ST3GAL3,3,-3.9333,103,1.15824,51,-0.0528
ENSG00000117408,IPO13,942,3.62237,103,-0.7142,73,-2.8375
ENSG00000117410,ATP6V0B,3,-7.0399,452,0.02481,500,1.13181
ENSG00000117411,B4GALT2,3,-4.0378,103,1.03000,56,0.07649
ENSG00000178028,DMAP1,3,-3.8344,103,1.28154,47,-0.1773
ENSG00000117419,ERI3,3,-5.4514,103,-0.5686,172,1.68317
ENSG00000187147,RNF220,701,2.93657,103,-0.6113,90,-2.1585
ENSG00000142937,RPS8,1118,0.53082,103,-3.1007,858,0.48997
ENSG00000126088,UROD,3,-4.6567,103,0.30475,93,0.80645
ENSG00000117450,PRDX1,567,0.54088,103,-2.0946,426,0.34443
ENSG00000117448,AKR1A1,3,-4.0137,103,1.05875,55,0.04747
ENSG00000085998,POMGNT1,3,-4.3340,103,0.67639,72,0.43270
ENSG00000132128,LRRC41,3,-4.0930,103,0.96206,59,0.14494
ENSG00000173660,UQCRH,410,-0.1198,103,-2.2150,488,0.92797
ENSG00000123472,ATPAF1,55,-1.3241,103,-0.3629,142,0.84712
ENSG00000159658,EFCAB14,3,-4.7494,103,0.20001,100,0.91169
ENSG00000162368,CMPK1,3,-5.1417,103,-0.2334,136,1.34690
ENSG00000162374,ELAVL4,48,-1.5800,103,-0.4190,149,0.97898
ENSG00000123091,RNF11,213,-0.8636,103,-1.9509,423,1.41927
ENSG00000085832,EPS15,283,0.66858,103,-0.9421,188,-0.0426
ENSG00000078618,NRDC,3,-4.6553,103,0.30642,93,0.80478
ENSG00000169213,RAB3B,3,-5.8158,103,-0.9561,225,2.07155
ENSG00000134717,BTF3L4,329,1.84486,103,-0.1766,90,-1.2616
ENSG00000162378,ZYG11B,3,-5.2428,103,-0.4295,156,1.54056
ENSG00000116171,SCP2,146,-0.7794,1086,2.88654,147,-2.0683
ENSG00000162384,CZIB,36,-0.7775,103,0.88417,58,-0.2653
ENSG00000157193,LRP8,3,-3.9202,103,1.17409,51,-0.0688
ENSG00000116209,TMEM59,397,0.80285,103,-1.3335,243,-0.0410
ENSG00000116221,MRPL37,3,-4.3640,103,0.64107,74,0.46824
ENSG00000157216,SSBP3,3,-5.7902,103,-0.9284,221,2.04383
ENSG00000116133,DHCR24,3,-5.5749,103,-0.7007,188,1.81558
ENSG00000162407,PLPP3,307,0.73203,284,0.60102,172,-0.7777
ENSG00000177606,JUN,136,0.29679,103,-0.1524,112,-0.0970
ENSG00000162599,NFIA,27,-2.4933,103,-0.4938,160,1.29461
ENSG00000162604,TM2D1,478,2.71636,103,-0.1471,69,-2.0763
ENSG00000116641,DOCK7,150,1.23956,103,0.58830,58,-1.1130
ENSG00000162434,JAK1,3,-4.4253,103,0.56997,77,0.53978
ENSG00000162433,AK4,3,-4.5771,103,0.39218,88,0.71847
ENSG00000116675,DNAJC6,194,-1.0915,103,-2.0349,452,1.60479
ENSG00000184588,PDE4B,3,-4.2701,103,0.75048,68,0.35808
ENSG00000118473,SGIP1,64,-1.0881,103,-0.3609,141,0.75150
ENSG00000142864,SERBP1,147,-0.8490,1034,2.63167,169,-1.8028
ENSG00000162595,DIRAS3,3,-5.1898,103,-0.2857,141,1.39942
ENSG00000116729,WLS,3,-5.2426,103,-0.3432,147,1.45704
ENSG00000033122,LRRC7,39,-1.6951,103,-0.2263,131,0.87563
ENSG00000116754,SRSF11,96,-0.5047,103,-0.3976,141,0.49790
ENSG00000132485,ZRANB2,164,0.37504,103,-0.3731,130,-0.0443
ENSG00000172260,NEGR1,5,-5.2864,103,-0.9647,226,2.05620
ENSG00000178965,ERICH3,3,-4.2876,103,0.73084,69,0.37788
ENSG00000117054,ACADM,3,-4.3250,103,0.68693,71,0.42209
ENSG00000137955,RABGGTB,118,0.91508,103,0.68107,57,-0.9418
ENSG00000142892,PIGK,3,-4.0147,103,1.05791,55,0.04833
ENSG00000154027,AK5,399,0.74800,103,-1.3872,254,0.01802
ENSG00000077254,USP33,34,-1.8763,103,-0.1941,128,0.90338
ENSG00000180488,MIGA1,6,-4.2157,103,-0.0378,118,1.11300
ENSG00000162613,FUBP1,3,-4.4677,103,0.52055,80,0.58949
ENSG00000162616,DNAJB4,3,-4.2889,103,0.72926,69,0.37948
ENSG00000137941,TTLL7,592,1.94575,103,-1.0079,159,-1.1202
ENSG00000142875,PRKACB,1084,0.90878,103,-2.7307,636,0.10070
ENSG00000174021,GNG5,3,-4.0277,103,1.04222,56,0.06416
ENSG00000117155,SSX2IP,3,-4.7007,103,0.25498,97,0.85647
ENSG00000162642,C1orf52,3,-4.4865,103,0.49899,81,0.61117
ENSG00000153904,DDAH1,118,-1.2457,103,-1.4447,302,1.44741
ENSG00000122417,ODF2L,3,-4.0156,103,1.05729,55,0.04897
ENSG00000097033,SH3GLB1,3,-4.3034,103,0.71145,70,0.39738
ENSG00000183291,SELENOF,3,-5.3039,103,-0.4100,154,1.52411
ENSG00000153936,HS2ST1,3,-4.2192,103,0.81149,65,0.29667
ENSG00000143013,LMO4,132,-1.6432,1057,1.77006,332,-0.8400
ENSG00000197147,LRRC8B,341,1.95208,103,-0.1507,86,-1.3646
ENSG00000162664,ZNF326,3,-3.8774,103,1.22770,49,-0.1229
ENSG00000189195,BTBD8,102,-0.1526,103,-0.1320,114,0.15920
ENSG00000122406,RPL5,3,-6.7981,103,-1.9769,457,3.09393
ENSG00000154511,DIPK1A,3,-4.4235,197,1.73702,66,-0.6045
ENSG00000117500,TMED5,3,-3.9528,103,1.13402,52,-0.0284
ENSG00000117505,DR1,3,-4.0132,103,1.05923,55,0.04698
ENSG00000137942,FNBP1L,3,-4.0236,103,1.04730,55,0.05904
ENSG00000117525,F3,3,-4.0038,103,1.07169,54,0.03445
ENSG00000117519,CNN3,43,-1.9570,103,-0.6607,178,1.27746
ENSG00000117569,PTBP2,3,-4.5014,103,0.48189,82,0.62836
ENSG00000117600,PLPPR4,3,-5.6839,103,-0.8163,204,1.93151
ENSG00000156875,MFSD14A,3,-3.8618,103,1.24675,48,-0.1422
ENSG00000137996,RTCA,3,-4.1442,103,0.90102,61,0.20648
ENSG00000162636,EEIG2,3,-4.2762,103,0.74411,68,0.36452
ENSG00000116266,STXBP3,3,-4.2870,103,0.73084,69,0.37786
ENSG00000121940,CLCC1,3,-4.3348,103,0.67516,72,0.43393
ENSG00000085433,WDR47,3,-5.0755,103,-0.1611,129,1.27432
ENSG00000197780,TAF13,3,-4.5765,103,0.37893,89,0.73129
ENSG00000215717,TMEM167B,3,-4.7392,360,2.55160,68,-1.4066
ENSG00000031698,SARS1,3,-5.8309,103,-0.9727,227,2.08821
ENSG00000143126,CELSR2,430,1.48830,115,-0.7113,158,-0.7858
ENSG00000134243,SORT1,852,1.99072,103,-1.5251,228,-1.0654
ENSG00000143106,PSMA5,11,-2.8668,103,0.54771,78,0.44968
ENSG00000116337,AMPD2,3,-4.7632,103,0.18465,101,0.92713
ENSG00000134202,GSTM3,4,-5.3279,103,-0.8652,211,1.96330
ENSG00000168710,AHCYL1,519,0.24920,103,-2.2238,478,0.62023
ENSG00000197106,SLC6A17,3,-5.1524,103,-0.2452,137,1.35875
ENSG00000116396,KCNC4,3,-4.0774,103,0.98179,58,0.12509
ENSG00000134248,LAMTOR5,8,-4.2268,103,-0.4549,158,1.50642
ENSG00000177301,KCNA2,3,-4.6101,103,0.35764,90,0.75330
ENSG00000116459,ATP5PB,183,-0.2182,103,-1.1038,227,0.66323
ENSG00000116473,RAP1A,19,-1.8093,103,0.78953,64,0.07470
ENSG00000171385,KCND3,20,-2.3186,103,0.16801,101,0.70750
ENSG00000116489,CAPZA1,3,-4.8691,103,0.06632,110,1.04598
ENSG00000155366,RHOC,3,-4.5355,103,0.44303,85,0.66746
ENSG00000163349,HIPK1,3,-4.8545,103,0.08274,109,1.02950
ENSG00000197323,TRIM33,3,-5.5130,1099,4.46166,55,-3.3087
ENSG00000116752,BCAS2,58,-1.0012,103,-0.1052,117,0.54580
ENSG00000009307,CSDE1,3,-6.6674,103,-1.8437,417,2.96050
ENSG00000163399,ATP1A1,3,-6.7709,103,-1.9490,448,3.06601
ENSG00000198162,MAN1A2,4,-5.7970,103,-1.0636,242,2.17466
ENSG00000092621,PHGDH,320,1.85662,103,-0.1225,86,-1.2909
ENSG00000265808,SEC22B,495,2.65334,103,-0.2435,75,-1.9840
ENSG00000265491,RNF115,35,-0.7026,103,1.02356,52,-0.4009
ENSG00000131779,PEX11B,3,-4.0897,103,0.96739,59,0.13962
ENSG00000265241,RBM8A,3,-5.0864,103,-0.1734,130,1.28668
ENSG00000265972,TXNIP,1042,3.22104,103,-1.0628,112,-2.3441
ENSG00000178104,PDE4DIP,3,-5.9572,103,-1.1097,250,2.22527
ENSG00000159164,SV2A,9,-5.2770,103,-1.8183,409,2.85500
ENSG00000136631,VPS45,71,-0.0913,269,2.30349,52,-1.7026
ENSG00000143401,ANP32E,3,-4.7967,103,0.14741,104,0.96455
ENSG00000266472,MRPS21,3,-5.2272,103,-0.3266,145,1.44038
ENSG00000143384,MCL1,3,-4.2554,103,0.76849,67,0.33997
ENSG00000143420,ENSA,3,-5.8443,103,-0.9859,229,2.10141
ENSG00000213190,MLLT11,15,-4.4529,103,-1.6376,360,2.60285
ENSG00000159352,PSMD4,121,-0.1530,103,-0.4081,139,0.30693
ENSG00000143393,PI4KB,138,1.06156,103,0.56391,61,-0.9739
ENSG00000159377,PSMB4,190,-0.4969,231,-0.1903,273,0.37392
ENSG00000143442,POGZ,3,-4.2002,103,0.83451,64,0.27349
ENSG00000143376,SNX27,3,-4.2722,103,0.74860,68,0.35999
ENSG00000159409,CELF3,68,-0.0440,103,0.63031,66,-0.3687
ENSG00000197747,S100A10,3,-5.8916,103,-1.0355,238,2.15115
ENSG00000197956,S100A6,3,-6.6992,103,-1.8752,426,2.99205
ENSG00000189171,S100A13,3,-5.6087,103,-0.7366,193,1.85158
ENSG00000160678,S100A1,3,-4.6432,103,0.31999,92,0.79113
ENSG00000160679,CHTOP,3,-4.5438,103,0.43297,85,0.67755
ENSG00000143621,ILF2,3,-4.8083,103,0.13452,105,0.97750
ENSG00000143624,INTS3,3,-4.2254,103,0.80434,66,0.30387
ENSG00000143614,GATAD2B,3,-4.0926,103,0.96269,59,0.14431
ENSG00000143543,JTB,12,-3.7763,103,-0.6871,185,1.67516
ENSG00000177954,RPS27,849,-0.4314,103,-3.5704,1276,1.42108
ENSG00000143549,TPM3,105,-1.3768,103,-1.4042,294,1.49792
ENSG00000143612,C1orf43,4,-4.9782,103,-0.1731,130,1.28204
ENSG00000143569,UBAP2L,67,-0.0064,103,0.70460,62,-0.4373
ENSG00000143575,HAX1,3,-4.4525,103,0.53838,79,0.57155
ENSG00000160714,UBE2Q1,3,-5.8963,1103,3.44195,113,-2.2828
ENSG00000160710,ADAR,339,0.84419,103,-1.0564,199,-0.1488
ENSG00000143603,KCNN3,3,-4.4860,103,0.48662,82,0.62315
ENSG00000163344,PMVK,5,-4.0508,103,0.38667,88,0.69837
ENSG00000163346,PBXIP1,3,-5.4560,103,-0.5731,172,1.68771
ENSG00000179085,DPM3,3,-4.2486,103,0.77689,67,0.33152
ENSG00000163463,KRTCAP2,3,-4.8391,103,0.09996,108,1.01220
ENSG00000116521,SCAMP3,269,1.91030,103,0.19521,67,-1.4597
ENSG00000160752,FDPS,3,-5.0177,103,-0.0979,124,1.21090
ENSG00000160753,RUSC1,96,-0.0423,103,0.06503,99,-0.0136
ENSG00000116539,ASH1L,3,-5.1761,103,-0.2712,139,1.38488
ENSG00000163374,YY1AP1,144,1.14574,103,0.56712,60,-1.0345
ENSG00000132676,DAP3,154,1.45986,103,0.74325,50,-1.3602
ENSG00000132718,SYT11,758,0.32377,103,-2.7148,669,0.63417
ENSG00000116584,ARHGEF2,661,3.64806,103,-0.1494,46,-3.0423
ENSG00000163479,SSR2,3,-4.5706,103,0.40265,87,0.70804
ENSG00000116586,LAMTOR2,111,0.40713,103,0.28095,81,-0.3946
ENSG00000160785,SLC25A44,191,1.74053,103,0.62123,51,-1.5148
ENSG00000160781,PAQR6,1277,3.10707,103,-1.4295,153,-2.1659
ENSG00000163468,CCT3,462,1.44905,454,1.41674,133,-1.7775
ENSG00000125462,MIR9-1HG,356,-0.9630,103,-2.8048,768,1.74122
ENSG00000116604,MEF2D,3,-5.7431,1088,3.74970,90,-2.5922
ENSG00000163382,NAXE,3,-4.8231,103,0.11781,106,0.99428
ENSG00000132702,HAPLN2,3570,6.41174,103,-2.0460,34,-5.7450
ENSG00000132692,BCAN,3,-5.2894,103,-0.3941,152,1.50813
ENSG00000143314,MRPL24,3,-4.1013,103,0.95254,59,0.15455
ENSG00000143321,HDGF,170,1.02412,103,0.18454,81,-0.7530
ENSG00000162706,CADM3,15,-3.6616,103,-0.8810,212,1.83226
ENSG00000158710,TAGLN2,3,-4.4896,103,0.49507,82,0.61510
ENSG00000177807,KCNJ10,118,0.40230,103,0.18106,87,-0.3364
ENSG00000162728,KCNJ9,3,-3.9723,103,1.10922,53,-0.0034
ENSG00000162729,IGSF8,200,0.62009,103,-0.4456,133,-0.1848
ENSG00000018625,ATP1A2,429,-0.1866,103,-2.3445,537,1.01112
ENSG00000162734,PEA15,752,0.12558,103,-2.8809,763,0.83430
ENSG00000132716,DCAF8,413,1.65997,680,2.75359,61,-3.1423
ENSG00000162735,PEX19,110,0.18794,248,1.61347,77,-1.2078
ENSG00000122218,COPA,131,-0.1497,103,-0.5297,151,0.36563
ENSG00000162736,NCSTN,320,2.36414,103,0.26094,57,-1.8925
ENSG00000215845,TSTD1,3,-4.2204,103,0.80812,65,0.29999
ENSG00000143256,PFDN2,3,-4.6560,103,0.30583,93,0.80538
ENSG00000143222,UFC1,3,-5.1176,103,-0.2075,133,1.32091
ENSG00000158864,NDUFS2,225,0.40255,103,-0.8339,179,0.12271
ENSG00000248485,PCP4L1,3,-4.7497,103,0.20016,100,0.91156
ENSG00000143252,SDHC,3,-4.7120,103,0.24263,97,0.86889
ENSG00000152332,UHMK1,109,-0.8308,103,-0.9129,205,0.95090
ENSG00000117152,RGS4,7,-5.3775,103,-1.4827,324,2.55145
ENSG00000143248,RGS5,3,-4.3232,103,0.68842,71,0.42057
ENSG00000185630,PBX1,3,-5.5714,103,-0.7246,191,1.83854
ENSG00000143198,MGST3,502,0.62388,103,-1.8400,353,0.22415
ENSG00000143149,ALDH9A1,3,-5.7650,1112,3.77820,90,-2.6205
ENSG00000143183,TMCO1,3,-4.5276,103,0.45212,84,0.65831
ENSG00000143195,ILDR2,3,-3.9057,103,1.19230,50,-0.0872
ENSG00000143162,CREG1,3,-4.3942,103,0.60601,75,0.50352
ENSG00000143158,MPC2,182,0.39039,103,-0.5146,143,0.00645
ENSG00000143164,DCAF6,3,-4.4327,103,0.56113,78,0.54867
ENSG00000143155,TIPRL,3,-4.2926,103,0.72481,69,0.38395
ENSG00000143153,ATP1B1,2054,0.72022,103,-3.8229,1389,0.36547
ENSG00000075945,KIFAP3,3,-5.9979,103,-1.1725,261,2.28750
ENSG00000117523,PRRC2C,117,-0.1090,103,-0.3149,130,0.23307
ENSG00000117533,VAMP4,3,-4.0607,103,1.00189,57,0.10481
ENSG00000197959,DNM3,110,-1.3881,1015,2.43435,197,-1.5103
ENSG00000117592,PRDX6,164,-0.6305,103,-1.3378,273,1.03005
ENSG00000234741,GAS5,4,-4.6816,103,-0.0871,123,1.18592
ENSG00000152061,RABGAP1L,3,-5.0247,103,-0.1051,124,1.21813
ENSG00000116161,CACYBP,85,-1.5043,103,-1.2188,260,1.46102
ENSG00000116147,TNR,3,-4.9676,103,-0.0428,119,1.15563
ENSG00000152092,ASTN1,3,-4.8756,103,0.05935,111,1.05298
ENSG00000075391,RASAL2,3,-3.9669,103,1.11700,53,-0.0112
ENSG00000116199,FAM20B,228,1.51617,103,0.13902,77,-1.1080
ENSG00000169905,TOR1AIP2,134,0.73835,103,0.29396,78,-0.6106
ENSG00000143337,TOR1AIP1,3,-4.1940,103,0.84135,64,0.26659
ENSG00000135837,CEP350,65,-0.1043,103,0.63543,66,-0.3439
ENSG00000116260,QSOX1,3,-4.1234,103,0.92635,60,0.18097
ENSG00000143324,XPR1,3,-4.0410,103,1.02595,56,0.08056
ENSG00000198216,CACNA1E,73,-0.5319,103,-0.0033,107,0.27580
ENSG00000135821,GLUL,1870,1.00969,1321,0.41639,880,-0.8588
ENSG00000135829,DHX9,3,-5.0544,103,-0.1383,127,1.25145
ENSG00000157064,NMNAT2,66,-1.0214,103,-0.3357,138,0.70696
ENSG00000116698,SMG7,3,-4.0222,103,1.04839,55,0.05791
ENSG00000162704,ARPC5,22,-2.4190,103,-0.0906,121,0.94638
ENSG00000143344,RGL1,3,-4.4566,103,0.53330,79,0.57665
ENSG00000116667,C1orf21,3,-4.5525,103,0.42343,86,0.68716
ENSG00000116406,EDEM3,3,-3.9755,103,1.10622,53,-0.0003
ENSG00000116679,IVNS1ABP,3,-4.4250,103,0.56996,77,0.53978
ENSG00000047410,TPR,3,-4.6685,103,0.28820,94,0.82298
ENSG00000116741,RGS2,3,-4.1657,103,0.87527,62,0.23242
ENSG00000116750,UCHL5,3,-4.3817,103,0.62068,75,0.48877
ENSG00000023572,GLRX2,114,0.97092,103,0.79751,52,-1.0475
