Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000157870,PRXL2B,3,-4.0969,103,0.95826,46,-0.3668,9,-2.7051,92,1.38408,24,-1.4305
ENSG00000158109,TPRG1L,3,-5.8177,103,-0.9579,111,-0.8426,157,-0.3054,316,1.56079,133,-0.6169
ENSG00000130764,LRRC47,3,-4.5726,103,0.40019,38,-1.1411,34,-1.3224,114,0.96810,85,0.09691
ENSG00000069424,KCNAB2,70,-1.1489,103,-0.5645,20,-2.9598,14,-3.4492,243,1.52108,149,0.01350
ENSG00000116254,CHD5,3,-5.0828,103,-0.1690,29,-2.0852,35,-1.7828,207,1.97137,72,-0.7852
ENSG00000116251,RPL22,231,-1.0932,103,-2.2968,733,0.74361,1494,2.07944,303,-0.9284,450,-0.0679
ENSG00000097021,ACOT7,125,-1.6628,996,1.72367,80,-2.3251,99,-2.0080,491,0.75697,221,-0.8840
ENSG00000171735,CAMTA1,47,-2.0870,103,-0.9287,152,-0.3263,165,-0.2000,198,0.13576,306,0.95859
ENSG00000116288,PARK7,328,-0.0727,103,-1.8417,443,0.41532,384,0.18031,400,0.38624,288,-0.3093
ENSG00000142599,RERE,3,-4.8131,103,0.12906,72,-0.4307,70,-0.4737,121,0.64519,108,0.23260
ENSG00000074800,ENO1,240,-1.7151,103,-2.9584,1230,0.85813,401,-0.9422,998,0.84040,685,-0.1228
ENSG00000171603,CLSTN1,127,-2.2911,103,-2.6037,443,-0.4145,186,-1.7317,1041,1.96700,368,-0.7705
ENSG00000130939,UBE4B,3,-4.1492,103,0.89519,28,-1.1559,49,-0.3290,83,0.88742,42,-0.6005
ENSG00000054523,KIF1B,813,1.08265,103,-2.1620,456,0.10926,364,-0.2505,454,0.15586,355,-0.3221
ENSG00000142657,PGD,3,-4.4211,103,0.57475,67,-0.1122,25,-1.5910,97,0.80327,67,-0.1267
ENSG00000241563,CORT,3,-5.2525,103,-0.3538,7,-4.2453,2,-5.7228,124,-0.0840,338,2.13324
ENSG00000120948,TARDBP,188,0.76741,103,-0.2152,175,0.64476,113,-0.0625,105,-0.2744,91,-0.4567
ENSG00000116649,SRM,3,-4.8763,103,0.05830,58,-0.8391,82,-0.2946,129,0.70653,114,0.25631
ENSG00000198793,MTOR,3,-3.8897,103,1.21245,46,-0.1408,12,-2.1445,61,0.50688,46,-0.1367
ENSG00000116661,FBXO2,4,-5.9084,103,-1.2581,712,1.98849,390,0.85891,219,-0.1457,121,-1.1064
ENSG00000132879,FBXO44,3,-5.1352,103,-0.2267,61,-1.0365,78,-0.6599,178,1.16183,115,-0.0510
ENSG00000011021,CLCN6,3,-4.4625,103,0.52674,57,-0.4112,2,-5.1891,127,1.66290,36,-1.1975
ENSG00000116688,MFN2,3,-5.9693,1055,3.15471,76,-1.5672,14,-4.0613,194,-0.2070,97,-1.3027
ENSG00000048707,VPS13D,95,-0.0325,172,0.94645,73,-0.4617,126,0.41438,101,0.09189,52,-1.0665
ENSG00000116731,PRDM2,3,-4.2956,103,0.72135,63,-0.0855,73,0.14790,80,0.46519,52,-0.4369
ENSG00000189337,KAZN,3,-4.2018,103,0.83251,49,-0.3841,16,-2.0711,77,0.55138,72,0.26018
ENSG00000142634,EFHD2,3,-4.8578,103,0.07949,22,-2.2479,25,-2.0384,190,2.37258,32,-1.8108
ENSG00000116786,PLEKHM2,3,-4.2312,103,0.79748,29,-1.1964,53,-0.2926,80,0.59439,64,0.01095
ENSG00000065526,SPEN,3,-4.1016,103,0.95195,96,0.82372,119,1.21667,45,-0.5433,38,-0.7020
ENSG00000159363,ATP13A2,3,-5.5838,103,-0.7097,23,-2.9051,30,-2.5347,284,1.80494,163,0.00894
ENSG00000117118,SDHB,342,0.85588,1095,3.37828,66,-1.7272,0,-8.4146,85,-1.7282,98,-1.2313
ENSG00000117115,PADI2,3,-4.5239,103,0.45554,307,2.53964,109,0.54447,22,-2.3792,85,0.15248
ENSG00000117154,IGSF21,97,-0.0179,103,0.08316,12,-3.0897,37,-1.4938,173,1.85218,18,-2.6429
ENSG00000053371,AKR7A2,3,-4.0024,103,1.07308,150,1.78106,5,-3.3864,55,0.04670,29,-1.0312
ENSG00000077549,CAPZB,30,-2.8480,103,-1.0462,185,-0.1388,303,0.66336,272,0.80334,156,-0.4503
ENSG00000173436,MICOS10,190,-0.3684,103,-1.3054,201,-0.2781,323,0.48224,259,0.18724,273,0.23980
ENSG00000158747,NBL1,49,-1.6425,103,-0.5344,108,-0.4580,23,-2.7819,238,1.52986,105,-0.5537
ENSG00000162545,CAMK2N1,1008,0.43503,103,-3.0322,128,-2.7143,537,-0.5700,1118,1.04738,734,-0.0894
ENSG00000158828,PINK1,419,0.16964,103,-1.9812,244,-0.6833,252,-0.6320,546,1.04009,286,-0.4833
ENSG00000127483,HP1BP3,254,0.29076,103,-1.1204,263,0.34683,279,0.44566,192,-0.2365,228,0.13253
ENSG00000075151,EIF4G3,30,-2.2559,103,-0.3917,113,-0.2470,175,0.45749,167,0.61883,116,-0.2336
ENSG00000076864,RAP1GAP,173,-0.2644,103,-1.0607,40,-2.4465,21,-3.4101,303,1.12670,247,0.35004
ENSG00000090686,USP48,161,1.10651,103,0.34397,43,-1.0331,152,0.99873,70,-0.3934,47,-0.9656
ENSG00000070831,CDC42,245,-0.1528,103,-1.4814,346,0.40431,111,-1.3738,362,0.79939,222,-0.3448
ENSG00000173369,C1QB,3,-4.2806,103,0.73876,243,2.39461,158,1.50702,17,-2.5243,41,-0.8039
ENSG00000004487,KDM1A,3,-4.1065,103,0.94675,23,-1.3959,78,0.48538,64,0.25667,58,-0.0115
ENSG00000125944,HNRNPR,3,-5.0731,103,-0.1588,136,0.29129,157,0.52159,112,-0.0333,145,0.44928
ENSG00000117318,ID3,3,-4.8828,103,0.05135,599,3.74330,219,1.33365,8,-4.2834,21,-2.4744
ENSG00000142676,RPL11,191,-1.5587,103,-2.4720,1005,1.08567,1427,1.74174,407,-0.5755,456,-0.2551
ENSG00000057757,PITHD1,16,-3.7565,103,-1.0440,109,-0.9606,81,-1.4115,319,1.36539,217,0.12806
ENSG00000011009,LYPLA2,3,-3.9559,103,1.13008,62,0.26352,4,-3.8473,56,0.15939,64,0.37743
ENSG00000189266,PNRC2,4,-4.2825,103,0.40552,110,0.51523,173,1.30023,76,-0.1251,54,-0.6826
ENSG00000188529,SRSF10,127,0.72274,103,0.37751,105,0.40819,52,-0.6934,69,-0.3691,76,-0.1327
ENSG00000001461,NIPAL3,3,-4.6440,103,0.31894,47,-0.9219,78,-0.1203,110,0.71372,86,0.03056
ENSG00000133226,SRRM1,3,-4.4309,103,0.56319,118,0.79887,158,1.31061,57,-0.5544,59,-0.3541
ENSG00000169504,CLIC4,3,-4.4877,103,0.49694,193,1.61332,228,1.94218,26,-2.0672,64,-0.2941
ENSG00000117614,SYF2,3,-4.3875,103,0.61389,142,1.16937,98,0.53342,58,-0.4567,65,-0.1491
ENSG00000117616,RSRP1,3,-4.5577,103,0.41725,109,0.50560,47,-0.8237,90,0.29633,88,0.17931
ENSG00000183726,TMEM50A,273,1.60450,103,-0.0722,88,-0.3254,112,0.06521,92,-0.3678,67,-0.7989
ENSG00000117640,MTFR1L,3,-4.5052,103,0.47767,83,0.11858,54,-0.5571,97,0.60892,69,-0.1961
ENSG00000117632,STMN1,2757,1.49325,103,-3.6230,444,-1.4763,658,-0.8814,1472,0.63667,859,-0.5189
ENSG00000142669,SH3BGRL3,88,-1.6287,103,-1.3928,340,0.47118,136,-0.9693,354,0.91288,230,-0.1782
ENSG00000198830,HMGN2,3,-5.9835,103,-1.1327,497,1.44170,430,1.17648,140,-0.9081,273,0.45567
ENSG00000117713,ARID1A,3,-4.3706,103,0.63302,74,0.08569,86,0.33467,72,0.05919,73,0.08341
ENSG00000090273,NUDC,592,1.67125,342,0.68236,211,-0.1115,210,-0.1189,152,-0.8583,149,-0.7125
ENSG00000253368,TRNP1,3,-4.0711,103,0.98965,16,-1.8824,1,-5.0801,89,1.32115,44,-0.4436
ENSG00000186501,TMEM222,3,-4.6907,103,0.26657,77,-0.1934,63,-0.5179,112,0.65581,89,0.04435
ENSG00000117758,STX12,3,-5.2758,103,-0.3794,101,-0.4161,66,-1.0611,203,1.29344,112,-0.2808
ENSG00000117748,RPA2,3,-4.0803,103,0.97841,69,0.30804,12,-2.3122,76,0.76396,40,-0.6178
ENSG00000126698,DNAJC8,78,-0.7446,103,-0.3129,196,0.73035,173,0.52338,141,0.29764,70,-0.9873
ENSG00000130770,ATP5IF1,6,-6.3233,1011,1.24860,240,-1.0870,326,-0.6207,625,0.68237,377,-0.4381
ENSG00000198492,YTHDF2,3,-4.4840,103,0.50192,56,-0.4591,37,-1.1028,100,0.73752,79,0.07742
ENSG00000116350,SRSF4,3,-4.3989,103,0.60031,73,0.03560,92,0.40729,58,-0.4514,104,0.72347
ENSG00000162511,LAPTM5,3,-4.0223,103,1.04850,146,1.70249,107,1.12407,30,-1.2600,35,-0.7676
ENSG00000162512,SDC3,179,-0.6136,1008,2.46633,231,-0.2174,54,-2.3929,227,-0.3555,134,-1.1481
ENSG00000134644,PUM1,34,-2.3545,103,-0.7115,96,-0.8225,141,-0.2212,211,0.69298,203,0.41776
ENSG00000121766,ZCCHC17,391,1.79584,103,-0.4837,53,-1.4751,114,-0.3244,158,0.30433,53,-1.5927
ENSG00000121769,FABP3,3,-4.5197,103,0.46072,3,-4.6901,0,-7.3027,150,2.32966,34,-1.3847
ENSG00000162517,PEF1,3,-4.1094,103,0.94293,35,-0.7722,0,-6.8626,76,0.72134,68,0.27256
ENSG00000084636,COL16A1,3,-4.1379,103,0.90865,126,1.27046,33,-0.8966,61,0.05451,43,-0.5676
ENSG00000121753,ADGRB2,4,-5.6064,103,-0.9815,52,-2.0120,83,-1.3073,313,1.45708,221,0.24036
ENSG00000184007,PTP4A2,165,0.04081,103,-0.6974,158,-0.0312,259,0.78825,131,-0.4597,199,0.39775
ENSG00000121774,KHDRBS1,44,-1.6235,103,-0.3472,159,0.34442,79,-0.7609,141,0.24104,166,0.48364
ENSG00000084623,EIF3I,3,-4.9509,103,-0.0241,127,0.31392,15,-2.9172,149,0.97888,101,-0.0526
ENSG00000175130,MARCKSL1,1787,3.62713,103,-1.6820,203,-0.6563,131,-1.3177,118,-1.8817,195,-0.7909
ENSG00000160058,BSDC1,68,-1.2571,919,3.73144,70,-1.2045,44,-1.8877,81,-1.3237,57,-1.6450
ENSG00000162521,RBBP4,3,-5.0282,103,-0.1094,174,0.75078,244,1.34775,117,0.13686,56,-1.1335
ENSG00000134684,YARS1,286,1.25379,103,-0.4419,47,-1.6241,37,-1.9834,183,0.79324,79,-0.9190
ENSG00000121905,HPCA,3,-5.4734,103,-0.5916,18,-3.1272,0,-8.2530,153,0.04367,383,2.04981
ENSG00000134686,PHC2,3,-4.1749,103,0.86341,53,-0.2271,31,-1.0492,79,0.67265,53,-0.2582
ENSG00000163866,SMIM12,3,-4.1976,103,0.83700,42,-0.6051,24,-1.4534,79,0.63879,66,0.10569
ENSG00000116560,SFPQ,32,-2.4284,103,-0.7121,228,0.55588,191,0.25985,180,0.25897,174,0.12895
ENSG00000146463,ZMYM4,3,-4.0382,103,1.02924,83,0.65587,87,0.73768,44,-0.5035,51,-0.1556
ENSG00000142687,KIAA0319L,3,-4.2499,103,0.77534,58,-0.1627,47,-0.4843,78,0.50814,59,-0.1504
ENSG00000020129,NCDN,3,-7.2770,103,-2.4668,127,-2.1576,180,-1.6422,736,0.93928,944,1.16880
ENSG00000126067,PSMB2,267,1.10490,103,-0.4606,86,-0.7417,61,-1.2572,150,0.20388,132,-0.0794
ENSG00000142686,C1orf216,3,-4.1786,103,0.85975,12,-2.4476,3,-4.2854,113,2.08256,19,-1.9193
ENSG00000092847,AGO1,3,-3.8288,103,1.28851,42,-0.1924,32,-0.6368,51,0.16073,47,-0.0323
ENSG00000054116,TRAPPC3,48,-0.4544,103,0.79079,106,0.84589,33,-1.0071,64,0.01555,45,-0.5912
ENSG00000116871,MAP7D1,6,-4.9329,103,-0.7463,149,-0.1722,83,-1.0804,235,0.96641,190,0.24748
ENSG00000054118,THRAP3,3,-4.4226,103,0.57268,120,0.83197,75,0.05073,81,0.26743,50,-0.6250
ENSG00000163875,MEAF6,353,1.23961,103,-0.7789,101,-0.8052,41,-2.1350,204,0.47414,141,-0.3279
ENSG00000197982,C1orf122,664,1.66457,103,-1.3953,217,-0.2561,149,-0.8315,241,-0.1326,225,-0.2177
ENSG00000116954,RRAGC,3,-4.1724,103,0.86736,64,0.07395,104,0.89174,61,-0.0113,46,-0.4845
ENSG00000174574,AKIRIN1,3,-4.9580,103,-0.0320,103,-0.0305,81,-0.4138,159,1.20188,62,-0.9016
ENSG00000168653,NDUFS5,94,-2.3736,103,-2.2428,333,-0.4765,344,-0.4275,666,1.11542,484,0.13089
ENSG00000127603,MACF1,3,-6.4861,896,1.91361,393,0.41875,429,0.56571,205,-0.8497,247,-0.3593
ENSG00000090621,PABPC4,3,-4.2169,103,0.81370,61,-0.0364,104,0.82830,62,-0.0178,54,-0.2763
ENSG00000116983,HPCAL4,3,-6.2674,103,-1.4288,87,-1.6732,195,-0.4587,417,1.41565,274,0.09167
ENSG00000131236,CAP1,3,-5.2372,103,-0.3378,164,0.40441,133,0.06359,170,0.77272,96,-0.4853
ENSG00000131238,PPT1,136,-0.1980,103,-0.6361,179,0.23996,138,-0.1798,198,0.65605,98,-0.7768
ENSG00000084073,ZMPSTE24,3,-4.4417,315,2.74678,59,-0.3509,24,-1.7177,63,-0.3508,41,-0.9927
ENSG00000084070,SMAP2,3,-5.8529,1075,3.45511,46,-2.1869,28,-2.9226,143,-0.6822,114,-0.9152
ENSG00000117016,RIMS3,3,-4.2607,103,0.76260,22,-1.6253,1,-5.3321,107,1.52728,45,-0.6142
ENSG00000198815,FOXJ3,3,-4.1608,103,0.88152,56,-0.1250,66,0.13975,67,0.25730,54,-0.1982
ENSG00000127125,PPCS,126,0.80046,103,0.46111,114,0.63342,81,0.07154,57,-0.6665,61,-0.4156
ENSG00000065978,YBX1,3,-5.4846,103,-0.6046,324,1.28790,643,2.72581,66,-1.6384,88,-0.9297
ENSG00000117395,EBNA1BP2,3,-4.5429,103,0.43477,101,0.39662,55,-0.5618,79,-0.0039,106,0.54838
ENSG00000066322,ELOVL1,1691,5.01501,103,-1.1456,40,-2.5324,87,-1.3899,33,-3.3359,52,-2.2951
ENSG00000142949,PTPRF,57,-1.5210,103,-0.6322,201,0.42969,67,-1.2857,219,0.98336,118,-0.4636
ENSG00000126091,ST3GAL3,3,-3.9333,103,1.15824,49,-0.0855,19,-1.4788,60,0.37637,51,-0.0269
ENSG00000117408,IPO13,942,3.62237,103,-0.7142,76,-1.1723,84,-1.0195,66,-1.7835,79,-1.2083
ENSG00000117410,ATP6V0B,3,-7.0399,452,0.02481,226,-1.0524,109,-2.1422,731,1.51689,370,-0.3278
ENSG00000117411,B4GALT2,3,-4.0378,103,1.03000,54,-0.0418,12,-2.3385,68,0.53584,55,-0.0186
ENSG00000178028,DMAP1,3,-3.8344,103,1.28154,35,-0.4858,8,-2.7317,62,0.68639,41,-0.2664
ENSG00000117419,ERI3,3,-5.4514,103,-0.5686,121,-0.3137,13,-3.6336,233,1.34429,154,0.07295
ENSG00000187147,RNF220,701,2.93657,103,-0.6113,42,-1.9498,21,-2.9721,115,-0.6096,96,-0.7867
ENSG00000142937,RPS8,1118,0.53082,103,-3.1007,1006,0.35470,2518,2.02495,575,-0.7455,520,-0.7605
ENSG00000126088,UROD,3,-4.6567,103,0.30475,69,-0.3433,9,-3.3057,123,1.01958,89,0.07586
ENSG00000117450,PRDX1,567,0.54088,103,-2.0946,865,1.27771,450,0.16026,395,-0.0742,255,-0.8061
ENSG00000117448,AKR1A1,3,-4.0137,103,1.05875,64,0.25588,32,-0.8456,61,0.29874,49,-0.1946
ENSG00000085998,POMGNT1,3,-4.3340,103,0.67639,50,-0.4813,25,-1.5388,95,0.91389,60,-0.2228
ENSG00000132128,LRRC41,3,-4.0930,103,0.96206,64,0.17278,39,-0.5928,62,0.19789,58,0.02105
ENSG00000173660,UQCRH,410,-0.1198,103,-2.2150,180,-1.3853,509,0.22859,611,0.89155,387,-0.2376
ENSG00000123472,ATPAF1,55,-1.3241,103,-0.3629,62,-1.1323,51,-1.4241,187,1.03068,138,0.11755
ENSG00000159658,EFCAB14,3,-4.7494,103,0.20001,192,1.26492,253,1.78714,48,-1.3111,83,-0.1584
ENSG00000162368,CMPK1,3,-5.1417,103,-0.2334,145,0.31776,134,0.18686,149,0.57892,106,-0.2108
ENSG00000162374,ELAVL4,48,-1.5800,103,-0.4190,19,-2.8985,24,-2.5835,246,2.03714,82,-0.8444
ENSG00000123091,RNF11,213,-0.8636,103,-1.9509,189,-1.0438,318,-0.2401,560,1.20541,317,-0.2722
ENSG00000085832,EPS15,283,0.66858,103,-0.9421,174,-0.1264,205,0.13544,229,0.49487,103,-1.0210
ENSG00000078618,NRDC,3,-4.6553,103,0.30642,67,-0.3869,56,-0.6450,118,0.89280,75,-0.2170
ENSG00000169213,RAB3B,3,-5.8158,103,-0.9561,34,-2.5735,23,-3.1729,329,1.74698,212,0.19271
ENSG00000134717,BTF3L4,329,1.84486,103,-0.1766,90,-0.3859,54,-1.1698,92,-0.4934,103,-0.2030
ENSG00000162378,ZYG11B,3,-5.2428,103,-0.4295,57,-1.3216,96,-0.5383,206,1.21472,135,-0.0017
ENSG00000116171,SCP2,146,-0.7794,1086,2.88654,295,0.32917,124,-1.0273,125,-1.3346,126,-1.0931
ENSG00000162384,CZIB,36,-0.7775,103,0.88417,78,0.40677,4,-4.0511,52,-0.3173,86,0.67556
ENSG00000157193,LRP8,3,-3.9202,103,1.17409,20,-1.4515,6,-3.0698,77,1.18882,35,-0.6550
ENSG00000116209,TMEM59,397,0.80285,103,-1.3335,309,0.38140,211,-0.2314,261,0.15764,191,-0.4354
ENSG00000116221,MRPL37,3,-4.3640,103,0.64107,58,-0.2732,26,-1.4975,94,0.80643,65,-0.1241
ENSG00000157216,SSBP3,3,-5.7902,103,-0.9284,156,-0.2835,58,-1.7777,303,1.46325,168,-0.1862
ENSG00000116133,DHCR24,3,-5.5749,103,-0.7007,177,0.15502,43,-2.0122,251,1.30973,140,-0.2493
ENSG00000162407,PLPP3,307,0.73203,284,0.60102,486,1.55711,59,-1.8295,137,-0.7880,142,-0.5631
ENSG00000177606,JUN,136,0.29679,103,-0.1524,374,2.14076,201,0.94949,60,-1.3098,40,-1.6973
ENSG00000162599,NFIA,27,-2.4933,103,-0.4938,423,1.94195,371,1.68073,73,-1.3561,98,-0.6301
ENSG00000162604,TM2D1,478,2.71636,103,-0.1471,58,-1.0341,24,-2.3391,83,-0.6725,67,-0.8895
ENSG00000116641,DOCK7,150,1.23956,103,0.58830,152,1.27192,60,-0.2766,43,-1.0747,40,-0.9720
ENSG00000162434,JAK1,3,-4.4253,103,0.56997,124,0.89061,56,-0.4086,73,0.01386,74,0.02607
ENSG00000162433,AK4,3,-4.5771,103,0.39218,108,0.46594,136,0.86035,93,0.34633,44,-1.0392
ENSG00000116675,DNAJC6,194,-1.0915,103,-2.0349,68,-2.6396,243,-0.7455,668,1.69139,316,-0.3760
ENSG00000184588,PDE4B,3,-4.2701,103,0.75048,104,0.77186,35,-0.9773,56,-0.3627,92,0.65506
ENSG00000118473,SGIP1,64,-1.0881,103,-0.3609,45,-1.6284,97,-0.4483,163,0.59854,167,0.47867
ENSG00000142864,SERBP1,147,-0.8490,1034,2.63167,339,0.47775,207,-0.3210,130,-1.3625,142,-0.9792
ENSG00000162595,DIRAS3,3,-5.1898,103,-0.2857,147,0.28383,63,-1.0449,69,-1.2055,321,2.10932
ENSG00000116729,WLS,3,-5.2426,103,-0.3432,448,2.27291,91,-0.5364,127,-0.0081,62,-1.2126
ENSG00000033122,LRRC7,39,-1.6951,103,-0.2263,32,-1.9996,99,-0.2862,148,0.57950,161,0.56866
ENSG00000116754,SRSF11,96,-0.5047,103,-0.3976,168,0.38909,137,0.05326,149,0.28704,113,-0.2810
ENSG00000132485,ZRANB2,164,0.37504,103,-0.3731,161,0.34237,171,0.43652,117,-0.2445,118,-0.1802
ENSG00000172260,NEGR1,5,-5.2864,103,-0.9647,45,-2.2098,145,-0.4333,336,1.81540,136,-0.5874
ENSG00000178965,ERICH3,3,-4.2876,103,0.73084,28,-1.3028,47,-0.5416,95,1.02539,49,-0.5149
ENSG00000117054,ACADM,3,-4.3250,103,0.68693,83,0.32347,89,0.44755,76,0.28754,47,-0.6134
ENSG00000137955,RABGGTB,118,0.91508,103,0.68107,40,-0.8223,69,0.02034,63,-0.1626,48,-0.5964
ENSG00000142892,PIGK,3,-4.0147,103,1.05791,35,-0.7102,68,0.34605,65,0.42956,39,-0.5615
ENSG00000154027,AK5,399,0.74800,103,-1.3872,34,-3.0262,118,-1.1863,360,0.97924,220,-0.2461
ENSG00000077254,USP33,34,-1.8763,103,-0.1941,104,-0.1770,101,-0.2219,143,0.54019,124,0.11783
ENSG00000180488,MIGA1,6,-4.2157,103,-0.0378,85,-0.3470,83,-0.3795,128,0.51105,132,0.41633
ENSG00000162613,FUBP1,3,-4.4677,103,0.52055,83,0.17152,56,-0.4482,93,0.55350,66,-0.2225
ENSG00000162616,DNAJB4,3,-4.2889,103,0.72926,112,0.88028,89,0.49336,61,-0.1755,54,-0.3649
ENSG00000137941,TTLL7,592,1.94575,103,-1.0079,95,-1.1298,227,0.22913,158,-0.4953,161,-0.3574
ENSG00000142875,PRKACB,1084,0.90878,103,-2.7307,213,-1.6572,368,-0.8336,727,0.37340,800,0.45186
ENSG00000174021,GNG5,3,-4.0277,103,1.04222,174,2.03919,39,-0.5415,37,-0.8369,41,-0.4933
ENSG00000117155,SSX2IP,3,-4.7007,103,0.25498,27,-1.8151,71,-0.3280,120,0.85159,97,0.17974
ENSG00000162642,C1orf52,3,-4.4865,103,0.49899,34,-1.2298,54,-0.5321,98,0.66972,86,0.24113
ENSG00000153904,DDAH1,118,-1.2457,103,-1.4447,337,0.40357,221,-0.2770,352,0.78057,224,-0.2870
ENSG00000122417,ODF2L,3,-4.0156,103,1.05729,80,0.61789,68,0.36413,58,0.16168,29,-1.0548
ENSG00000097033,SH3GLB1,3,-4.3034,103,0.71145,156,1.45343,158,1.47245,43,-0.9097,36,-1.0222
ENSG00000183291,SELENOF,3,-5.3039,103,-0.4100,195,0.62276,171,0.40249,170,0.63535,91,-0.6534
ENSG00000153936,HS2ST1,3,-4.2192,103,0.81149,67,0.10462,97,0.71304,62,-0.0190,54,-0.2545
ENSG00000143013,LMO4,132,-1.6432,1057,1.77006,128,-1.6896,206,-0.9693,509,0.75461,143,-1.6355
ENSG00000197147,LRRC8B,341,1.95208,103,-0.1507,18,-2.7704,44,-1.4550,123,0.19628,68,-0.8699
ENSG00000162664,ZNF326,3,-3.8774,103,1.22770,77,0.72301,25,-1.0566,40,-0.5025,65,0.49353
ENSG00000189195,BTBD8,102,-0.1526,103,-0.1320,42,-1.4968,123,0.15524,134,0.45802,107,-0.0819
ENSG00000122406,RPL5,3,-6.7981,103,-1.9769,581,0.71540,990,1.68320,372,-0.0280,299,-0.4036
ENSG00000154511,DIPK1A,3,-4.4235,197,1.73702,86,0.26636,72,-0.0159,70,-0.0847,44,-0.8516
ENSG00000117500,TMED5,3,-3.9528,103,1.13402,86,0.82682,57,0.13793,46,-0.2845,44,-0.2924
ENSG00000117505,DR1,3,-4.0132,103,1.05923,61,0.16976,83,0.69048,48,-0.3123,52,-0.0669
ENSG00000137942,FNBP1L,3,-4.0236,103,1.04730,93,0.87559,68,0.33509,41,-0.6305,59,0.11617
ENSG00000117525,F3,3,-4.0038,103,1.07169,102,1.06411,47,-0.2114,46,-0.3719,51,-0.1135
ENSG00000117519,CNN3,43,-1.9570,103,-0.6607,601,2.47663,195,0.35055,106,-0.8519,102,-0.7353
ENSG00000117569,PTBP2,3,-4.5014,103,0.48189,66,-0.2427,6,-3.7836,100,0.71864,93,0.36689
ENSG00000117600,PLPPR4,3,-5.6839,103,-0.8163,29,-2.6895,80,-1.1894,263,1.20049,235,0.56529
ENSG00000156875,MFSD14A,3,-3.8618,103,1.24675,51,0.05366,30,-0.7541,55,0.26072,43,-0.2419
ENSG00000137996,RTCA,3,-4.1442,103,0.90102,28,-1.1599,70,0.25140,82,0.88340,31,-1.0730
ENSG00000162636,EEIG2,3,-4.2762,103,0.74411,9,-2.9253,45,-0.5669,105,1.40309,37,-0.9423
ENSG00000116266,STXBP3,3,-4.2870,103,0.73084,95,0.59899,79,0.29584,69,0.10548,52,-0.4258
ENSG00000121940,CLCC1,3,-4.3348,103,0.67516,58,-0.2420,92,0.48194,83,0.49608,47,-0.6306
ENSG00000085433,WDR47,3,-5.0755,103,-0.1611,52,-1.1987,31,-1.9505,183,1.41521,109,-0.0715
ENSG00000197780,TAF13,3,-4.5765,103,0.37893,82,0.01043,100,0.33505,92,0.31640,78,-0.0737
ENSG00000215717,TMEM167B,3,-4.7392,360,2.55160,44,-1.1248,100,0.14830,77,-0.3746,47,-1.1115
ENSG00000031698,SARS1,3,-5.8309,103,-0.9727,102,-0.9847,161,-0.2792,291,1.19598,196,0.02782
